Identity  : 	id10271
Reference : 	gO805KoL2RM
Offset    : 	4
FV Conf   : 	11.116
ASD Conf  : 	6.285

FRAME 	X 	Y 	W 	H 
008992 	208 	109 	130 	130 
008993 	209 	114 	109 	109 
008994 	194 	94 	130 	130 
008995 	194 	94 	130 	130 
008996 	194 	94 	130 	130 
008997 	194 	94 	130 	130 
008998 	194 	94 	130 	130 
008999 	194 	94 	130 	130 
009000 	209 	114 	109 	109 
009001 	209 	114 	109 	109 
009002 	194 	94 	130 	130 
009003 	194 	94 	130 	130 
009004 	194 	94 	130 	130 
009005 	208 	94 	130 	130 
009006 	221 	114 	109 	109 
009007 	221 	114 	109 	109 
009008 	233 	114 	109 	109 
009009 	233 	114 	109 	109 
009010 	245 	114 	109 	109 
009011 	245 	114 	109 	109 
009012 	237 	109 	130 	130 
009013 	237 	109 	130 	130 
009014 	237 	109 	130 	130 
009015 	237 	109 	130 	130 
009016 	237 	109 	130 	130 
009017 	237 	109 	130 	130 
009018 	237 	94 	130 	130 
009019 	237 	94 	130 	130 
009020 	237 	94 	130 	130 
009021 	257 	114 	109 	109 
009022 	251 	94 	130 	130 
009023 	251 	94 	130 	130 
009024 	251 	94 	130 	130 
009025 	269 	102 	108 	109 
009026 	266 	80 	130 	130 
009027 	266 	80 	130 	130 
009028 	266 	80 	130 	130 
009029 	266 	80 	130 	130 
009030 	266 	80 	130 	130 
009031 	266 	80 	130 	130 
009032 	266 	80 	130 	130 
009033 	266 	80 	130 	130 
009034 	266 	80 	130 	130 
009035 	266 	80 	130 	130 
009036 	266 	66 	130 	130 
009037 	266 	66 	130 	130 
009038 	266 	66 	130 	130 
009039 	266 	66 	130 	130 
009040 	266 	66 	130 	130 
009041 	266 	80 	130 	130 
009042 	266 	80 	130 	130 
009043 	280 	80 	130 	130 
009044 	266 	80 	130 	130 
009045 	266 	80 	130 	130 
009046 	266 	80 	130 	130 
009047 	266 	80 	130 	130 
009048 	266 	80 	130 	130 
009049 	266 	80 	130 	130 
009050 	266 	80 	130 	130 
009051 	266 	80 	130 	130 
009052 	266 	80 	130 	130 
009053 	266 	80 	130 	130 
009054 	266 	80 	130 	130 
009055 	266 	80 	130 	130 
009056 	266 	80 	130 	130 
009057 	266 	80 	130 	130 
009058 	266 	80 	130 	130 
009059 	266 	80 	130 	130 
009060 	266 	80 	130 	130 
009061 	266 	80 	130 	130 
009062 	266 	80 	130 	130 
009063 	266 	80 	130 	130 
009064 	266 	80 	130 	130 
009065 	266 	80 	130 	130 
009066 	266 	80 	130 	130 
009067 	266 	80 	130 	130 
009068 	266 	80 	130 	130 
009069 	266 	80 	130 	130 
009070 	266 	94 	130 	130 
009071 	266 	94 	130 	130 
009072 	266 	94 	130 	130 
009073 	269 	102 	108 	109 
009074 	269 	102 	108 	109 
009075 	251 	94 	130 	130 
009076 	251 	80 	130 	130 
009077 	257 	102 	109 	109 
009078 	257 	102 	109 	109 
009079 	237 	94 	130 	130 
009080 	237 	94 	130 	130 
009081 	245 	102 	109 	109 
009082 	223 	94 	130 	130 
009083 	223 	94 	130 	130 
009084 	223 	94 	130 	130 
009085 	223 	80 	130 	130 
009086 	223 	80 	130 	130 
009087 	223 	80 	130 	130 
009088 	223 	80 	130 	130 
009089 	223 	80 	130 	130 
009090 	223 	80 	130 	130 
009091 	223 	94 	130 	130 
009092 	223 	94 	130 	130 
009093 	237 	94 	130 	130 
009094 	237 	94 	130 	130 
009095 	237 	94 	130 	130 
009096 	237 	109 	130 	130 
009097 	237 	109 	130 	130 
009098 	237 	109 	130 	130 
009099 	237 	109 	130 	130 
009100 	237 	109 	130 	130 
009101 	245 	126 	109 	109 
009102 	245 	126 	109 	109 
009103 	245 	126 	109 	109 
009104 	245 	126 	109 	109 
009105 	245 	126 	109 	109 
009106 	237 	109 	130 	130 
009107 	237 	109 	130 	130 
009108 	237 	109 	130 	130 
009109 	237 	109 	130 	130 
009110 	237 	109 	130 	130 
009111 	237 	109 	130 	130 
009112 	237 	109 	130 	130 
009113 	237 	94 	130 	130 
009114 	237 	94 	130 	130 
009115 	237 	94 	130 	130 
009116 	237 	94 	130 	130 
009117 	237 	94 	130 	130 
009118 	237 	94 	130 	130 
009119 	237 	94 	130 	130 
009120 	251 	80 	130 	130 
009121 	251 	80 	130 	130 
009122 	251 	80 	130 	130 
009123 	251 	80 	130 	130 
009124 	251 	80 	130 	130 
009125 	251 	80 	130 	130 
009126 	251 	80 	130 	130 
009127 	251 	80 	130 	130 
009128 	251 	80 	130 	130 
009129 	251 	80 	130 	130 
009130 	251 	80 	130 	130 
009131 	251 	80 	130 	130 
009132 	257 	90 	109 	109 
009133 	257 	90 	109 	109 
009134 	257 	90 	109 	109 
009135 	237 	80 	130 	130 
009136 	237 	80 	130 	130 
009137 	237 	80 	130 	130 
009138 	237 	80 	130 	130 
009139 	245 	90 	109 	109 
009140 	223 	80 	130 	130 
009141 	223 	80 	130 	130 
009142 	233 	90 	109 	109 
009143 	233 	102 	109 	109 
009144 	221 	102 	109 	109 
009145 	221 	102 	109 	109 
009146 	221 	102 	109 	109 
009147 	221 	102 	109 	109 
009148 	223 	94 	130 	130 
009149 	223 	94 	130 	130 
009150 	223 	94 	130 	130 
009151 	223 	94 	130 	130 
009152 	223 	94 	130 	130 
009153 	223 	94 	130 	130 
009154 	245 	114 	109 	109 
009155 	245 	114 	109 	109 
009156 	237 	109 	130 	130 
009157 	237 	109 	130 	130 
009158 	237 	109 	130 	130 
009159 	237 	94 	130 	130 
009160 	237 	94 	130 	130 
009161 	237 	94 	130 	130 
009162 	237 	94 	130 	130 
009163 	237 	94 	130 	130 
009164 	237 	94 	130 	130 
