Identity  : 	id10271
Reference : 	gO805KoL2RM
Offset    : 	4
FV Conf   : 	13.056
ASD Conf  : 	6.326

FRAME 	X 	Y 	W 	H 
006661 	180 	66 	130 	130 
006662 	180 	66 	130 	130 
006663 	165 	66 	130 	130 
006664 	165 	66 	130 	130 
006665 	165 	66 	130 	130 
006666 	165 	66 	130 	130 
006667 	165 	66 	130 	130 
006668 	165 	66 	130 	130 
006669 	165 	66 	130 	130 
006670 	180 	66 	130 	130 
006671 	194 	66 	130 	130 
006672 	194 	66 	130 	130 
006673 	194 	66 	130 	130 
006674 	208 	80 	130 	130 
006675 	223 	80 	130 	130 
006676 	223 	80 	130 	130 
006677 	245 	90 	109 	109 
006678 	251 	80 	130 	130 
006679 	251 	80 	130 	130 
006680 	251 	80 	130 	130 
006681 	251 	80 	130 	130 
006682 	251 	80 	130 	130 
006683 	266 	80 	130 	130 
006684 	266 	80 	130 	130 
006685 	266 	80 	130 	130 
006686 	266 	80 	130 	130 
006687 	280 	80 	130 	130 
006688 	280 	80 	130 	130 
006689 	280 	80 	130 	130 
006690 	280 	80 	130 	130 
006691 	280 	94 	130 	130 
006692 	280 	94 	130 	130 
006693 	280 	94 	130 	130 
006694 	294 	94 	130 	130 
006695 	294 	94 	130 	130 
006696 	294 	94 	130 	130 
006697 	294 	94 	130 	130 
006698 	294 	94 	130 	130 
006699 	294 	94 	130 	130 
006700 	294 	94 	130 	130 
006701 	294 	94 	130 	130 
006702 	294 	94 	130 	130 
006703 	294 	94 	130 	130 
006704 	280 	94 	130 	130 
006705 	280 	94 	130 	130 
006706 	280 	94 	130 	130 
006707 	280 	94 	130 	130 
006708 	280 	94 	130 	130 
006709 	280 	94 	130 	130 
006710 	280 	94 	130 	130 
006711 	280 	94 	130 	130 
006712 	280 	94 	130 	130 
006713 	280 	94 	130 	130 
006714 	280 	94 	130 	130 
006715 	280 	94 	130 	130 
006716 	280 	94 	130 	130 
006717 	280 	94 	130 	130 
006718 	280 	94 	130 	130 
006719 	280 	94 	130 	130 
006720 	280 	94 	130 	130 
006721 	280 	94 	130 	130 
006722 	280 	94 	130 	130 
006723 	280 	94 	130 	130 
006724 	280 	94 	130 	130 
006725 	280 	94 	130 	130 
006726 	280 	94 	130 	130 
006727 	280 	94 	130 	130 
006728 	280 	94 	130 	130 
006729 	280 	94 	130 	130 
006730 	280 	94 	130 	130 
006731 	280 	94 	130 	130 
006732 	280 	94 	130 	130 
006733 	280 	94 	130 	130 
006734 	280 	94 	130 	130 
006735 	280 	94 	130 	130 
006736 	280 	94 	130 	130 
006737 	280 	94 	130 	130 
006738 	280 	94 	130 	130 
006739 	294 	94 	130 	130 
006740 	294 	94 	130 	130 
006741 	294 	94 	130 	130 
006742 	294 	94 	130 	130 
006743 	294 	94 	130 	130 
006744 	294 	94 	130 	130 
006745 	294 	94 	130 	130 
006746 	294 	94 	130 	130 
006747 	294 	94 	130 	130 
006748 	294 	94 	130 	130 
006749 	294 	94 	130 	130 
006750 	294 	94 	130 	130 
006751 	294 	94 	130 	130 
006752 	294 	94 	130 	130 
006753 	294 	94 	130 	130 
006754 	294 	94 	130 	130 
006755 	294 	94 	130 	130 
006756 	294 	94 	130 	130 
006757 	294 	94 	130 	130 
006758 	294 	94 	130 	130 
006759 	294 	94 	130 	130 
006760 	294 	94 	130 	130 
006761 	280 	94 	130 	130 
006762 	280 	94 	130 	130 
006763 	280 	80 	130 	130 
006764 	280 	80 	130 	130 
006765 	280 	80 	130 	130 
006766 	280 	80 	130 	130 
006767 	280 	80 	130 	130 
006768 	280 	80 	130 	130 
006769 	280 	80 	130 	130 
006770 	280 	80 	130 	130 
006771 	280 	80 	130 	130 
006772 	280 	80 	130 	130 
006773 	266 	80 	130 	130 
006774 	266 	80 	130 	130 
006775 	266 	80 	130 	130 
006776 	266 	80 	130 	130 
006777 	251 	80 	130 	130 
006778 	251 	94 	130 	130 
006779 	237 	94 	130 	130 
006780 	237 	94 	130 	130 
006781 	237 	94 	130 	130 
006782 	223 	94 	130 	130 
006783 	223 	94 	130 	130 
006784 	221 	102 	109 	109 
006785 	208 	94 	130 	130 
006786 	208 	94 	130 	130 
006787 	194 	80 	130 	130 
006788 	194 	80 	130 	130 
006789 	194 	80 	130 	130 
006790 	194 	80 	130 	130 
006791 	194 	80 	130 	130 
006792 	194 	80 	130 	130 
006793 	197 	102 	109 	109 
006794 	197 	102 	109 	109 
006795 	197 	102 	109 	109 
006796 	194 	94 	130 	130 
006797 	194 	94 	130 	130 
006798 	194 	94 	130 	130 
006799 	194 	94 	130 	130 
006800 	194 	94 	130 	130 
006801 	194 	94 	130 	130 
006802 	194 	94 	130 	130 
006803 	194 	94 	130 	130 
006804 	194 	94 	130 	130 
006805 	208 	94 	130 	130 
006806 	208 	94 	130 	130 
006807 	221 	114 	109 	109 
006808 	233 	114 	109 	109 
006809 	233 	114 	109 	109 
006810 	233 	114 	109 	109 
006811 	233 	114 	109 	109 
006812 	233 	114 	109 	109 
006813 	245 	114 	109 	109 
006814 	245 	114 	109 	109 
006815 	223 	109 	130 	130 
006816 	233 	114 	109 	109 
006817 	233 	114 	109 	109 
006818 	233 	114 	109 	109 
006819 	233 	114 	109 	109 
006820 	221 	114 	109 	109 
006821 	221 	114 	109 	109 
006822 	221 	114 	109 	109 
006823 	221 	114 	109 	109 
006824 	221 	114 	109 	109 
006825 	221 	114 	109 	109 
006826 	221 	114 	109 	109 
006827 	221 	114 	109 	109 
006828 	223 	109 	130 	130 
006829 	223 	109 	130 	130 
006830 	223 	109 	130 	130 
006831 	223 	109 	130 	130 
006832 	223 	109 	130 	130 
006833 	223 	109 	130 	130 
006834 	223 	109 	130 	130 
006835 	223 	109 	130 	130 
006836 	223 	109 	130 	130 
006837 	223 	109 	130 	130 
