Identity  : 	id10271
Reference : 	gO805KoL2RM
Offset    : 	4
FV Conf   : 	12.466
ASD Conf  : 	6.216

FRAME 	X 	Y 	W 	H 
009355 	223 	80 	130 	130 
009356 	223 	80 	130 	130 
009357 	223 	80 	130 	130 
009358 	223 	80 	130 	130 
009359 	223 	80 	130 	130 
009360 	223 	80 	130 	130 
009361 	223 	80 	130 	130 
009362 	223 	80 	130 	130 
009363 	223 	80 	130 	130 
009364 	223 	80 	130 	130 
009365 	221 	78 	109 	109 
009366 	221 	78 	109 	109 
009367 	208 	66 	130 	130 
009368 	208 	66 	130 	130 
009369 	208 	66 	130 	130 
009370 	221 	66 	109 	109 
009371 	221 	66 	109 	109 
009372 	221 	66 	109 	109 
009373 	223 	51 	130 	130 
009374 	223 	51 	130 	130 
009375 	223 	37 	130 	130 
009376 	245 	54 	109 	109 
009377 	237 	51 	130 	130 
009378 	237 	51 	130 	130 
009379 	237 	51 	130 	130 
009380 	237 	51 	130 	130 
009381 	237 	51 	130 	130 
009382 	237 	51 	130 	130 
009383 	251 	51 	130 	130 
009384 	251 	51 	130 	130 
009385 	251 	51 	130 	130 
009386 	251 	66 	130 	130 
009387 	251 	66 	130 	130 
009388 	251 	66 	130 	130 
009389 	251 	66 	130 	130 
009390 	266 	66 	130 	130 
009391 	266 	80 	130 	130 
009392 	266 	80 	130 	130 
009393 	266 	80 	130 	130 
009394 	266 	80 	130 	130 
009395 	266 	80 	130 	130 
009396 	266 	80 	130 	130 
009397 	266 	80 	130 	130 
009398 	266 	94 	130 	130 
009399 	266 	80 	130 	130 
009400 	266 	80 	130 	130 
009401 	266 	80 	130 	130 
009402 	266 	80 	130 	130 
009403 	266 	80 	130 	130 
009404 	266 	80 	130 	130 
009405 	251 	80 	130 	130 
009406 	266 	80 	130 	130 
009407 	266 	80 	130 	130 
009408 	266 	80 	130 	130 
009409 	266 	80 	130 	130 
009410 	251 	80 	130 	130 
009411 	266 	80 	130 	130 
009412 	251 	80 	130 	130 
009413 	251 	80 	130 	130 
009414 	251 	80 	130 	130 
009415 	237 	80 	130 	130 
009416 	223 	80 	130 	130 
009417 	223 	80 	130 	130 
009418 	208 	94 	130 	130 
009419 	194 	94 	130 	130 
009420 	180 	80 	130 	130 
009421 	180 	80 	130 	130 
009422 	185 	90 	109 	109 
009423 	165 	80 	130 	130 
009424 	165 	80 	130 	130 
009425 	165 	80 	130 	130 
009426 	165 	80 	130 	130 
009427 	165 	80 	130 	130 
009428 	165 	94 	130 	130 
009429 	185 	102 	109 	109 
009430 	180 	94 	130 	130 
009431 	180 	94 	130 	130 
009432 	180 	94 	130 	130 
009433 	180 	94 	130 	130 
009434 	180 	80 	130 	130 
009435 	197 	90 	109 	109 
009436 	194 	80 	130 	130 
009437 	194 	80 	130 	130 
009438 	209 	78 	109 	109 
009439 	208 	66 	130 	130 
009440 	208 	66 	130 	130 
009441 	223 	66 	130 	130 
009442 	223 	66 	130 	130 
009443 	237 	66 	130 	130 
009444 	237 	66 	130 	130 
009445 	251 	66 	130 	130 
009446 	251 	66 	130 	130 
009447 	251 	66 	130 	130 
009448 	251 	66 	130 	130 
009449 	251 	51 	130 	130 
009450 	251 	51 	130 	130 
009451 	251 	51 	130 	130 
009452 	251 	51 	130 	130 
009453 	251 	51 	130 	130 
009454 	251 	51 	130 	130 
009455 	251 	51 	130 	130 
009456 	251 	51 	130 	130 
009457 	266 	51 	130 	130 
009458 	266 	51 	130 	130 
009459 	266 	51 	130 	130 
009460 	280 	51 	130 	130 
009461 	280 	66 	130 	130 
009462 	294 	66 	130 	130 
009463 	294 	66 	130 	130 
009464 	294 	66 	130 	130 
009465 	294 	80 	130 	130 
009466 	309 	80 	130 	130 
009467 	309 	80 	130 	130 
009468 	309 	80 	130 	130 
009469 	309 	80 	130 	130 
009470 	309 	80 	130 	130 
009471 	309 	80 	130 	130 
009472 	309 	94 	130 	130 
009473 	323 	94 	130 	130 
009474 	329 	102 	108 	109 
009475 	309 	80 	130 	130 
009476 	309 	80 	130 	130 
009477 	309 	80 	130 	130 
009478 	294 	66 	130 	130 
009479 	294 	66 	130 	130 
009480 	294 	66 	130 	130 
009481 	294 	66 	130 	130 
009482 	294 	66 	130 	130 
009483 	294 	66 	130 	130 
