Identity  : 	id10270
Reference : 	GWXujl-xAVM
Offset    : 	-1
FV Conf   : 	20.770
ASD Conf  : 	7.353

FRAME 	X 	Y 	W 	H 
030856 	74 	33 	186 	187 
030857 	74 	33 	186 	187 
030858 	74 	33 	186 	187 
030859 	74 	33 	186 	187 
030860 	74 	33 	186 	187 
030861 	74 	33 	186 	187 
030862 	74 	33 	186 	187 
030863 	74 	33 	186 	187 
030864 	74 	33 	186 	187 
030865 	74 	33 	186 	187 
030866 	74 	33 	186 	187 
030867 	74 	33 	186 	187 
030868 	74 	33 	186 	187 
030869 	74 	33 	186 	187 
030870 	74 	33 	186 	187 
030871 	74 	33 	186 	187 
030872 	74 	33 	186 	187 
030873 	74 	53 	186 	187 
030874 	74 	53 	186 	187 
030875 	74 	53 	186 	187 
030876 	74 	53 	186 	187 
030877 	74 	53 	186 	187 
030878 	74 	53 	186 	187 
030879 	74 	53 	186 	187 
030880 	74 	53 	186 	187 
030881 	74 	53 	186 	187 
030882 	74 	53 	186 	187 
030883 	74 	53 	186 	187 
030884 	74 	53 	186 	187 
030885 	74 	53 	186 	187 
030886 	74 	53 	186 	187 
030887 	74 	53 	186 	187 
030888 	94 	53 	187 	187 
030889 	94 	53 	187 	187 
030890 	94 	53 	187 	187 
030891 	94 	53 	187 	187 
030892 	94 	53 	187 	187 
030893 	94 	53 	187 	187 
030894 	94 	53 	187 	187 
030895 	94 	53 	187 	187 
030896 	94 	53 	187 	187 
030897 	94 	53 	187 	187 
030898 	94 	53 	187 	187 
030899 	94 	53 	187 	187 
030900 	94 	53 	187 	187 
030901 	94 	53 	187 	187 
030902 	94 	53 	187 	187 
030903 	94 	53 	187 	187 
030904 	94 	53 	187 	187 
030905 	94 	53 	187 	187 
030906 	94 	53 	187 	187 
030907 	94 	53 	187 	187 
030908 	94 	53 	187 	187 
030909 	94 	53 	187 	187 
030910 	74 	53 	186 	187 
030911 	74 	53 	186 	187 
030912 	74 	53 	186 	187 
030913 	74 	53 	186 	187 
030914 	74 	53 	186 	187 
030915 	74 	53 	186 	187 
030916 	94 	53 	187 	187 
030917 	94 	53 	187 	187 
030918 	94 	53 	187 	187 
030919 	94 	53 	187 	187 
030920 	94 	53 	187 	187 
030921 	94 	53 	187 	187 
030922 	94 	53 	187 	187 
030923 	94 	53 	187 	187 
030924 	94 	53 	187 	187 
030925 	94 	33 	187 	187 
030926 	94 	33 	187 	187 
030927 	89 	15 	223 	224 
030928 	115 	33 	187 	187 
030929 	115 	33 	187 	187 
030930 	115 	33 	187 	187 
030931 	115 	33 	187 	187 
030932 	115 	33 	187 	187 
030933 	115 	33 	187 	187 
030934 	115 	33 	187 	187 
030935 	115 	33 	187 	187 
030936 	115 	33 	187 	187 
030937 	115 	33 	187 	187 
030938 	115 	33 	187 	187 
030939 	115 	53 	187 	187 
030940 	115 	53 	187 	187 
030941 	115 	53 	187 	187 
030942 	115 	53 	187 	187 
030943 	115 	53 	187 	187 
030944 	115 	53 	187 	187 
030945 	115 	53 	187 	187 
030946 	115 	53 	187 	187 
030947 	115 	53 	187 	187 
030948 	115 	53 	187 	187 
030949 	115 	53 	187 	187 
030950 	115 	53 	187 	187 
030951 	115 	53 	187 	187 
030952 	115 	53 	187 	187 
030953 	115 	53 	187 	187 
030954 	115 	53 	187 	187 
030955 	115 	53 	187 	187 
030956 	115 	53 	187 	187 
030957 	135 	53 	187 	187 
030958 	135 	53 	187 	187 
030959 	135 	53 	187 	187 
030960 	135 	53 	187 	187 
030961 	135 	53 	187 	187 
030962 	135 	53 	187 	187 
030963 	135 	53 	187 	187 
030964 	135 	53 	187 	187 
030965 	135 	53 	187 	187 
030966 	135 	53 	187 	187 
030967 	135 	53 	187 	187 
030968 	135 	53 	187 	187 
030969 	135 	33 	187 	187 
030970 	135 	33 	187 	187 
030971 	156 	33 	187 	187 
030972 	156 	33 	187 	187 
030973 	156 	33 	187 	187 
030974 	156 	33 	187 	187 
030975 	156 	33 	187 	187 
030976 	156 	33 	187 	187 
030977 	156 	33 	187 	187 
030978 	156 	33 	187 	187 
030979 	156 	33 	187 	187 
030980 	156 	33 	187 	187 
030981 	156 	33 	187 	187 
030982 	156 	33 	187 	187 
030983 	156 	33 	187 	187 
030984 	135 	33 	187 	187 
030985 	135 	33 	187 	187 
030986 	135 	33 	187 	187 
030987 	135 	33 	187 	187 
030988 	135 	33 	187 	187 
030989 	135 	33 	187 	187 
030990 	135 	33 	187 	187 
030991 	138 	15 	224 	224 
030992 	138 	15 	224 	224 
030993 	156 	53 	187 	187 
030994 	138 	39 	224 	224 
030995 	138 	39 	224 	224 
030996 	135 	74 	187 	187 
030997 	135 	74 	187 	187 
030998 	135 	74 	187 	187 
030999 	135 	74 	187 	187 
031000 	135 	53 	187 	187 
031001 	135 	53 	187 	187 
031002 	135 	53 	187 	187 
031003 	138 	15 	224 	224 
031004 	156 	53 	187 	187 
031005 	156 	53 	187 	187 
031006 	138 	39 	224 	224 
031007 	138 	39 	224 	224 
031008 	177 	74 	187 	187 
031009 	177 	74 	187 	187 
031010 	163 	64 	224 	224 
031011 	163 	64 	224 	224 
031012 	163 	64 	224 	224 
031013 	163 	64 	224 	224 
031014 	163 	64 	224 	224 
031015 	197 	95 	187 	186 
031016 	197 	95 	187 	186 
031017 	197 	95 	187 	186 
031018 	197 	95 	187 	186 
031019 	163 	64 	224 	224 
031020 	197 	95 	187 	186 
031021 	177 	95 	187 	186 
031022 	163 	64 	224 	224 
031023 	163 	64 	224 	224 
