Identity  : 	id10270
Reference : 	GWXujl-xAVM
Offset    : 	0
FV Conf   : 	21.080
ASD Conf  : 	6.890

FRAME 	X 	Y 	W 	H 
019321 	53 	74 	187 	187 
019322 	53 	74 	187 	187 
019323 	53 	74 	187 	187 
019324 	53 	74 	187 	187 
019325 	53 	74 	187 	187 
019326 	53 	74 	187 	187 
019327 	53 	74 	187 	187 
019328 	53 	74 	187 	187 
019329 	53 	74 	187 	187 
019330 	53 	74 	187 	187 
019331 	53 	74 	187 	187 
019332 	14 	39 	224 	224 
019333 	53 	74 	187 	187 
019334 	53 	74 	187 	187 
019335 	53 	74 	187 	187 
019336 	53 	74 	187 	187 
019337 	53 	74 	187 	187 
019338 	53 	74 	187 	187 
019339 	53 	74 	187 	187 
019340 	53 	74 	187 	187 
019341 	53 	74 	187 	187 
019342 	53 	74 	187 	187 
019343 	53 	74 	187 	187 
019344 	53 	74 	187 	187 
019345 	53 	74 	187 	187 
019346 	53 	95 	187 	186 
019347 	53 	95 	187 	186 
019348 	53 	95 	187 	186 
019349 	53 	95 	187 	186 
019350 	53 	95 	187 	186 
019351 	53 	95 	187 	186 
019352 	53 	95 	187 	186 
019353 	53 	95 	187 	186 
019354 	53 	95 	187 	186 
019355 	53 	95 	187 	186 
019356 	53 	74 	187 	187 
019357 	53 	74 	187 	187 
019358 	53 	74 	187 	187 
019359 	53 	74 	187 	187 
019360 	53 	74 	187 	187 
019361 	53 	74 	187 	187 
019362 	53 	74 	187 	187 
019363 	53 	74 	187 	187 
019364 	53 	74 	187 	187 
019365 	14 	39 	224 	224 
019366 	14 	39 	224 	224 
019367 	14 	39 	224 	224 
019368 	14 	39 	224 	224 
019369 	14 	39 	224 	224 
019370 	14 	39 	224 	224 
019371 	14 	39 	224 	224 
019372 	14 	39 	224 	224 
019373 	14 	39 	224 	224 
019374 	14 	39 	224 	224 
019375 	14 	39 	224 	224 
019376 	14 	39 	224 	224 
019377 	32 	53 	187 	187 
019378 	32 	53 	187 	187 
019379 	32 	53 	187 	187 
019380 	14 	15 	224 	224 
019381 	14 	15 	224 	224 
019382 	14 	15 	224 	224 
019383 	14 	15 	224 	224 
019384 	14 	15 	224 	224 
019385 	53 	53 	187 	187 
019386 	53 	53 	187 	187 
019387 	53 	53 	187 	187 
019388 	53 	53 	187 	187 
019389 	53 	53 	187 	187 
019390 	53 	53 	187 	187 
019391 	53 	53 	187 	187 
019392 	53 	53 	187 	187 
019393 	53 	53 	187 	187 
019394 	53 	53 	187 	187 
019395 	53 	53 	187 	187 
019396 	39 	39 	224 	224 
019397 	39 	39 	224 	224 
019398 	39 	39 	224 	224 
019399 	39 	39 	224 	224 
019400 	39 	39 	224 	224 
019401 	39 	39 	224 	224 
019402 	39 	39 	224 	224 
019403 	39 	39 	224 	224 
019404 	39 	39 	224 	224 
019405 	74 	53 	186 	187 
019406 	74 	53 	186 	187 
019407 	74 	53 	186 	187 
019408 	74 	53 	186 	187 
019409 	74 	53 	186 	187 
019410 	74 	53 	186 	187 
019411 	39 	15 	224 	224 
019412 	39 	15 	224 	224 
019413 	74 	53 	186 	187 
019414 	74 	53 	186 	187 
019415 	74 	53 	186 	187 
019416 	74 	53 	186 	187 
019417 	74 	53 	186 	187 
019418 	74 	53 	186 	187 
019419 	74 	53 	186 	187 
019420 	74 	53 	186 	187 
019421 	74 	53 	186 	187 
019422 	74 	53 	186 	187 
019423 	74 	53 	186 	187 
019424 	74 	53 	186 	187 
019425 	74 	53 	186 	187 
019426 	74 	53 	186 	187 
019427 	74 	53 	186 	187 
019428 	64 	39 	224 	224 
019429 	94 	53 	187 	187 
019430 	94 	53 	187 	187 
019431 	94 	53 	187 	187 
019432 	94 	53 	187 	187 
019433 	94 	53 	187 	187 
019434 	94 	53 	187 	187 
019435 	94 	53 	187 	187 
019436 	94 	74 	187 	187 
019437 	94 	74 	187 	187 
019438 	94 	74 	187 	187 
019439 	94 	74 	187 	187 
019440 	94 	74 	187 	187 
019441 	94 	74 	187 	187 
019442 	94 	74 	187 	187 
019443 	94 	74 	187 	187 
019444 	94 	74 	187 	187 
