Identity  : 	id10270
Reference : 	GWXujl-xAVM
Offset    : 	0
FV Conf   : 	19.692
ASD Conf  : 	6.464

FRAME 	X 	Y 	W 	H 
021450 	74 	95 	186 	186 
021451 	74 	95 	186 	186 
021452 	74 	95 	186 	186 
021453 	74 	95 	186 	186 
021454 	74 	95 	186 	186 
021455 	74 	95 	186 	186 
021456 	74 	95 	186 	186 
021457 	74 	95 	186 	186 
021458 	74 	95 	186 	186 
021459 	74 	95 	186 	186 
021460 	74 	95 	186 	186 
021461 	74 	95 	186 	186 
021462 	64 	64 	224 	224 
021463 	64 	64 	224 	224 
021464 	39 	64 	224 	224 
021465 	39 	64 	224 	224 
021466 	39 	64 	224 	224 
021467 	74 	74 	186 	187 
021468 	74 	74 	186 	187 
021469 	74 	74 	186 	187 
021470 	74 	74 	186 	187 
021471 	74 	74 	186 	187 
021472 	74 	74 	186 	187 
021473 	74 	74 	186 	187 
021474 	74 	74 	186 	187 
021475 	74 	74 	186 	187 
021476 	74 	74 	186 	187 
021477 	74 	74 	186 	187 
021478 	74 	74 	186 	187 
021479 	74 	74 	186 	187 
021480 	74 	74 	186 	187 
021481 	74 	74 	186 	187 
021482 	64 	64 	224 	224 
021483 	64 	39 	224 	224 
021484 	94 	74 	187 	187 
021485 	89 	64 	223 	224 
021486 	89 	64 	223 	224 
021487 	115 	95 	187 	186 
021488 	115 	95 	187 	186 
021489 	115 	95 	187 	186 
021490 	115 	95 	187 	186 
021491 	115 	95 	187 	186 
021492 	113 	89 	224 	224 
021493 	113 	89 	224 	224 
021494 	115 	95 	187 	186 
021495 	115 	95 	187 	186 
021496 	115 	95 	187 	186 
021497 	115 	95 	187 	186 
021498 	115 	95 	187 	186 
021499 	115 	95 	187 	186 
021500 	94 	95 	187 	186 
021501 	94 	95 	187 	186 
021502 	94 	95 	187 	186 
021503 	64 	64 	224 	224 
021504 	64 	64 	224 	224 
021505 	64 	64 	224 	224 
021506 	64 	64 	224 	224 
021507 	64 	89 	224 	224 
021508 	64 	89 	224 	224 
021509 	64 	89 	224 	224 
021510 	64 	89 	224 	224 
021511 	64 	89 	224 	224 
021512 	64 	89 	224 	224 
021513 	64 	89 	224 	224 
021514 	64 	64 	224 	224 
021515 	64 	64 	224 	224 
021516 	64 	64 	224 	224 
021517 	64 	64 	224 	224 
021518 	64 	64 	224 	224 
021519 	64 	64 	224 	224 
021520 	64 	64 	224 	224 
021521 	64 	64 	224 	224 
021522 	64 	64 	224 	224 
021523 	64 	64 	224 	224 
021524 	74 	74 	186 	187 
021525 	74 	74 	186 	187 
021526 	64 	39 	224 	224 
021527 	64 	39 	224 	224 
021528 	64 	39 	224 	224 
021529 	64 	39 	224 	224 
021530 	64 	39 	224 	224 
021531 	64 	39 	224 	224 
021532 	64 	39 	224 	224 
021533 	64 	39 	224 	224 
021534 	64 	39 	224 	224 
021535 	64 	39 	224 	224 
021536 	64 	39 	224 	224 
021537 	64 	39 	224 	224 
021538 	64 	39 	224 	224 
021539 	64 	39 	224 	224 
021540 	64 	39 	224 	224 
021541 	64 	39 	224 	224 
021542 	64 	39 	224 	224 
021543 	64 	39 	224 	224 
021544 	64 	39 	224 	224 
021545 	64 	39 	224 	224 
021546 	64 	39 	224 	224 
021547 	64 	39 	224 	224 
021548 	64 	39 	224 	224 
021549 	64 	39 	224 	224 
021550 	64 	39 	224 	224 
021551 	74 	74 	186 	187 
021552 	64 	39 	224 	224 
021553 	64 	39 	224 	224 
021554 	64 	64 	224 	224 
021555 	64 	64 	224 	224 
021556 	64 	64 	224 	224 
021557 	64 	64 	224 	224 
021558 	64 	64 	224 	224 
021559 	64 	64 	224 	224 
021560 	64 	64 	224 	224 
021561 	64 	64 	224 	224 
021562 	64 	64 	224 	224 
021563 	64 	64 	224 	224 
021564 	64 	64 	224 	224 
021565 	64 	64 	224 	224 
021566 	64 	64 	224 	224 
021567 	64 	64 	224 	224 
021568 	64 	64 	224 	224 
021569 	64 	64 	224 	224 
021570 	64 	64 	224 	224 
021571 	64 	64 	224 	224 
021572 	64 	64 	224 	224 
021573 	64 	64 	224 	224 
021574 	64 	64 	224 	224 
021575 	64 	64 	224 	224 
021576 	64 	64 	224 	224 
021577 	64 	64 	224 	224 
021578 	64 	64 	224 	224 
021579 	64 	64 	224 	224 
021580 	64 	64 	224 	224 
021581 	64 	64 	224 	224 
021582 	64 	64 	224 	224 
021583 	94 	95 	187 	186 
021584 	64 	64 	224 	224 
021585 	64 	64 	224 	224 
021586 	64 	64 	224 	224 
021587 	64 	64 	224 	224 
021588 	64 	64 	224 	224 
021589 	64 	64 	224 	224 
021590 	94 	74 	187 	187 
021591 	64 	64 	224 	224 
021592 	64 	64 	224 	224 
021593 	64 	64 	224 	224 
021594 	64 	64 	224 	224 
021595 	64 	64 	224 	224 
021596 	64 	64 	224 	224 
021597 	64 	64 	224 	224 
021598 	64 	39 	224 	224 
021599 	64 	39 	224 	224 
021600 	64 	39 	224 	224 
021601 	64 	39 	224 	224 
021602 	64 	39 	224 	224 
021603 	64 	39 	224 	224 
021604 	64 	39 	224 	224 
021605 	64 	39 	224 	224 
021606 	64 	39 	224 	224 
021607 	64 	39 	224 	224 
021608 	64 	39 	224 	224 
021609 	64 	39 	224 	224 
021610 	64 	39 	224 	224 
021611 	64 	39 	224 	224 
021612 	64 	39 	224 	224 
021613 	64 	39 	224 	224 
021614 	64 	39 	224 	224 
021615 	64 	39 	224 	224 
021616 	64 	39 	224 	224 
021617 	64 	39 	224 	224 
021618 	64 	39 	224 	224 
021619 	64 	39 	224 	224 
021620 	64 	39 	224 	224 
021621 	64 	39 	224 	224 
021622 	64 	39 	224 	224 
021623 	64 	39 	224 	224 
021624 	64 	39 	224 	224 
021625 	64 	39 	224 	224 
021626 	64 	39 	224 	224 
021627 	64 	39 	224 	224 
021628 	64 	39 	224 	224 
021629 	64 	39 	224 	224 
021630 	64 	39 	224 	224 
