Identity  : 	id10270
Reference : 	GWXujl-xAVM
Offset    : 	0
FV Conf   : 	19.692
ASD Conf  : 	6.353

FRAME 	X 	Y 	W 	H 
021749 	64 	64 	224 	224 
021750 	64 	64 	224 	224 
021751 	64 	64 	224 	224 
021752 	64 	64 	224 	224 
021753 	64 	64 	224 	224 
021754 	94 	95 	187 	186 
021755 	94 	74 	187 	187 
021756 	94 	74 	187 	187 
021757 	94 	74 	187 	187 
021758 	94 	74 	187 	187 
021759 	94 	74 	187 	187 
021760 	64 	39 	224 	224 
021761 	64 	39 	224 	224 
021762 	64 	39 	224 	224 
021763 	74 	53 	186 	187 
021764 	74 	53 	186 	187 
021765 	74 	53 	186 	187 
021766 	64 	15 	224 	224 
021767 	64 	15 	224 	224 
021768 	64 	15 	224 	224 
021769 	94 	53 	187 	187 
021770 	94 	53 	187 	187 
021771 	115 	53 	187 	187 
021772 	115 	53 	187 	187 
021773 	115 	53 	187 	187 
021774 	113 	39 	224 	224 
021775 	113 	39 	224 	224 
021776 	113 	39 	224 	224 
021777 	135 	74 	187 	187 
021778 	135 	74 	187 	187 
021779 	113 	64 	224 	224 
021780 	113 	64 	224 	224 
021781 	113 	89 	224 	224 
021782 	113 	89 	224 	224 
021783 	113 	89 	224 	224 
021784 	113 	89 	224 	224 
021785 	113 	89 	224 	224 
021786 	115 	95 	187 	186 
021787 	113 	64 	224 	224 
021788 	115 	95 	187 	186 
021789 	113 	64 	224 	224 
021790 	115 	95 	187 	186 
021791 	115 	95 	187 	186 
021792 	89 	64 	223 	224 
021793 	89 	64 	223 	224 
021794 	89 	64 	223 	224 
021795 	89 	64 	223 	224 
021796 	115 	74 	187 	187 
021797 	115 	74 	187 	187 
021798 	113 	64 	224 	224 
021799 	113 	64 	224 	224 
021800 	115 	95 	187 	186 
021801 	115 	95 	187 	186 
021802 	115 	95 	187 	186 
021803 	115 	95 	187 	186 
021804 	115 	95 	187 	186 
021805 	115 	95 	187 	186 
021806 	115 	95 	187 	186 
021807 	89 	64 	223 	224 
021808 	89 	64 	223 	224 
021809 	89 	39 	223 	224 
021810 	94 	74 	187 	187 
021811 	94 	74 	187 	187 
021812 	94 	74 	187 	187 
021813 	94 	74 	187 	187 
021814 	64 	64 	224 	224 
021815 	64 	64 	224 	224 
021816 	74 	95 	186 	186 
021817 	74 	95 	186 	186 
021818 	74 	95 	186 	186 
021819 	74 	95 	186 	186 
021820 	74 	95 	186 	186 
021821 	74 	95 	186 	186 
021822 	74 	95 	186 	186 
021823 	74 	95 	186 	186 
021824 	74 	95 	186 	186 
021825 	74 	95 	186 	186 
021826 	74 	95 	186 	186 
021827 	94 	95 	187 	186 
021828 	94 	95 	187 	186 
021829 	94 	95 	187 	186 
021830 	94 	95 	187 	186 
021831 	94 	95 	187 	186 
021832 	94 	95 	187 	186 
021833 	94 	95 	187 	186 
021834 	115 	95 	187 	186 
021835 	115 	95 	187 	186 
021836 	115 	95 	187 	186 
