Identity  : 	id10270
Reference : 	GWXujl-xAVM
Offset    : 	0
FV Conf   : 	20.876
ASD Conf  : 	6.055

FRAME 	X 	Y 	W 	H 
018890 	197 	95 	187 	186 
018891 	197 	95 	187 	186 
018892 	197 	95 	187 	186 
018893 	197 	95 	187 	186 
018894 	197 	95 	187 	186 
018895 	197 	115 	187 	187 
018896 	197 	115 	187 	187 
018897 	197 	115 	187 	187 
018898 	163 	89 	224 	224 
018899 	163 	89 	224 	224 
018900 	163 	89 	224 	224 
018901 	163 	89 	224 	224 
018902 	163 	89 	224 	224 
018903 	177 	115 	187 	187 
018904 	177 	115 	187 	187 
018905 	177 	115 	187 	187 
018906 	177 	115 	187 	187 
018907 	177 	115 	187 	187 
018908 	177 	115 	187 	187 
018909 	177 	115 	187 	187 
018910 	177 	115 	187 	187 
018911 	177 	95 	187 	186 
018912 	138 	89 	224 	224 
018913 	138 	89 	224 	224 
018914 	156 	95 	187 	186 
018915 	156 	95 	187 	186 
018916 	156 	95 	187 	186 
018917 	156 	95 	187 	186 
018918 	156 	95 	187 	186 
018919 	135 	95 	187 	186 
018920 	135 	95 	187 	186 
018921 	135 	95 	187 	186 
018922 	135 	95 	187 	186 
018923 	135 	95 	187 	186 
018924 	135 	95 	187 	186 
018925 	135 	95 	187 	186 
018926 	135 	95 	187 	186 
018927 	135 	95 	187 	186 
018928 	135 	95 	187 	186 
018929 	115 	95 	187 	186 
018930 	115 	95 	187 	186 
018931 	89 	64 	223 	224 
018932 	89 	64 	223 	224 
018933 	94 	74 	187 	187 
018934 	94 	74 	187 	187 
018935 	94 	53 	187 	187 
018936 	94 	53 	187 	187 
018937 	94 	53 	187 	187 
018938 	94 	53 	187 	187 
018939 	94 	53 	187 	187 
018940 	64 	39 	224 	224 
018941 	64 	39 	224 	224 
018942 	64 	39 	224 	224 
018943 	64 	39 	224 	224 
018944 	74 	74 	186 	187 
018945 	74 	53 	186 	187 
018946 	53 	53 	187 	187 
018947 	53 	53 	187 	187 
018948 	53 	53 	187 	187 
018949 	53 	53 	187 	187 
018950 	53 	74 	187 	187 
018951 	53 	53 	187 	187 
018952 	53 	74 	187 	187 
018953 	53 	74 	187 	187 
018954 	53 	74 	187 	187 
018955 	53 	74 	187 	187 
018956 	53 	74 	187 	187 
018957 	53 	74 	187 	187 
018958 	53 	74 	187 	187 
018959 	39 	64 	224 	224 
018960 	39 	64 	224 	224 
018961 	53 	95 	187 	186 
018962 	53 	95 	187 	186 
018963 	53 	95 	187 	186 
018964 	53 	95 	187 	186 
018965 	53 	95 	187 	186 
018966 	53 	95 	187 	186 
018967 	53 	95 	187 	186 
018968 	53 	95 	187 	186 
018969 	53 	95 	187 	186 
018970 	53 	95 	187 	186 
018971 	53 	95 	187 	186 
018972 	53 	95 	187 	186 
018973 	53 	95 	187 	186 
018974 	39 	64 	224 	224 
018975 	39 	64 	224 	224 
018976 	39 	64 	224 	224 
018977 	39 	64 	224 	224 
018978 	39 	64 	224 	224 
018979 	39 	64 	224 	224 
018980 	53 	74 	187 	187 
018981 	39 	64 	224 	224 
018982 	53 	74 	187 	187 
018983 	53 	74 	187 	187 
018984 	53 	74 	187 	187 
018985 	53 	74 	187 	187 
018986 	53 	74 	187 	187 
018987 	53 	74 	187 	187 
018988 	53 	74 	187 	187 
018989 	53 	74 	187 	187 
