Identity  : 	id10270
Reference : 	GWXujl-xAVM
Offset    : 	-1
FV Conf   : 	20.759
ASD Conf  : 	5.789

FRAME 	X 	Y 	W 	H 
005933 	115 	95 	187 	186 
005934 	115 	95 	187 	186 
005935 	115 	95 	187 	186 
005936 	115 	95 	187 	186 
005937 	115 	95 	187 	186 
005938 	115 	95 	187 	186 
005939 	115 	95 	187 	186 
005940 	115 	95 	187 	186 
005941 	115 	95 	187 	186 
005942 	115 	95 	187 	186 
005943 	115 	95 	187 	186 
005944 	115 	95 	187 	186 
005945 	115 	95 	187 	186 
005946 	115 	95 	187 	186 
005947 	115 	115 	187 	187 
005948 	115 	115 	187 	187 
005949 	115 	115 	187 	187 
005950 	115 	115 	187 	187 
005951 	115 	115 	187 	187 
005952 	115 	115 	187 	187 
005953 	115 	115 	187 	187 
005954 	115 	115 	187 	187 
005955 	115 	115 	187 	187 
005956 	115 	115 	187 	187 
005957 	115 	115 	187 	187 
005958 	115 	115 	187 	187 
005959 	115 	115 	187 	187 
005960 	115 	95 	187 	186 
005961 	115 	95 	187 	186 
005962 	115 	95 	187 	186 
005963 	115 	95 	187 	186 
005964 	115 	95 	187 	186 
005965 	115 	95 	187 	186 
005966 	115 	95 	187 	186 
005967 	115 	95 	187 	186 
005968 	115 	95 	187 	186 
005969 	115 	95 	187 	186 
005970 	115 	95 	187 	186 
005971 	115 	95 	187 	186 
005972 	115 	115 	187 	187 
005973 	115 	115 	187 	187 
005974 	115 	115 	187 	187 
005975 	115 	115 	187 	187 
005976 	115 	115 	187 	187 
005977 	115 	95 	187 	186 
005978 	115 	95 	187 	186 
005979 	115 	95 	187 	186 
005980 	115 	95 	187 	186 
005981 	115 	95 	187 	186 
005982 	115 	95 	187 	186 
005983 	115 	95 	187 	186 
005984 	115 	95 	187 	186 
005985 	115 	95 	187 	186 
005986 	115 	95 	187 	186 
005987 	115 	95 	187 	186 
005988 	115 	95 	187 	186 
005989 	115 	95 	187 	186 
005990 	115 	115 	187 	187 
005991 	115 	115 	187 	187 
005992 	115 	95 	187 	186 
005993 	115 	95 	187 	186 
005994 	115 	95 	187 	186 
005995 	115 	95 	187 	186 
005996 	115 	115 	187 	187 
005997 	115 	115 	187 	187 
005998 	115 	115 	187 	187 
005999 	115 	115 	187 	187 
006000 	115 	115 	187 	187 
006001 	115 	115 	187 	187 
006002 	115 	115 	187 	187 
006003 	115 	115 	187 	187 
006004 	115 	115 	187 	187 
006005 	115 	115 	187 	187 
006006 	94 	115 	187 	187 
006007 	115 	115 	187 	187 
006008 	115 	115 	187 	187 
006009 	115 	115 	187 	187 
006010 	115 	115 	187 	187 
006011 	115 	115 	187 	187 
006012 	115 	115 	187 	187 
006013 	115 	115 	187 	187 
006014 	115 	115 	187 	187 
006015 	115 	115 	187 	187 
006016 	115 	115 	187 	187 
006017 	115 	115 	187 	187 
006018 	115 	115 	187 	187 
006019 	115 	115 	187 	187 
006020 	115 	115 	187 	187 
006021 	115 	115 	187 	187 
006022 	115 	115 	187 	187 
006023 	115 	115 	187 	187 
006024 	115 	115 	187 	187 
006025 	115 	115 	187 	187 
006026 	115 	115 	187 	187 
006027 	115 	115 	187 	187 
006028 	115 	115 	187 	187 
006029 	115 	115 	187 	187 
006030 	115 	115 	187 	187 
006031 	115 	115 	187 	187 
006032 	115 	115 	187 	187 
006033 	115 	115 	187 	187 
006034 	115 	115 	187 	187 
006035 	115 	115 	187 	187 
006036 	115 	115 	187 	187 
006037 	115 	115 	187 	187 
006038 	115 	115 	187 	187 
006039 	115 	115 	187 	187 
006040 	115 	115 	187 	187 
006041 	115 	115 	187 	187 
006042 	115 	115 	187 	187 
006043 	115 	115 	187 	187 
006044 	115 	115 	187 	187 
006045 	115 	115 	187 	187 
006046 	115 	115 	187 	187 
006047 	115 	115 	187 	187 
006048 	115 	115 	187 	187 
006049 	115 	115 	187 	187 
006050 	115 	115 	187 	187 
006051 	115 	115 	187 	187 
006052 	115 	115 	187 	187 
006053 	115 	115 	187 	187 
006054 	115 	115 	187 	187 
006055 	115 	95 	187 	186 
006056 	115 	95 	187 	186 
006057 	115 	95 	187 	186 
006058 	115 	95 	187 	186 
006059 	115 	95 	187 	186 
006060 	115 	95 	187 	186 
006061 	115 	95 	187 	186 
006062 	115 	95 	187 	186 
006063 	115 	95 	187 	186 
006064 	115 	95 	187 	186 
006065 	115 	95 	187 	186 
006066 	115 	95 	187 	186 
006067 	115 	95 	187 	186 
006068 	115 	95 	187 	186 
006069 	115 	95 	187 	186 
006070 	115 	95 	187 	186 
006071 	115 	95 	187 	186 
006072 	115 	95 	187 	186 
006073 	115 	95 	187 	186 
006074 	115 	95 	187 	186 
006075 	115 	95 	187 	186 
006076 	115 	95 	187 	186 
006077 	115 	95 	187 	186 
006078 	115 	95 	187 	186 
006079 	115 	95 	187 	186 
006080 	115 	95 	187 	186 
006081 	115 	95 	187 	186 
006082 	115 	95 	187 	186 
006083 	115 	95 	187 	186 
