Identity  : 	id10270
Reference : 	GWXujl-xAVM
Offset    : 	-1
FV Conf   : 	18.614
ASD Conf  : 	7.525

FRAME 	X 	Y 	W 	H 
036641 	39 	39 	224 	224 
036642 	39 	39 	224 	224 
036643 	39 	39 	224 	224 
036644 	39 	39 	224 	224 
036645 	39 	39 	224 	224 
036646 	39 	39 	224 	224 
036647 	39 	39 	224 	224 
036648 	39 	39 	224 	224 
036649 	39 	39 	224 	224 
036650 	39 	39 	224 	224 
036651 	39 	39 	224 	224 
036652 	39 	39 	224 	224 
036653 	39 	39 	224 	224 
036654 	39 	39 	224 	224 
036655 	39 	39 	224 	224 
036656 	39 	39 	224 	224 
036657 	64 	39 	224 	224 
036658 	64 	39 	224 	224 
036659 	64 	39 	224 	224 
036660 	64 	39 	224 	224 
036661 	64 	39 	224 	224 
036662 	64 	39 	224 	224 
036663 	64 	39 	224 	224 
036664 	64 	39 	224 	224 
036665 	64 	39 	224 	224 
036666 	64 	39 	224 	224 
036667 	64 	39 	224 	224 
036668 	64 	39 	224 	224 
036669 	64 	39 	224 	224 
036670 	64 	39 	224 	224 
036671 	64 	39 	224 	224 
036672 	64 	39 	224 	224 
036673 	64 	39 	224 	224 
036674 	64 	39 	224 	224 
036675 	64 	39 	224 	224 
036676 	64 	39 	224 	224 
036677 	64 	39 	224 	224 
036678 	64 	39 	224 	224 
036679 	89 	64 	223 	224 
036680 	113 	64 	224 	224 
036681 	113 	64 	224 	224 
036682 	138 	39 	224 	224 
036683 	138 	39 	224 	224 
036684 	138 	39 	224 	224 
036685 	138 	64 	224 	224 
036686 	138 	64 	224 	224 
036687 	138 	64 	224 	224 
036688 	138 	64 	224 	224 
036689 	138 	64 	224 	224 
036690 	138 	64 	224 	224 
036691 	138 	64 	224 	224 
036692 	138 	64 	224 	224 
036693 	138 	64 	224 	224 
036694 	138 	64 	224 	224 
036695 	138 	64 	224 	224 
036696 	138 	64 	224 	224 
036697 	138 	64 	224 	224 
036698 	138 	64 	224 	224 
036699 	138 	64 	224 	224 
036700 	138 	64 	224 	224 
036701 	138 	64 	224 	224 
036702 	138 	64 	224 	224 
036703 	138 	64 	224 	224 
036704 	138 	64 	224 	224 
036705 	138 	64 	224 	224 
036706 	138 	64 	224 	224 
036707 	138 	64 	224 	224 
036708 	138 	64 	224 	224 
036709 	138 	64 	224 	224 
036710 	138 	64 	224 	224 
036711 	138 	64 	224 	224 
036712 	138 	64 	224 	224 
036713 	138 	64 	224 	224 
036714 	138 	64 	224 	224 
