Identity  : 	id10270
Reference : 	8jEAjG6SegY
Offset    : 	-1
FV Conf   : 	24.202
ASD Conf  : 	5.276

FRAME 	X 	Y 	W 	H 
016589 	154 	105 	91 	91 
016590 	150 	90 	108 	109 
016591 	150 	90 	108 	109 
016592 	150 	90 	108 	109 
016593 	150 	90 	108 	109 
016594 	150 	90 	108 	109 
016595 	150 	90 	108 	109 
016596 	150 	90 	108 	109 
016597 	150 	90 	108 	109 
016598 	150 	90 	108 	109 
016599 	150 	90 	108 	109 
016600 	150 	90 	108 	109 
016601 	150 	90 	108 	109 
016602 	150 	90 	108 	109 
016603 	150 	90 	108 	109 
016604 	150 	90 	108 	109 
016605 	164 	105 	91 	91 
016606 	164 	105 	91 	91 
016607 	174 	105 	91 	91 
016608 	174 	105 	91 	91 
016609 	174 	105 	91 	91 
016610 	184 	95 	91 	91 
016611 	184 	95 	91 	91 
016612 	173 	90 	109 	109 
016613 	173 	90 	109 	109 
016614 	173 	78 	109 	109 
016615 	185 	78 	109 	109 
016616 	185 	78 	109 	109 
016617 	185 	78 	109 	109 
016618 	185 	78 	109 	109 
016619 	185 	78 	109 	109 
016620 	197 	78 	109 	109 
016621 	197 	78 	109 	109 
016622 	197 	78 	109 	109 
016623 	197 	78 	109 	109 
016624 	197 	78 	109 	109 
016625 	197 	78 	109 	109 
016626 	214 	85 	91 	91 
016627 	214 	85 	91 	91 
016628 	214 	85 	91 	91 
016629 	214 	85 	91 	91 
016630 	214 	85 	91 	91 
016631 	209 	78 	109 	109 
016632 	214 	85 	91 	91 
016633 	214 	85 	91 	91 
016634 	209 	78 	109 	109 
016635 	214 	85 	91 	91 
016636 	209 	78 	109 	109 
016637 	209 	78 	109 	109 
016638 	209 	78 	109 	109 
016639 	209 	78 	109 	109 
016640 	224 	85 	91 	91 
016641 	224 	85 	91 	91 
016642 	224 	85 	91 	91 
016643 	224 	85 	91 	91 
016644 	224 	85 	91 	91 
016645 	224 	85 	91 	91 
016646 	224 	85 	91 	91 
016647 	224 	85 	91 	91 
016648 	224 	85 	91 	91 
016649 	224 	95 	91 	91 
016650 	224 	95 	91 	91 
016651 	224 	95 	91 	91 
016652 	224 	95 	91 	91 
016653 	224 	95 	91 	91 
016654 	224 	95 	91 	91 
016655 	221 	90 	109 	109 
016656 	221 	90 	109 	109 
016657 	221 	90 	109 	109 
016658 	221 	90 	109 	109 
016659 	221 	90 	109 	109 
016660 	221 	90 	109 	109 
016661 	221 	90 	109 	109 
016662 	221 	90 	109 	109 
016663 	221 	90 	109 	109 
016664 	221 	90 	109 	109 
016665 	221 	90 	109 	109 
016666 	234 	95 	90 	91 
016667 	234 	95 	90 	91 
016668 	221 	90 	109 	109 
016669 	221 	90 	109 	109 
016670 	221 	90 	109 	109 
016671 	221 	90 	109 	109 
016672 	221 	90 	109 	109 
016673 	221 	90 	109 	109 
016674 	221 	90 	109 	109 
016675 	221 	90 	109 	109 
016676 	221 	90 	109 	109 
016677 	221 	90 	109 	109 
016678 	221 	90 	109 	109 
016679 	221 	90 	109 	109 
016680 	221 	90 	109 	109 
016681 	224 	95 	91 	91 
016682 	224 	95 	91 	91 
016683 	224 	95 	91 	91 
016684 	224 	95 	91 	91 
016685 	209 	90 	109 	109 
016686 	209 	90 	109 	109 
016687 	209 	90 	109 	109 
016688 	209 	90 	109 	109 
016689 	214 	105 	91 	91 
