Identity  : 	id10270
Reference : 	8jEAjG6SegY
Offset    : 	-1
FV Conf   : 	20.852
ASD Conf  : 	5.573

FRAME 	X 	Y 	W 	H 
019434 	224 	85 	91 	91 
019435 	216 	88 	100 	100 
019436 	209 	90 	109 	109 
019437 	209 	90 	109 	109 
019438 	209 	90 	109 	109 
019439 	209 	90 	109 	109 
019440 	224 	95 	91 	91 
019441 	209 	90 	109 	109 
019442 	214 	95 	91 	91 
019443 	224 	95 	91 	91 
019444 	224 	95 	91 	91 
019445 	224 	95 	91 	91 
019446 	224 	95 	91 	91 
019447 	214 	95 	91 	91 
019448 	214 	95 	91 	91 
019449 	214 	95 	91 	91 
019450 	214 	95 	91 	91 
019451 	214 	95 	91 	91 
019452 	214 	95 	91 	91 
019453 	214 	95 	91 	91 
019454 	214 	95 	91 	91 
019455 	214 	95 	91 	91 
019456 	214 	95 	91 	91 
019457 	197 	90 	109 	109 
019458 	197 	90 	109 	109 
019459 	197 	90 	109 	109 
019460 	214 	95 	91 	91 
019461 	214 	95 	91 	91 
019462 	214 	95 	91 	91 
019463 	214 	95 	91 	91 
019464 	214 	85 	91 	91 
019465 	214 	85 	91 	91 
019466 	214 	85 	91 	91 
019467 	214 	85 	91 	91 
019468 	214 	85 	91 	91 
019469 	214 	95 	91 	91 
019470 	204 	95 	91 	91 
019471 	204 	95 	91 	91 
019472 	204 	95 	91 	91 
019473 	204 	95 	91 	91 
019474 	204 	97 	91 	91 
019475 	204 	99 	91 	91 
019476 	204 	101 	91 	91 
019477 	204 	103 	91 	91 
019478 	204 	105 	91 	91 
019479 	204 	105 	91 	91 
019480 	204 	105 	91 	91 
019481 	204 	105 	91 	91 
019482 	204 	105 	91 	91 
019483 	204 	105 	91 	91 
019484 	204 	105 	91 	91 
019485 	204 	105 	91 	91 
019486 	204 	105 	91 	91 
019487 	204 	105 	91 	91 
019488 	204 	105 	91 	91 
019489 	204 	105 	91 	91 
019490 	204 	105 	91 	91 
019491 	204 	105 	91 	91 
019492 	204 	105 	91 	91 
019493 	204 	105 	91 	91 
019494 	204 	105 	91 	91 
019495 	204 	95 	91 	91 
019496 	204 	95 	91 	91 
019497 	204 	95 	91 	91 
019498 	204 	95 	91 	91 
019499 	204 	95 	91 	91 
019500 	204 	95 	91 	91 
019501 	204 	95 	91 	91 
019502 	204 	95 	91 	91 
019503 	204 	95 	91 	91 
019504 	204 	95 	91 	91 
019505 	194 	85 	91 	91 
019506 	194 	85 	91 	91 
019507 	194 	85 	91 	91 
019508 	194 	85 	91 	91 
019509 	194 	85 	91 	91 
019510 	194 	85 	91 	91 
019511 	194 	85 	91 	91 
019512 	194 	85 	91 	91 
019513 	194 	85 	91 	91 
019514 	194 	85 	91 	91 
019515 	194 	85 	91 	91 
019516 	194 	85 	91 	91 
019517 	194 	85 	91 	91 
019518 	184 	85 	91 	91 
019519 	184 	95 	91 	91 
019520 	184 	95 	91 	91 
019521 	184 	95 	91 	91 
019522 	184 	95 	91 	91 
019523 	184 	95 	91 	91 
019524 	184 	95 	91 	91 
019525 	184 	95 	91 	91 
019526 	184 	95 	91 	91 
019527 	174 	95 	91 	91 
019528 	174 	95 	91 	91 
019529 	174 	95 	91 	91 
019530 	174 	95 	91 	91 
019531 	174 	95 	91 	91 
019532 	161 	78 	109 	109 
019533 	161 	78 	109 	109 
019534 	161 	78 	109 	109 
019535 	161 	78 	109 	109 
019536 	161 	78 	109 	109 
019537 	164 	85 	91 	91 
019538 	164 	85 	91 	91 
019539 	164 	85 	91 	91 
019540 	150 	78 	108 	109 
019541 	150 	78 	108 	109 
019542 	150 	78 	108 	109 
019543 	150 	78 	108 	109 
019544 	150 	66 	108 	109 
019545 	150 	66 	108 	109 
019546 	154 	85 	91 	91 
019547 	154 	85 	91 	91 
