Identity  : 	id10271
Reference : 	EOQXxK1whgU
Offset    : 	-3
FV Conf   : 	15.051
ASD Conf  : 	6.523

FRAME 	X 	Y 	W 	H 
004250 	221 	90 	109 	109 
004251 	221 	90 	109 	109 
004252 	221 	90 	109 	109 
004253 	221 	90 	109 	109 
004254 	221 	90 	109 	109 
004255 	221 	90 	109 	109 
004256 	221 	78 	109 	109 
004257 	221 	78 	109 	109 
004258 	233 	90 	109 	109 
004259 	233 	90 	109 	109 
004260 	233 	90 	109 	109 
004261 	233 	90 	109 	109 
004262 	233 	90 	109 	109 
004263 	233 	90 	109 	109 
004264 	233 	90 	109 	109 
004265 	245 	90 	109 	109 
004266 	245 	90 	109 	109 
004267 	245 	90 	109 	109 
004268 	245 	90 	109 	109 
004269 	233 	90 	109 	109 
004270 	244 	95 	90 	91 
004271 	245 	90 	109 	109 
004272 	245 	90 	109 	109 
004273 	245 	90 	109 	109 
004274 	245 	90 	109 	109 
004275 	254 	95 	90 	91 
004276 	254 	95 	90 	91 
004277 	245 	90 	109 	109 
004278 	245 	90 	109 	109 
004279 	264 	95 	90 	91 
004280 	264 	95 	90 	91 
004281 	264 	95 	90 	91 
004282 	264 	95 	90 	91 
004283 	264 	95 	90 	91 
004284 	264 	95 	90 	91 
004285 	257 	90 	109 	109 
004286 	264 	95 	90 	91 
004287 	264 	95 	90 	91 
004288 	245 	78 	109 	109 
004289 	245 	78 	109 	109 
004290 	245 	78 	109 	109 
004291 	245 	78 	109 	109 
004292 	233 	66 	109 	109 
004293 	233 	66 	109 	109 
004294 	208 	51 	130 	130 
004295 	221 	54 	109 	109 
004296 	221 	54 	109 	109 
004297 	221 	54 	109 	109 
004298 	233 	43 	109 	108 
004299 	233 	43 	109 	108 
004300 	245 	43 	109 	108 
004301 	264 	55 	90 	91 
004302 	257 	43 	109 	108 
004303 	264 	41 	105 	105 
004304 	272 	40 	101 	101 
004305 	279 	38 	98 	98 
004306 	287 	37 	94 	94 
004307 	294 	35 	90 	91 
004308 	294 	35 	90 	91 
004309 	294 	35 	90 	91 
004310 	304 	35 	90 	91 
004311 	304 	35 	90 	91 
004312 	293 	31 	108 	108 
004313 	314 	35 	90 	91 
004314 	314 	35 	90 	91 
004315 	314 	35 	90 	91 
004316 	304 	45 	90 	91 
004317 	304 	45 	90 	91 
004318 	304 	35 	90 	91 
004319 	305 	31 	108 	108 
004320 	305 	31 	108 	108 
004321 	305 	31 	108 	108 
004322 	314 	45 	90 	91 
004323 	305 	43 	108 	108 
004324 	305 	43 	108 	108 
004325 	305 	43 	108 	108 
004326 	305 	43 	108 	108 
004327 	305 	54 	108 	109 
004328 	305 	54 	108 	109 
004329 	305 	54 	108 	109 
004330 	305 	54 	108 	109 
004331 	305 	54 	108 	109 
004332 	293 	66 	108 	109 
004333 	293 	66 	108 	109 
004334 	293 	66 	108 	109 
004335 	281 	66 	108 	109 
004336 	281 	66 	108 	109 
004337 	281 	66 	108 	109 
004338 	269 	66 	108 	109 
004339 	269 	66 	108 	109 
004340 	269 	66 	108 	109 
004341 	269 	66 	108 	109 
004342 	274 	75 	90 	91 
004343 	257 	54 	109 	109 
004344 	257 	54 	109 	109 
004345 	257 	54 	109 	109 
004346 	257 	54 	109 	109 
004347 	257 	54 	109 	109 
004348 	245 	54 	109 	109 
004349 	245 	66 	109 	109 
004350 	244 	65 	90 	91 
004351 	234 	65 	90 	91 
004352 	221 	54 	109 	109 
004353 	221 	66 	109 	109 
004354 	209 	66 	109 	109 
004355 	209 	66 	109 	109 
004356 	197 	66 	109 	109 
004357 	197 	78 	109 	109 
004358 	185 	78 	109 	109 
004359 	185 	78 	109 	109 
004360 	185 	78 	109 	109 
004361 	185 	78 	109 	109 
004362 	185 	78 	109 	109 
004363 	185 	78 	109 	109 
004364 	185 	78 	109 	109 
004365 	185 	78 	109 	109 
004366 	185 	78 	109 	109 
004367 	185 	78 	109 	109 
004368 	173 	78 	109 	109 
004369 	173 	78 	109 	109 
004370 	173 	78 	109 	109 
004371 	173 	78 	109 	109 
004372 	173 	78 	109 	109 
004373 	173 	78 	109 	109 
004374 	185 	78 	109 	109 
004375 	185 	78 	109 	109 
004376 	185 	78 	109 	109 
004377 	185 	78 	109 	109 
004378 	197 	78 	109 	109 
004379 	197 	78 	109 	109 
004380 	209 	78 	109 	109 
004381 	209 	78 	109 	109 
004382 	221 	78 	109 	109 
004383 	221 	78 	109 	109 
004384 	233 	78 	109 	109 
004385 	233 	78 	109 	109 
004386 	233 	78 	109 	109 
004387 	245 	78 	109 	109 
004388 	245 	78 	109 	109 
004389 	245 	78 	109 	109 
004390 	245 	78 	109 	109 
004391 	245 	78 	109 	109 
