Identity  : 	id10271
Reference : 	EOQXxK1whgU
Offset    : 	-3
FV Conf   : 	15.062
ASD Conf  : 	5.740

FRAME 	X 	Y 	W 	H 
006176 	257 	54 	109 	109 
006177 	237 	37 	130 	130 
006178 	237 	37 	130 	130 
006179 	245 	54 	109 	109 
006180 	245 	54 	109 	109 
006181 	245 	54 	109 	109 
006182 	245 	54 	109 	109 
006183 	245 	54 	109 	109 
006184 	245 	54 	109 	109 
006185 	245 	54 	109 	109 
006186 	245 	54 	109 	109 
006187 	245 	54 	109 	109 
006188 	245 	54 	109 	109 
006189 	245 	54 	109 	109 
006190 	245 	54 	109 	109 
006191 	245 	54 	109 	109 
006192 	245 	54 	109 	109 
006193 	245 	54 	109 	109 
006194 	233 	54 	109 	109 
006195 	233 	54 	109 	109 
006196 	233 	54 	109 	109 
006197 	233 	54 	109 	109 
006198 	233 	54 	109 	109 
006199 	233 	54 	109 	109 
006200 	233 	54 	109 	109 
006201 	233 	54 	109 	109 
006202 	245 	54 	109 	109 
006203 	245 	54 	109 	109 
006204 	245 	54 	109 	109 
006205 	245 	54 	109 	109 
006206 	245 	54 	109 	109 
006207 	245 	66 	109 	109 
006208 	257 	66 	109 	109 
006209 	257 	66 	109 	109 
006210 	257 	66 	109 	109 
006211 	257 	66 	109 	109 
006212 	257 	66 	109 	109 
006213 	257 	78 	109 	109 
006214 	257 	78 	109 	109 
006215 	257 	78 	109 	109 
006216 	257 	78 	109 	109 
006217 	257 	78 	109 	109 
006218 	245 	78 	109 	109 
006219 	245 	78 	109 	109 
006220 	245 	78 	109 	109 
006221 	245 	78 	109 	109 
006222 	245 	78 	109 	109 
006223 	245 	78 	109 	109 
006224 	245 	78 	109 	109 
006225 	245 	78 	109 	109 
006226 	245 	78 	109 	109 
006227 	245 	78 	109 	109 
006228 	245 	78 	109 	109 
006229 	245 	78 	109 	109 
006230 	245 	78 	109 	109 
006231 	245 	78 	109 	109 
006232 	245 	78 	109 	109 
006233 	245 	78 	109 	109 
006234 	245 	78 	109 	109 
006235 	245 	78 	109 	109 
006236 	245 	78 	109 	109 
006237 	245 	78 	109 	109 
006238 	245 	78 	109 	109 
006239 	245 	78 	109 	109 
006240 	245 	78 	109 	109 
006241 	245 	78 	109 	109 
006242 	245 	78 	109 	109 
006243 	245 	78 	109 	109 
006244 	245 	78 	109 	109 
006245 	245 	78 	109 	109 
006246 	245 	78 	109 	109 
006247 	245 	78 	109 	109 
006248 	245 	78 	109 	109 
006249 	245 	78 	109 	109 
006250 	245 	78 	109 	109 
006251 	245 	78 	109 	109 
006252 	245 	78 	109 	109 
006253 	245 	78 	109 	109 
006254 	245 	78 	109 	109 
006255 	245 	78 	109 	109 
006256 	245 	78 	109 	109 
006257 	245 	78 	109 	109 
006258 	245 	78 	109 	109 
006259 	245 	78 	109 	109 
006260 	245 	78 	109 	109 
006261 	245 	78 	109 	109 
006262 	245 	78 	109 	109 
006263 	245 	78 	109 	109 
006264 	245 	78 	109 	109 
006265 	245 	78 	109 	109 
006266 	245 	78 	109 	109 
006267 	245 	78 	109 	109 
006268 	245 	78 	109 	109 
006269 	245 	78 	109 	109 
006270 	245 	78 	109 	109 
006271 	245 	78 	109 	109 
006272 	245 	78 	109 	109 
006273 	245 	78 	109 	109 
006274 	245 	78 	109 	109 
006275 	245 	78 	109 	109 
006276 	245 	78 	109 	109 
006277 	245 	78 	109 	109 
006278 	245 	78 	109 	109 
006279 	245 	78 	109 	109 
006280 	245 	78 	109 	109 
006281 	257 	78 	109 	109 
006282 	257 	78 	109 	109 
006283 	274 	85 	90 	91 
006284 	274 	85 	90 	91 
006285 	269 	78 	108 	109 
006286 	269 	78 	108 	109 
006287 	269 	78 	108 	109 
006288 	269 	78 	108 	109 
006289 	269 	78 	108 	109 
006290 	269 	78 	108 	109 
006291 	269 	66 	108 	109 
006292 	269 	66 	108 	109 
006293 	269 	66 	108 	109 
006294 	269 	66 	108 	109 
006295 	269 	66 	108 	109 
006296 	269 	66 	108 	109 
006297 	269 	66 	108 	109 
006298 	269 	66 	108 	109 
