Identity  : 	id10271
Reference : 	_YimahVgI1A
Offset    : 	-4
FV Conf   : 	14.253
ASD Conf  : 	5.024

FRAME 	X 	Y 	W 	H 
002766 	197 	59 	63 	63 
002767 	195 	54 	75 	76 
002768 	197 	59 	63 	63 
002769 	195 	54 	75 	76 
002770 	195 	54 	75 	76 
002771 	195 	54 	75 	76 
002772 	195 	54 	75 	76 
002773 	195 	54 	75 	76 
002774 	195 	54 	75 	76 
002775 	195 	54 	75 	76 
002776 	195 	54 	75 	76 
002777 	195 	54 	75 	76 
002778 	195 	54 	75 	76 
002779 	197 	59 	63 	63 
002780 	195 	54 	75 	76 
002781 	195 	54 	75 	76 
002782 	195 	54 	75 	76 
002783 	195 	54 	75 	76 
002784 	195 	54 	75 	76 
002785 	195 	54 	75 	76 
002786 	195 	54 	75 	76 
002787 	195 	54 	75 	76 
002788 	195 	54 	75 	76 
002789 	195 	54 	75 	76 
002790 	195 	54 	75 	76 
002791 	195 	54 	75 	76 
002792 	195 	54 	75 	76 
002793 	195 	54 	75 	76 
002794 	195 	54 	75 	76 
002795 	195 	54 	75 	76 
002796 	195 	54 	75 	76 
002797 	195 	54 	75 	76 
002798 	195 	54 	75 	76 
002799 	195 	54 	75 	76 
002800 	195 	54 	75 	76 
002801 	195 	54 	75 	76 
002802 	195 	62 	75 	76 
002803 	197 	66 	63 	63 
002804 	195 	62 	75 	76 
002805 	197 	73 	63 	63 
002806 	197 	73 	63 	63 
002807 	197 	87 	63 	63 
002808 	195 	87 	75 	76 
002809 	195 	87 	75 	76 
002810 	195 	87 	75 	76 
002811 	195 	87 	75 	76 
002812 	204 	100 	63 	64 
002813 	204 	100 	63 	64 
002814 	204 	100 	63 	64 
002815 	195 	87 	75 	76 
002816 	195 	87 	75 	76 
002817 	186 	79 	76 	76 
002818 	186 	79 	76 	76 
002819 	178 	79 	76 	76 
002820 	178 	79 	76 	76 
002821 	178 	79 	76 	76 
002822 	170 	79 	75 	76 
002823 	170 	79 	75 	76 
002824 	170 	79 	75 	76 
002825 	170 	79 	75 	76 
002826 	170 	79 	75 	76 
002827 	170 	79 	75 	76 
002828 	170 	71 	75 	75 
002829 	170 	79 	75 	76 
002830 	178 	79 	76 	76 
002831 	178 	79 	76 	76 
002832 	178 	79 	76 	76 
002833 	178 	79 	76 	76 
002834 	178 	79 	76 	76 
002835 	178 	79 	76 	76 
002836 	178 	79 	76 	76 
002837 	190 	87 	63 	63 
002838 	190 	87 	63 	63 
002839 	190 	80 	63 	63 
002840 	190 	80 	63 	63 
002841 	190 	80 	63 	63 
002842 	186 	79 	76 	76 
002843 	186 	79 	76 	76 
002844 	186 	79 	76 	76 
002845 	197 	87 	63 	63 
002846 	197 	87 	63 	63 
002847 	197 	87 	63 	63 
002848 	197 	87 	63 	63 
002849 	197 	87 	63 	63 
002850 	197 	87 	63 	63 
002851 	195 	79 	75 	76 
002852 	197 	80 	63 	63 
002853 	195 	71 	75 	75 
002854 	195 	71 	75 	75 
002855 	195 	62 	75 	76 
002856 	195 	62 	75 	76 
002857 	195 	54 	75 	76 
002858 	195 	54 	75 	76 
002859 	204 	59 	63 	63 
002860 	204 	59 	63 	63 
002861 	204 	59 	63 	63 
002862 	203 	54 	76 	76 
002863 	203 	54 	76 	76 
002864 	203 	54 	76 	76 
002865 	203 	54 	76 	76 
002866 	203 	54 	76 	76 
002867 	204 	66 	63 	63 
002868 	204 	66 	63 	63 
002869 	204 	66 	63 	63 
002870 	204 	66 	63 	63 
002871 	204 	66 	63 	63 
002872 	203 	62 	76 	76 
002873 	203 	62 	76 	76 
002874 	203 	62 	76 	76 
002875 	203 	62 	76 	76 
002876 	203 	62 	76 	76 
002877 	203 	62 	76 	76 
002878 	204 	66 	63 	63 
002879 	204 	66 	63 	63 
002880 	204 	66 	63 	63 
002881 	204 	66 	63 	63 
002882 	204 	73 	63 	63 
002883 	204 	73 	63 	63 
002884 	204 	73 	63 	63 
002885 	204 	73 	63 	63 
002886 	204 	73 	63 	63 
002887 	204 	73 	63 	63 
002888 	204 	73 	63 	63 
002889 	204 	73 	63 	63 
002890 	204 	73 	63 	63 
002891 	204 	73 	63 	63 
002892 	204 	73 	63 	63 
002893 	204 	73 	63 	63 
002894 	204 	73 	63 	63 
002895 	204 	73 	63 	63 
002896 	204 	73 	63 	63 
002897 	204 	66 	63 	63 
002898 	204 	66 	63 	63 
002899 	210 	66 	64 	63 
002900 	210 	66 	64 	63 
002901 	210 	66 	64 	63 
