Identity  : 	id10271
Reference : 	_YimahVgI1A
Offset    : 	-4
FV Conf   : 	13.864
ASD Conf  : 	6.409

FRAME 	X 	Y 	W 	H 
002160 	183 	59 	63 	63 
002161 	183 	59 	63 	63 
002162 	183 	59 	63 	63 
002163 	178 	54 	76 	76 
002164 	178 	54 	76 	76 
002165 	190 	59 	63 	63 
002166 	178 	54 	76 	76 
002167 	178 	54 	76 	76 
002168 	178 	54 	76 	76 
002169 	178 	54 	76 	76 
002170 	178 	54 	76 	76 
002171 	178 	54 	76 	76 
002172 	178 	54 	76 	76 
002173 	178 	54 	76 	76 
002174 	178 	54 	76 	76 
002175 	178 	54 	76 	76 
002176 	178 	54 	76 	76 
002177 	178 	54 	76 	76 
002178 	178 	54 	76 	76 
002179 	178 	54 	76 	76 
002180 	178 	54 	76 	76 
002181 	178 	54 	76 	76 
002182 	178 	54 	76 	76 
002183 	178 	54 	76 	76 
002184 	178 	54 	76 	76 
002185 	178 	54 	76 	76 
002186 	178 	54 	76 	76 
002187 	183 	59 	63 	63 
002188 	183 	59 	63 	63 
002189 	178 	54 	76 	76 
002190 	183 	59 	63 	63 
002191 	183 	59 	63 	63 
002192 	183 	59 	63 	63 
002193 	170 	54 	75 	76 
002194 	170 	54 	75 	76 
002195 	170 	54 	75 	76 
002196 	170 	54 	75 	76 
002197 	170 	54 	75 	76 
002198 	162 	46 	75 	76 
002199 	162 	46 	75 	76 
002200 	162 	46 	75 	76 
002201 	162 	46 	75 	76 
002202 	162 	46 	75 	76 
002203 	170 	46 	75 	76 
002204 	170 	54 	75 	76 
002205 	170 	54 	75 	76 
002206 	170 	54 	75 	76 
002207 	178 	54 	76 	76 
002208 	178 	54 	76 	76 
002209 	178 	54 	76 	76 
002210 	178 	54 	76 	76 
002211 	178 	54 	76 	76 
002212 	178 	54 	76 	76 
002213 	178 	54 	76 	76 
002214 	178 	54 	76 	76 
002215 	178 	54 	76 	76 
002216 	178 	54 	76 	76 
002217 	178 	54 	76 	76 
002218 	183 	59 	63 	63 
002219 	183 	59 	63 	63 
002220 	183 	59 	63 	63 
002221 	183 	59 	63 	63 
002222 	183 	59 	63 	63 
002223 	183 	59 	63 	63 
002224 	178 	54 	76 	76 
002225 	178 	54 	76 	76 
002226 	178 	54 	76 	76 
002227 	178 	54 	76 	76 
002228 	178 	54 	76 	76 
002229 	178 	54 	76 	76 
002230 	178 	54 	76 	76 
002231 	178 	54 	76 	76 
002232 	178 	54 	76 	76 
002233 	178 	54 	76 	76 
002234 	178 	54 	76 	76 
002235 	178 	54 	76 	76 
002236 	183 	66 	63 	63 
002237 	178 	54 	76 	76 
002238 	178 	54 	76 	76 
002239 	178 	54 	76 	76 
002240 	178 	54 	76 	76 
002241 	178 	54 	76 	76 
002242 	178 	54 	76 	76 
002243 	178 	54 	76 	76 
002244 	178 	54 	76 	76 
002245 	178 	54 	76 	76 
002246 	178 	54 	76 	76 
002247 	178 	54 	76 	76 
002248 	178 	54 	76 	76 
002249 	178 	54 	76 	76 
002250 	178 	54 	76 	76 
002251 	178 	54 	76 	76 
002252 	178 	54 	76 	76 
002253 	178 	54 	76 	76 
002254 	178 	54 	76 	76 
002255 	178 	54 	76 	76 
002256 	183 	59 	63 	63 
002257 	183 	59 	63 	63 
002258 	183 	59 	63 	63 
