Identity  : 	id10271
Reference : 	_YimahVgI1A
Offset    : 	-4
FV Conf   : 	14.253
ASD Conf  : 	5.602

FRAME 	X 	Y 	W 	H 
003078 	178 	71 	76 	75 
003079 	178 	71 	76 	75 
003080 	178 	71 	76 	75 
003081 	178 	71 	76 	75 
003082 	186 	71 	76 	75 
003083 	186 	71 	76 	75 
003084 	186 	71 	76 	75 
003085 	186 	71 	76 	75 
003086 	186 	71 	76 	75 
003087 	186 	71 	76 	75 
003088 	186 	71 	76 	75 
003089 	197 	80 	63 	63 
003090 	195 	71 	75 	75 
003091 	195 	71 	75 	75 
003092 	204 	80 	63 	63 
003093 	203 	71 	76 	75 
003094 	211 	71 	76 	75 
003095 	211 	71 	76 	75 
003096 	211 	71 	76 	75 
003097 	211 	62 	76 	76 
003098 	211 	62 	76 	76 
003099 	211 	62 	76 	76 
003100 	211 	62 	76 	76 
003101 	211 	62 	76 	76 
003102 	211 	62 	76 	76 
003103 	211 	62 	76 	76 
003104 	211 	62 	76 	76 
003105 	211 	62 	76 	76 
003106 	211 	62 	76 	76 
003107 	211 	62 	76 	76 
003108 	211 	62 	76 	76 
003109 	211 	62 	76 	76 
003110 	211 	62 	76 	76 
003111 	211 	62 	76 	76 
003112 	211 	62 	76 	76 
003113 	211 	62 	76 	76 
003114 	211 	62 	76 	76 
003115 	211 	62 	76 	76 
003116 	211 	62 	76 	76 
003117 	211 	62 	76 	76 
003118 	211 	62 	76 	76 
003119 	211 	62 	76 	76 
003120 	211 	62 	76 	76 
003121 	211 	62 	76 	76 
003122 	211 	62 	76 	76 
003123 	211 	62 	76 	76 
003124 	211 	62 	76 	76 
003125 	211 	62 	76 	76 
003126 	211 	62 	76 	76 
003127 	211 	62 	76 	76 
003128 	211 	62 	76 	76 
003129 	211 	62 	76 	76 
003130 	211 	62 	76 	76 
003131 	211 	62 	76 	76 
003132 	211 	62 	76 	76 
003133 	211 	62 	76 	76 
003134 	211 	62 	76 	76 
003135 	211 	62 	76 	76 
003136 	211 	62 	76 	76 
003137 	211 	62 	76 	76 
003138 	211 	62 	76 	76 
003139 	211 	62 	76 	76 
003140 	211 	71 	76 	75 
003141 	211 	71 	76 	75 
003142 	211 	71 	76 	75 
003143 	211 	71 	76 	75 
003144 	211 	71 	76 	75 
003145 	211 	71 	76 	75 
003146 	211 	71 	76 	75 
003147 	211 	71 	76 	75 
003148 	211 	71 	76 	75 
003149 	211 	71 	76 	75 
003150 	211 	71 	76 	75 
003151 	211 	71 	76 	75 
003152 	211 	71 	76 	75 
003153 	211 	71 	76 	75 
003154 	211 	71 	76 	75 
003155 	211 	71 	76 	75 
003156 	211 	71 	76 	75 
003157 	211 	71 	76 	75 
003158 	211 	71 	76 	75 
003159 	211 	71 	76 	75 
003160 	211 	71 	76 	75 
003161 	211 	71 	76 	75 
003162 	211 	71 	76 	75 
003163 	211 	71 	76 	75 
003164 	211 	71 	76 	75 
003165 	211 	71 	76 	75 
003166 	211 	71 	76 	75 
003167 	211 	71 	76 	75 
003168 	211 	71 	76 	75 
003169 	211 	71 	76 	75 
003170 	211 	71 	76 	75 
003171 	211 	71 	76 	75 
003172 	211 	71 	76 	75 
003173 	211 	71 	76 	75 
003174 	211 	71 	76 	75 
003175 	211 	71 	76 	75 
003176 	211 	71 	76 	75 
003177 	211 	71 	76 	75 
003178 	211 	71 	76 	75 
003179 	211 	71 	76 	75 
003180 	211 	71 	76 	75 
003181 	211 	71 	76 	75 
003182 	211 	71 	76 	75 
003183 	211 	71 	76 	75 
003184 	211 	71 	76 	75 
003185 	211 	71 	76 	75 
003186 	211 	71 	76 	75 
003187 	211 	71 	76 	75 
003188 	211 	62 	76 	76 
003189 	211 	62 	76 	76 
003190 	211 	62 	76 	76 
003191 	211 	62 	76 	76 
003192 	211 	62 	76 	76 
003193 	211 	62 	76 	76 
003194 	211 	71 	76 	75 
003195 	211 	71 	76 	75 
003196 	211 	71 	76 	75 
003197 	211 	71 	76 	75 
003198 	211 	71 	76 	75 
003199 	217 	80 	64 	63 
003200 	217 	80 	64 	63 
003201 	217 	80 	64 	63 
003202 	217 	80 	64 	63 
003203 	217 	80 	64 	63 
003204 	217 	80 	64 	63 
003205 	217 	80 	64 	63 
003206 	217 	80 	64 	63 
003207 	211 	71 	76 	75 
003208 	211 	71 	76 	75 
003209 	210 	73 	64 	63 
003210 	210 	73 	64 	63 
003211 	203 	62 	76 	76 
003212 	204 	66 	63 	63 
003213 	195 	62 	75 	76 
003214 	190 	66 	63 	63 
003215 	190 	66 	63 	63 
003216 	178 	54 	76 	76 
003217 	170 	54 	75 	76 
003218 	170 	62 	75 	76 
003219 	170 	54 	75 	76 
003220 	170 	54 	75 	76 
003221 	170 	54 	75 	76 
003222 	183 	66 	63 	63 
003223 	178 	54 	76 	76 
003224 	186 	54 	76 	76 
003225 	197 	59 	63 	63 
003226 	195 	54 	75 	76 
003227 	195 	54 	75 	76 
003228 	195 	54 	75 	76 
003229 	195 	54 	75 	76 
003230 	195 	54 	75 	76 
003231 	195 	62 	75 	76 
003232 	195 	62 	75 	76 
003233 	195 	62 	75 	76 
003234 	197 	66 	63 	63 
003235 	186 	62 	76 	76 
003236 	186 	62 	76 	76 
003237 	186 	62 	76 	76 
003238 	190 	73 	63 	63 
003239 	178 	62 	76 	76 
003240 	170 	62 	75 	76 
003241 	170 	62 	75 	76 
003242 	162 	62 	75 	76 
003243 	162 	62 	75 	76 
003244 	153 	54 	76 	76 
003245 	153 	54 	76 	76 
003246 	153 	54 	76 	76 
003247 	153 	54 	76 	76 
003248 	153 	54 	76 	76 
003249 	153 	54 	76 	76 
003250 	153 	54 	76 	76 
003251 	145 	54 	76 	76 
003252 	153 	54 	76 	76 
003253 	153 	54 	76 	76 
003254 	153 	54 	76 	76 
003255 	153 	54 	76 	76 
003256 	153 	54 	76 	76 
003257 	155 	59 	63 	63 
003258 	155 	59 	63 	63 
003259 	145 	46 	76 	76 
003260 	145 	46 	76 	76 
003261 	145 	46 	76 	76 
003262 	145 	46 	76 	76 
003263 	148 	59 	63 	63 
003264 	148 	59 	63 	63 
003265 	137 	54 	75 	76 
003266 	137 	54 	75 	76 
003267 	137 	54 	75 	76 
003268 	137 	54 	75 	76 
003269 	137 	54 	75 	76 
003270 	137 	54 	75 	76 
003271 	137 	54 	75 	76 
003272 	137 	54 	75 	76 
003273 	137 	54 	75 	76 
003274 	137 	54 	75 	76 
003275 	137 	54 	75 	76 
003276 	137 	46 	75 	76 
003277 	137 	46 	75 	76 
003278 	137 	46 	75 	76 
003279 	137 	46 	75 	76 
003280 	137 	54 	75 	76 
003281 	137 	54 	75 	76 
