Identity  : 	id10271
Reference : 	LjLjQkfhd2o
Offset    : 	-2
FV Conf   : 	18.077
ASD Conf  : 	5.269

FRAME 	X 	Y 	W 	H 
004599 	305 	78 	108 	109 
004600 	305 	78 	108 	109 
004601 	305 	78 	108 	109 
004602 	305 	78 	108 	109 
004603 	293 	78 	108 	109 
004604 	293 	78 	108 	109 
004605 	293 	78 	108 	109 
004606 	293 	78 	108 	109 
004607 	293 	78 	108 	109 
004608 	293 	78 	108 	109 
004609 	293 	78 	108 	109 
004610 	293 	78 	108 	109 
004611 	293 	78 	108 	109 
004612 	293 	78 	108 	109 
004613 	281 	78 	108 	109 
004614 	281 	78 	108 	109 
004615 	281 	78 	108 	109 
004616 	281 	78 	108 	109 
004617 	281 	78 	108 	109 
004618 	281 	78 	108 	109 
004619 	293 	78 	108 	109 
004620 	293 	78 	108 	109 
004621 	293 	78 	108 	109 
004622 	293 	78 	108 	109 
004623 	293 	78 	108 	109 
004624 	293 	78 	108 	109 
004625 	305 	78 	108 	109 
004626 	305 	78 	108 	109 
004627 	305 	78 	108 	109 
004628 	305 	78 	108 	109 
004629 	305 	78 	108 	109 
004630 	317 	78 	108 	109 
004631 	317 	78 	108 	109 
004632 	317 	78 	108 	109 
004633 	317 	78 	108 	109 
004634 	317 	78 	108 	109 
004635 	317 	78 	108 	109 
004636 	317 	78 	108 	109 
004637 	317 	78 	108 	109 
004638 	317 	78 	108 	109 
004639 	317 	78 	108 	109 
004640 	305 	78 	108 	109 
004641 	305 	78 	108 	109 
004642 	305 	78 	108 	109 
004643 	293 	78 	108 	109 
004644 	293 	78 	108 	109 
004645 	293 	78 	108 	109 
004646 	293 	78 	108 	109 
004647 	293 	78 	108 	109 
004648 	293 	78 	108 	109 
004649 	293 	78 	108 	109 
004650 	293 	78 	108 	109 
004651 	293 	78 	108 	109 
004652 	293 	78 	108 	109 
004653 	293 	78 	108 	109 
004654 	293 	78 	108 	109 
004655 	293 	78 	108 	109 
004656 	293 	78 	108 	109 
004657 	293 	78 	108 	109 
004658 	293 	78 	108 	109 
004659 	293 	78 	108 	109 
004660 	293 	78 	108 	109 
004661 	293 	78 	108 	109 
004662 	305 	78 	108 	109 
004663 	305 	78 	108 	109 
004664 	305 	78 	108 	109 
004665 	305 	78 	108 	109 
004666 	317 	78 	108 	109 
004667 	317 	78 	108 	109 
004668 	317 	78 	108 	109 
004669 	317 	78 	108 	109 
004670 	329 	78 	108 	109 
004671 	329 	78 	108 	109 
004672 	329 	78 	108 	109 
004673 	329 	78 	108 	109 
004674 	329 	78 	108 	109 
004675 	329 	78 	108 	109 
004676 	341 	78 	108 	109 
004677 	341 	78 	108 	109 
004678 	341 	78 	108 	109 
004679 	341 	78 	108 	109 
004680 	341 	78 	108 	109 
004681 	341 	78 	108 	109 
004682 	341 	78 	108 	109 
004683 	353 	85 	91 	91 
004684 	353 	85 	91 	91 
004685 	353 	85 	91 	91 
004686 	353 	95 	91 	91 
004687 	353 	95 	91 	91 
004688 	353 	95 	91 	91 
004689 	353 	95 	91 	91 
004690 	353 	95 	91 	91 
004691 	353 	95 	91 	91 
004692 	353 	95 	91 	91 
004693 	353 	95 	91 	91 
004694 	353 	95 	91 	91 
004695 	353 	95 	91 	91 
004696 	341 	90 	108 	109 
004697 	341 	90 	108 	109 
004698 	341 	90 	108 	109 
004699 	341 	90 	108 	109 
004700 	341 	90 	108 	109 
004701 	341 	90 	108 	109 
004702 	353 	105 	91 	91 
004703 	353 	105 	91 	91 
004704 	353 	105 	91 	91 
004705 	353 	105 	91 	91 
004706 	353 	105 	91 	91 
004707 	353 	105 	91 	91 
004708 	353 	105 	91 	91 
004709 	353 	105 	91 	91 
004710 	353 	105 	91 	91 
004711 	353 	105 	91 	91 
004712 	353 	90 	108 	109 
004713 	353 	90 	108 	109 
004714 	353 	90 	108 	109 
004715 	353 	90 	108 	109 
004716 	353 	105 	91 	91 
004717 	353 	105 	91 	91 
004718 	353 	105 	91 	91 
004719 	341 	90 	108 	109 
004720 	341 	90 	108 	109 
004721 	343 	105 	91 	91 
004722 	343 	105 	91 	91 
004723 	341 	90 	108 	109 
004724 	341 	90 	108 	109 
004725 	341 	90 	108 	109 
004726 	341 	90 	108 	109 
004727 	343 	105 	91 	91 
004728 	329 	90 	108 	109 
004729 	329 	90 	108 	109 
004730 	329 	90 	108 	109 
