Identity  : 	id10271
Reference : 	LjLjQkfhd2o
Offset    : 	-2
FV Conf   : 	13.533
ASD Conf  : 	5.755

FRAME 	X 	Y 	W 	H 
003101 	373 	95 	91 	91 
003102 	373 	95 	91 	91 
003103 	373 	95 	91 	91 
003104 	373 	95 	91 	91 
003105 	373 	95 	91 	91 
003106 	365 	90 	108 	109 
003107 	373 	95 	91 	91 
003108 	365 	90 	108 	109 
003109 	365 	90 	108 	109 
003110 	365 	90 	108 	109 
003111 	373 	95 	91 	91 
003112 	373 	95 	91 	91 
003113 	373 	95 	91 	91 
003114 	373 	95 	91 	91 
003115 	373 	95 	91 	91 
003116 	373 	95 	91 	91 
003117 	365 	90 	108 	109 
003118 	365 	90 	108 	109 
003119 	365 	90 	108 	109 
003120 	365 	90 	108 	109 
003121 	365 	90 	108 	109 
003122 	363 	95 	91 	91 
003123 	353 	90 	108 	109 
003124 	353 	90 	108 	109 
003125 	353 	90 	108 	109 
003126 	341 	78 	108 	109 
003127 	341 	78 	108 	109 
003128 	341 	78 	108 	109 
003129 	341 	78 	108 	109 
003130 	341 	90 	108 	109 
003131 	329 	78 	108 	109 
003132 	329 	78 	108 	109 
003133 	329 	78 	108 	109 
003134 	317 	78 	108 	109 
003135 	317 	78 	108 	109 
003136 	317 	78 	108 	109 
003137 	323 	95 	91 	91 
003138 	323 	95 	91 	91 
003139 	323 	95 	91 	91 
003140 	323 	95 	91 	91 
003141 	323 	95 	91 	91 
003142 	305 	90 	108 	109 
003143 	305 	90 	108 	109 
003144 	305 	90 	108 	109 
003145 	305 	90 	108 	109 
003146 	305 	90 	108 	109 
003147 	305 	90 	108 	109 
003148 	305 	90 	108 	109 
003149 	305 	90 	108 	109 
003150 	305 	78 	108 	109 
003151 	305 	78 	108 	109 
003152 	305 	78 	108 	109 
003153 	305 	78 	108 	109 
003154 	305 	78 	108 	109 
003155 	305 	78 	108 	109 
003156 	305 	78 	108 	109 
003157 	305 	78 	108 	109 
003158 	305 	78 	108 	109 
003159 	305 	78 	108 	109 
003160 	305 	78 	108 	109 
003161 	305 	78 	108 	109 
003162 	305 	78 	108 	109 
003163 	305 	78 	108 	109 
003164 	305 	78 	108 	109 
003165 	305 	78 	108 	109 
003166 	305 	78 	108 	109 
003167 	305 	78 	108 	109 
003168 	305 	78 	108 	109 
003169 	305 	78 	108 	109 
003170 	314 	95 	90 	91 
003171 	305 	78 	108 	109 
003172 	293 	90 	108 	109 
003173 	293 	90 	108 	109 
003174 	293 	90 	108 	109 
003175 	293 	90 	108 	109 
003176 	293 	90 	108 	109 
003177 	293 	90 	108 	109 
003178 	293 	90 	108 	109 
003179 	293 	90 	108 	109 
003180 	293 	90 	108 	109 
003181 	314 	95 	90 	91 
003182 	314 	95 	90 	91 
003183 	314 	95 	90 	91 
003184 	314 	95 	90 	91 
003185 	314 	95 	90 	91 
003186 	305 	78 	108 	109 
003187 	314 	95 	90 	91 
003188 	314 	95 	90 	91 
003189 	314 	95 	90 	91 
003190 	305 	78 	108 	109 
003191 	305 	90 	108 	109 
003192 	305 	90 	108 	109 
003193 	305 	90 	108 	109 
003194 	314 	95 	90 	91 
003195 	314 	95 	90 	91 
003196 	314 	95 	90 	91 
003197 	314 	95 	90 	91 
003198 	314 	95 	90 	91 
003199 	314 	95 	90 	91 
003200 	314 	95 	90 	91 
003201 	314 	95 	90 	91 
003202 	314 	95 	90 	91 
003203 	293 	90 	108 	109 
003204 	293 	90 	108 	109 
003205 	293 	90 	108 	109 
003206 	293 	90 	108 	109 
003207 	293 	90 	108 	109 
