Identity  : 	id10271
Reference : 	LjLjQkfhd2o
Offset    : 	-2
FV Conf   : 	18.077
ASD Conf  : 	5.640

FRAME 	X 	Y 	W 	H 
004357 	293 	90 	108 	109 
004358 	293 	90 	108 	109 
004359 	293 	90 	108 	109 
004360 	293 	90 	108 	109 
004361 	281 	90 	108 	109 
004362 	281 	90 	108 	109 
004363 	293 	90 	108 	109 
004364 	293 	90 	108 	109 
004365 	293 	90 	108 	109 
004366 	293 	90 	108 	109 
004367 	293 	90 	108 	109 
004368 	293 	90 	108 	109 
004369 	293 	90 	108 	109 
004370 	293 	90 	108 	109 
004371 	293 	90 	108 	109 
004372 	293 	90 	108 	109 
004373 	293 	90 	108 	109 
004374 	293 	90 	108 	109 
004375 	293 	90 	108 	109 
004376 	293 	90 	108 	109 
004377 	293 	90 	108 	109 
004378 	281 	90 	108 	109 
004379 	293 	90 	108 	109 
004380 	293 	90 	108 	109 
004381 	281 	90 	108 	109 
004382 	281 	90 	108 	109 
004383 	281 	90 	108 	109 
004384 	281 	90 	108 	109 
004385 	281 	90 	108 	109 
004386 	293 	90 	108 	109 
004387 	293 	90 	108 	109 
004388 	293 	90 	108 	109 
004389 	293 	90 	108 	109 
004390 	293 	90 	108 	109 
004391 	293 	90 	108 	109 
004392 	305 	78 	108 	109 
004393 	305 	78 	108 	109 
004394 	305 	78 	108 	109 
004395 	305 	78 	108 	109 
004396 	317 	78 	108 	109 
004397 	317 	78 	108 	109 
004398 	317 	78 	108 	109 
004399 	317 	78 	108 	109 
004400 	317 	78 	108 	109 
004401 	317 	78 	108 	109 
004402 	317 	78 	108 	109 
004403 	317 	78 	108 	109 
004404 	317 	78 	108 	109 
004405 	317 	78 	108 	109 
004406 	317 	78 	108 	109 
004407 	317 	78 	108 	109 
004408 	317 	78 	108 	109 
004409 	317 	78 	108 	109 
004410 	317 	78 	108 	109 
004411 	317 	78 	108 	109 
004412 	317 	78 	108 	109 
004413 	317 	78 	108 	109 
004414 	317 	78 	108 	109 
004415 	317 	78 	108 	109 
004416 	317 	78 	108 	109 
004417 	317 	78 	108 	109 
004418 	317 	78 	108 	109 
004419 	317 	78 	108 	109 
004420 	317 	78 	108 	109 
004421 	317 	78 	108 	109 
004422 	317 	78 	108 	109 
004423 	317 	78 	108 	109 
004424 	317 	78 	108 	109 
004425 	317 	78 	108 	109 
004426 	317 	78 	108 	109 
004427 	317 	78 	108 	109 
004428 	317 	78 	108 	109 
004429 	317 	78 	108 	109 
004430 	317 	78 	108 	109 
004431 	317 	78 	108 	109 
004432 	317 	78 	108 	109 
004433 	317 	78 	108 	109 
004434 	317 	78 	108 	109 
004435 	317 	78 	108 	109 
004436 	317 	78 	108 	109 
004437 	317 	78 	108 	109 
004438 	317 	78 	108 	109 
004439 	317 	78 	108 	109 
004440 	317 	78 	108 	109 
004441 	305 	78 	108 	109 
004442 	305 	78 	108 	109 
004443 	305 	90 	108 	109 
004444 	305 	90 	108 	109 
004445 	305 	90 	108 	109 
004446 	305 	90 	108 	109 
004447 	293 	90 	108 	109 
004448 	293 	90 	108 	109 
004449 	293 	90 	108 	109 
004450 	293 	90 	108 	109 
004451 	293 	90 	108 	109 
004452 	293 	90 	108 	109 
004453 	293 	90 	108 	109 
004454 	293 	90 	108 	109 
004455 	293 	90 	108 	109 
004456 	293 	90 	108 	109 
004457 	281 	90 	108 	109 
004458 	281 	90 	108 	109 
004459 	281 	90 	108 	109 
004460 	281 	90 	108 	109 
004461 	281 	90 	108 	109 
004462 	281 	90 	108 	109 
004463 	281 	90 	108 	109 
004464 	281 	90 	108 	109 
004465 	281 	90 	108 	109 
004466 	281 	90 	108 	109 
004467 	281 	90 	108 	109 
004468 	281 	90 	108 	109 
004469 	281 	90 	108 	109 
004470 	281 	90 	108 	109 
004471 	281 	90 	108 	109 
004472 	281 	90 	108 	109 
004473 	281 	90 	108 	109 
004474 	281 	90 	108 	109 
004475 	281 	90 	108 	109 
004476 	281 	90 	108 	109 
004477 	281 	90 	108 	109 
004478 	281 	90 	108 	109 
004479 	293 	90 	108 	109 
004480 	293 	90 	108 	109 
004481 	293 	90 	108 	109 
004482 	293 	90 	108 	109 
