Identity  : 	id10271
Reference : 	Zjc7Xy7aT8c
Offset    : 	-1
FV Conf   : 	21.843
ASD Conf  : 	8.697

FRAME 	X 	Y 	W 	H 
002129 	221 	66 	109 	109 
002130 	233 	66 	109 	109 
002131 	223 	51 	130 	130 
002132 	245 	66 	109 	109 
002133 	257 	66 	109 	109 
002134 	269 	66 	108 	109 
002135 	281 	66 	108 	109 
002136 	280 	51 	130 	130 
002137 	280 	51 	130 	130 
002138 	294 	51 	130 	130 
002139 	294 	51 	130 	130 
002140 	309 	51 	130 	130 
002141 	309 	51 	130 	130 
002142 	309 	51 	130 	130 
002143 	329 	66 	108 	109 
002144 	329 	54 	108 	109 
002145 	309 	51 	130 	130 
002146 	309 	51 	130 	130 
002147 	309 	51 	130 	130 
002148 	309 	51 	130 	130 
002149 	317 	54 	108 	109 
002150 	305 	54 	108 	109 
002151 	305 	54 	108 	109 
002152 	305 	54 	108 	109 
002153 	305 	54 	108 	109 
002154 	293 	54 	108 	109 
002155 	280 	51 	130 	130 
002156 	280 	51 	130 	130 
002157 	280 	51 	130 	130 
002158 	280 	51 	130 	130 
002159 	280 	66 	130 	130 
002160 	280 	66 	130 	130 
002161 	280 	66 	130 	130 
002162 	280 	66 	130 	130 
002163 	280 	66 	130 	130 
002164 	280 	66 	130 	130 
002165 	280 	66 	130 	130 
002166 	280 	66 	130 	130 
002167 	281 	78 	108 	109 
002168 	269 	78 	108 	109 
002169 	257 	78 	109 	109 
002170 	237 	66 	130 	130 
002171 	223 	66 	130 	130 
002172 	223 	66 	130 	130 
002173 	223 	66 	130 	130 
002174 	208 	66 	130 	130 
002175 	208 	66 	130 	130 
002176 	208 	66 	130 	130 
002177 	208 	66 	130 	130 
002178 	194 	66 	130 	130 
002179 	221 	78 	109 	109 
002180 	208 	66 	130 	130 
002181 	221 	78 	109 	109 
002182 	221 	90 	109 	109 
002183 	221 	90 	109 	109 
002184 	208 	80 	130 	130 
002185 	208 	80 	130 	130 
002186 	223 	80 	130 	130 
002187 	223 	80 	130 	130 
002188 	223 	80 	130 	130 
002189 	245 	102 	109 	109 
002190 	245 	102 	109 	109 
002191 	257 	102 	109 	109 
002192 	257 	102 	109 	109 
002193 	269 	114 	108 	109 
002194 	269 	114 	108 	109 
002195 	281 	114 	108 	109 
002196 	281 	114 	108 	109 
002197 	281 	114 	108 	109 
002198 	280 	94 	130 	130 
002199 	280 	94 	130 	130 
002200 	280 	94 	130 	130 
002201 	293 	102 	108 	109 
002202 	281 	102 	108 	109 
002203 	281 	102 	108 	109 
002204 	269 	102 	108 	109 
002205 	251 	94 	130 	130 
002206 	237 	80 	130 	130 
002207 	237 	80 	130 	130 
002208 	245 	90 	109 	109 
002209 	223 	66 	130 	130 
002210 	223 	66 	130 	130 
002211 	245 	78 	109 	109 
002212 	245 	78 	109 	109 
002213 	257 	78 	109 	109 
002214 	257 	78 	109 	109 
002215 	269 	78 	108 	109 
002216 	281 	78 	108 	109 
002217 	281 	78 	108 	109 
002218 	280 	51 	130 	130 
002219 	280 	66 	130 	130 
002220 	280 	66 	130 	130 
002221 	280 	66 	130 	130 
002222 	280 	66 	130 	130 
002223 	281 	78 	108 	109 
002224 	281 	78 	108 	109 
002225 	281 	66 	108 	109 
002226 	281 	66 	108 	109 
002227 	280 	66 	130 	130 
002228 	280 	66 	130 	130 
002229 	280 	66 	130 	130 
002230 	280 	66 	130 	130 
002231 	294 	66 	130 	130 
002232 	294 	66 	130 	130 
