Identity  : 	id10271
Reference : 	Zjc7Xy7aT8c
Offset    : 	-1
FV Conf   : 	17.079
ASD Conf  : 	8.107

FRAME 	X 	Y 	W 	H 
000367 	353 	78 	108 	109 
000368 	341 	78 	108 	109 
000369 	341 	78 	108 	109 
000370 	329 	78 	108 	109 
000371 	329 	78 	108 	109 
000372 	317 	78 	108 	109 
000373 	317 	78 	108 	109 
000374 	305 	66 	108 	109 
000375 	305 	66 	108 	109 
000376 	293 	66 	108 	109 
000377 	293 	78 	108 	109 
000378 	281 	78 	108 	109 
000379 	281 	78 	108 	109 
000380 	281 	78 	108 	109 
000381 	269 	78 	108 	109 
000382 	269 	90 	108 	109 
000383 	269 	90 	108 	109 
000384 	269 	90 	108 	109 
000385 	269 	90 	108 	109 
000386 	269 	90 	108 	109 
000387 	269 	90 	108 	109 
000388 	269 	90 	108 	109 
000389 	269 	90 	108 	109 
000390 	269 	90 	108 	109 
000391 	269 	90 	108 	109 
000392 	269 	90 	108 	109 
000393 	269 	90 	108 	109 
000394 	269 	90 	108 	109 
000395 	269 	90 	108 	109 
000396 	257 	90 	109 	109 
000397 	257 	90 	109 	109 
000398 	257 	90 	109 	109 
000399 	257 	90 	109 	109 
000400 	269 	90 	108 	109 
000401 	269 	90 	108 	109 
000402 	269 	90 	108 	109 
000403 	269 	90 	108 	109 
000404 	269 	90 	108 	109 
000405 	266 	80 	130 	130 
000406 	266 	80 	130 	130 
000407 	266 	80 	130 	130 
000408 	281 	90 	108 	109 
000409 	281 	90 	108 	109 
000410 	293 	90 	108 	109 
000411 	293 	90 	108 	109 
000412 	293 	90 	108 	109 
000413 	305 	90 	108 	109 
000414 	305 	90 	108 	109 
000415 	305 	90 	108 	109 
000416 	317 	90 	108 	109 
000417 	317 	90 	108 	109 
000418 	317 	90 	108 	109 
000419 	317 	90 	108 	109 
000420 	317 	90 	108 	109 
000421 	317 	90 	108 	109 
000422 	317 	90 	108 	109 
000423 	317 	90 	108 	109 
000424 	317 	90 	108 	109 
000425 	317 	90 	108 	109 
000426 	317 	90 	108 	109 
000427 	329 	78 	108 	109 
000428 	329 	78 	108 	109 
000429 	329 	78 	108 	109 
000430 	341 	78 	108 	109 
000431 	341 	78 	108 	109 
000432 	341 	78 	108 	109 
000433 	341 	78 	108 	109 
000434 	353 	78 	108 	109 
000435 	353 	78 	108 	109 
000436 	353 	78 	108 	109 
000437 	353 	78 	108 	109 
000438 	353 	78 	108 	109 
000439 	353 	78 	108 	109 
000440 	353 	78 	108 	109 
000441 	353 	78 	108 	109 
000442 	353 	78 	108 	109 
000443 	353 	78 	108 	109 
000444 	353 	78 	108 	109 
000445 	353 	78 	108 	109 
000446 	353 	78 	108 	109 
000447 	353 	78 	108 	109 
000448 	341 	78 	108 	109 
000449 	341 	78 	108 	109 
000450 	341 	78 	108 	109 
000451 	341 	78 	108 	109 
000452 	341 	78 	108 	109 
000453 	341 	78 	108 	109 
000454 	341 	78 	108 	109 
000455 	341 	78 	108 	109 
000456 	341 	78 	108 	109 
000457 	341 	78 	108 	109 
000458 	341 	78 	108 	109 
000459 	341 	78 	108 	109 
000460 	341 	78 	108 	109 
000461 	341 	78 	108 	109 
000462 	341 	78 	108 	109 
000463 	341 	78 	108 	109 
000464 	341 	78 	108 	109 
000465 	341 	78 	108 	109 
000466 	341 	78 	108 	109 
000467 	341 	78 	108 	109 
000468 	341 	78 	108 	109 
000469 	341 	78 	108 	109 
000470 	341 	78 	108 	109 
000471 	341 	78 	108 	109 
000472 	341 	78 	108 	109 
000473 	341 	78 	108 	109 
000474 	329 	78 	108 	109 
000475 	329 	90 	108 	109 
000476 	317 	90 	108 	109 
