Identity  : 	id10271
Reference : 	Zjc7Xy7aT8c
Offset    : 	-1
FV Conf   : 	19.670
ASD Conf  : 	8.117

FRAME 	X 	Y 	W 	H 
001301 	280 	66 	130 	130 
001302 	293 	78 	108 	109 
001303 	294 	66 	130 	130 
001304 	305 	78 	108 	109 
001305 	305 	78 	108 	109 
001306 	294 	66 	130 	130 
001307 	294 	66 	130 	130 
001308 	305 	66 	108 	109 
001309 	293 	66 	108 	109 
001310 	293 	66 	108 	109 
001311 	293 	66 	108 	109 
001312 	293 	66 	108 	109 
001313 	280 	66 	130 	130 
001314 	293 	78 	108 	109 
001315 	293 	78 	108 	109 
001316 	280 	66 	130 	130 
001317 	280 	66 	130 	130 
001318 	293 	66 	108 	109 
001319 	293 	66 	108 	109 
001320 	293 	66 	108 	109 
001321 	293 	66 	108 	109 
001322 	305 	66 	108 	109 
001323 	294 	66 	130 	130 
001324 	305 	78 	108 	109 
001325 	305 	78 	108 	109 
001326 	294 	66 	130 	130 
001327 	293 	78 	108 	109 
001328 	293 	78 	108 	109 
001329 	280 	66 	130 	130 
001330 	280 	66 	130 	130 
001331 	280 	66 	130 	130 
001332 	280 	66 	130 	130 
001333 	280 	51 	130 	130 
001334 	281 	66 	108 	109 
001335 	281 	66 	108 	109 
001336 	281 	66 	108 	109 
001337 	281 	66 	108 	109 
001338 	281 	78 	108 	109 
001339 	281 	78 	108 	109 
001340 	281 	78 	108 	109 
001341 	281 	78 	108 	109 
001342 	269 	78 	108 	109 
001343 	269 	78 	108 	109 
001344 	269 	78 	108 	109 
001345 	257 	78 	109 	109 
001346 	257 	78 	109 	109 
001347 	257 	78 	109 	109 
001348 	245 	78 	109 	109 
001349 	245 	78 	109 	109 
001350 	245 	78 	109 	109 
001351 	245 	78 	109 	109 
001352 	245 	78 	109 	109 
001353 	223 	66 	130 	130 
001354 	223 	66 	130 	130 
001355 	223 	66 	130 	130 
001356 	223 	66 	130 	130 
001357 	245 	66 	109 	109 
001358 	245 	66 	109 	109 
001359 	237 	51 	130 	130 
001360 	257 	78 	109 	109 
001361 	251 	66 	130 	130 
001362 	269 	90 	108 	109 
001363 	269 	90 	108 	109 
001364 	269 	90 	108 	109 
001365 	281 	90 	108 	109 
001366 	281 	90 	108 	109 
001367 	281 	90 	108 	109 
001368 	281 	78 	108 	109 
001369 	281 	78 	108 	109 
001370 	281 	78 	108 	109 
001371 	281 	78 	108 	109 
001372 	281 	78 	108 	109 
001373 	293 	78 	108 	109 
001374 	293 	90 	108 	109 
001375 	293 	90 	108 	109 
001376 	293 	90 	108 	109 
001377 	293 	78 	108 	109 
001378 	293 	78 	108 	109 
001379 	293 	78 	108 	109 
001380 	293 	78 	108 	109 
001381 	293 	78 	108 	109 
001382 	293 	78 	108 	109 
001383 	293 	78 	108 	109 
001384 	305 	78 	108 	109 
001385 	305 	78 	108 	109 
001386 	305 	78 	108 	109 
001387 	305 	78 	108 	109 
001388 	305 	78 	108 	109 
001389 	305 	78 	108 	109 
001390 	305 	78 	108 	109 
001391 	317 	78 	108 	109 
001392 	309 	66 	130 	130 
001393 	329 	90 	108 	109 
001394 	329 	90 	108 	109 
001395 	329 	90 	108 	109 
001396 	329 	90 	108 	109 
001397 	329 	90 	108 	109 
001398 	329 	90 	108 	109 
001399 	329 	78 	108 	109 
001400 	317 	78 	108 	109 
001401 	305 	78 	108 	109 
001402 	305 	66 	108 	109 
001403 	305 	66 	108 	109 
001404 	293 	66 	108 	109 
001405 	293 	66 	108 	109 
001406 	293 	66 	108 	109 
001407 	293 	78 	108 	109 
001408 	293 	78 	108 	109 
001409 	293 	78 	108 	109 
001410 	294 	66 	130 	130 
001411 	294 	51 	130 	130 
001412 	294 	51 	130 	130 
001413 	294 	51 	130 	130 
001414 	305 	54 	108 	109 
001415 	294 	51 	130 	130 
001416 	305 	66 	108 	109 
001417 	305 	66 	108 	109 
001418 	317 	66 	108 	109 
001419 	317 	78 	108 	109 
001420 	317 	78 	108 	109 
001421 	317 	78 	108 	109 
001422 	317 	66 	108 	109 
001423 	305 	66 	108 	109 
001424 	305 	66 	108 	109 
001425 	305 	66 	108 	109 
001426 	305 	66 	108 	109 
001427 	305 	66 	108 	109 
001428 	305 	66 	108 	109 
001429 	294 	66 	130 	130 
