Identity  : 	id10270
Reference : 	x6uYqmx31kE
Offset    : 	-1
FV Conf   : 	23.269
ASD Conf  : 	6.221

FRAME 	X 	Y 	W 	H 
002897 	180 	109 	130 	130 
002898 	180 	109 	130 	130 
002899 	180 	109 	130 	130 
002900 	180 	109 	130 	130 
002901 	180 	109 	130 	130 
002902 	180 	109 	130 	130 
002903 	180 	109 	130 	130 
002904 	180 	109 	130 	130 
002905 	180 	109 	130 	130 
002906 	180 	109 	130 	130 
002907 	180 	109 	130 	130 
002908 	180 	109 	130 	130 
002909 	180 	109 	130 	130 
002910 	180 	109 	130 	130 
002911 	180 	109 	130 	130 
002912 	180 	109 	130 	130 
002913 	194 	109 	130 	130 
002914 	194 	109 	130 	130 
002915 	194 	109 	130 	130 
002916 	194 	109 	130 	130 
002917 	194 	109 	130 	130 
002918 	180 	109 	130 	130 
002919 	194 	109 	130 	130 
002920 	180 	109 	130 	130 
002921 	180 	109 	130 	130 
002922 	194 	109 	130 	130 
002923 	194 	109 	130 	130 
002924 	194 	109 	130 	130 
002925 	194 	109 	130 	130 
002926 	194 	109 	130 	130 
002927 	194 	109 	130 	130 
002928 	194 	109 	130 	130 
002929 	194 	109 	130 	130 
002930 	194 	109 	130 	130 
002931 	194 	109 	130 	130 
002932 	194 	109 	130 	130 
002933 	194 	109 	130 	130 
002934 	194 	109 	130 	130 
002935 	194 	109 	130 	130 
002936 	194 	109 	130 	130 
002937 	194 	109 	130 	130 
002938 	194 	109 	130 	130 
002939 	194 	109 	130 	130 
002940 	194 	109 	130 	130 
002941 	194 	109 	130 	130 
002942 	194 	109 	130 	130 
002943 	194 	109 	130 	130 
002944 	194 	109 	130 	130 
002945 	194 	109 	130 	130 
002946 	194 	109 	130 	130 
002947 	194 	109 	130 	130 
002948 	194 	109 	130 	130 
002949 	194 	109 	130 	130 
002950 	180 	109 	130 	130 
002951 	180 	109 	130 	130 
002952 	180 	109 	130 	130 
002953 	180 	109 	130 	130 
002954 	180 	109 	130 	130 
002955 	165 	109 	130 	130 
002956 	165 	109 	130 	130 
002957 	165 	109 	130 	130 
002958 	165 	109 	130 	130 
002959 	165 	109 	130 	130 
002960 	165 	109 	130 	130 
002961 	165 	109 	130 	130 
002962 	165 	109 	130 	130 
002963 	165 	109 	130 	130 
002964 	165 	109 	130 	130 
002965 	165 	109 	130 	130 
002966 	165 	109 	130 	130 
002967 	165 	109 	130 	130 
002968 	185 	138 	109 	109 
002969 	180 	123 	130 	130 
002970 	180 	123 	130 	130 
002971 	180 	123 	130 	130 
002972 	180 	123 	130 	130 
002973 	180 	123 	130 	130 
002974 	180 	123 	130 	130 
002975 	180 	123 	130 	130 
002976 	180 	123 	130 	130 
002977 	180 	123 	130 	130 
002978 	180 	123 	130 	130 
002979 	180 	123 	130 	130 
002980 	180 	123 	130 	130 
002981 	180 	123 	130 	130 
002982 	180 	123 	130 	130 
002983 	180 	123 	130 	130 
002984 	180 	123 	130 	130 
002985 	180 	123 	130 	130 
002986 	180 	123 	130 	130 
002987 	180 	123 	130 	130 
002988 	180 	123 	130 	130 
002989 	180 	123 	130 	130 
002990 	180 	123 	130 	130 
002991 	180 	123 	130 	130 
002992 	180 	123 	130 	130 
002993 	180 	123 	130 	130 
002994 	180 	123 	130 	130 
002995 	180 	123 	130 	130 
002996 	180 	123 	130 	130 
002997 	180 	123 	130 	130 
002998 	180 	123 	130 	130 
002999 	180 	123 	130 	130 
