Identity  : 	id10270
Reference : 	x6uYqmx31kE
Offset    : 	-1
FV Conf   : 	20.121
ASD Conf  : 	5.957

FRAME 	X 	Y 	W 	H 
008458 	194 	109 	130 	130 
008459 	194 	109 	130 	130 
008460 	194 	109 	130 	130 
008461 	194 	109 	130 	130 
008462 	194 	109 	130 	130 
008463 	194 	109 	130 	130 
008464 	194 	109 	130 	130 
008465 	194 	109 	130 	130 
008466 	208 	109 	130 	130 
008467 	208 	109 	130 	130 
008468 	208 	109 	130 	130 
008469 	208 	109 	130 	130 
008470 	208 	109 	130 	130 
008471 	208 	109 	130 	130 
008472 	208 	109 	130 	130 
008473 	208 	109 	130 	130 
008474 	194 	109 	130 	130 
008475 	194 	109 	130 	130 
008476 	194 	109 	130 	130 
008477 	194 	109 	130 	130 
008478 	194 	109 	130 	130 
008479 	194 	109 	130 	130 
008480 	194 	109 	130 	130 
008481 	194 	109 	130 	130 
008482 	194 	109 	130 	130 
008483 	194 	109 	130 	130 
008484 	194 	109 	130 	130 
008485 	194 	109 	130 	130 
008486 	194 	109 	130 	130 
008487 	194 	109 	130 	130 
008488 	194 	123 	130 	130 
008489 	194 	123 	130 	130 
008490 	194 	123 	130 	130 
008491 	194 	123 	130 	130 
008492 	194 	123 	130 	130 
008493 	194 	123 	130 	130 
008494 	194 	123 	130 	130 
008495 	194 	123 	130 	130 
008496 	194 	123 	130 	130 
008497 	194 	123 	130 	130 
008498 	194 	123 	130 	130 
008499 	194 	123 	130 	130 
008500 	194 	123 	130 	130 
008501 	209 	138 	109 	109 
008502 	209 	138 	109 	109 
008503 	194 	123 	130 	130 
008504 	194 	123 	130 	130 
008505 	194 	137 	130 	130 
008506 	194 	137 	130 	130 
008507 	194 	137 	130 	130 
008508 	194 	137 	130 	130 
008509 	194 	137 	130 	130 
008510 	194 	137 	130 	130 
008511 	197 	150 	109 	109 
008512 	180 	137 	130 	130 
008513 	197 	150 	109 	109 
008514 	180 	137 	130 	130 
008515 	194 	137 	130 	130 
008516 	197 	150 	109 	109 
008517 	194 	137 	130 	130 
008518 	194 	137 	130 	130 
008519 	194 	137 	130 	130 
008520 	194 	137 	130 	130 
008521 	194 	137 	130 	130 
008522 	194 	137 	130 	130 
008523 	194 	137 	130 	130 
008524 	194 	137 	130 	130 
008525 	194 	137 	130 	130 
008526 	194 	137 	130 	130 
008527 	194 	137 	130 	130 
008528 	194 	137 	130 	130 
008529 	194 	137 	130 	130 
008530 	194 	137 	130 	130 
008531 	180 	137 	130 	130 
008532 	180 	137 	130 	130 
008533 	165 	137 	130 	130 
008534 	165 	137 	130 	130 
008535 	165 	123 	130 	130 
008536 	165 	123 	130 	130 
008537 	165 	123 	130 	130 
008538 	165 	123 	130 	130 
008539 	165 	123 	130 	130 
008540 	165 	123 	130 	130 
008541 	165 	109 	130 	130 
008542 	165 	109 	130 	130 
008543 	165 	109 	130 	130 
008544 	165 	109 	130 	130 
008545 	165 	109 	130 	130 
008546 	165 	109 	130 	130 
008547 	165 	109 	130 	130 
008548 	185 	126 	109 	109 
008549 	180 	109 	130 	130 
008550 	180 	109 	130 	130 
008551 	180 	109 	130 	130 
008552 	197 	126 	109 	109 
008553 	197 	126 	109 	109 
008554 	194 	123 	130 	130 
008555 	194 	123 	130 	130 
008556 	194 	123 	130 	130 
008557 	194 	123 	130 	130 
008558 	194 	123 	130 	130 
008559 	194 	123 	130 	130 
008560 	194 	123 	130 	130 
008561 	197 	138 	109 	109 
008562 	180 	123 	130 	130 
