Identity  : 	id10270
Reference : 	x6uYqmx31kE
Offset    : 	-1
FV Conf   : 	20.129
ASD Conf  : 	6.028

FRAME 	X 	Y 	W 	H 
006303 	208 	123 	130 	130 
006304 	208 	123 	130 	130 
006305 	208 	123 	130 	130 
006306 	208 	123 	130 	130 
006307 	208 	123 	130 	130 
006308 	208 	109 	130 	130 
006309 	208 	109 	130 	130 
006310 	208 	109 	130 	130 
006311 	194 	109 	130 	130 
006312 	194 	109 	130 	130 
006313 	194 	109 	130 	130 
006314 	194 	109 	130 	130 
006315 	194 	109 	130 	130 
006316 	194 	109 	130 	130 
006317 	194 	94 	130 	130 
006318 	194 	94 	130 	130 
006319 	194 	94 	130 	130 
006320 	194 	94 	130 	130 
006321 	194 	94 	130 	130 
006322 	194 	94 	130 	130 
006323 	194 	109 	130 	130 
006324 	194 	94 	130 	130 
006325 	194 	94 	130 	130 
006326 	194 	94 	130 	130 
006327 	194 	94 	130 	130 
006328 	194 	109 	130 	130 
006329 	194 	109 	130 	130 
006330 	194 	109 	130 	130 
006331 	194 	109 	130 	130 
006332 	194 	109 	130 	130 
006333 	194 	109 	130 	130 
006334 	194 	109 	130 	130 
006335 	194 	109 	130 	130 
006336 	194 	109 	130 	130 
006337 	194 	109 	130 	130 
006338 	194 	109 	130 	130 
006339 	180 	109 	130 	130 
006340 	180 	109 	130 	130 
006341 	180 	109 	130 	130 
006342 	180 	109 	130 	130 
006343 	180 	109 	130 	130 
006344 	180 	109 	130 	130 
006345 	180 	109 	130 	130 
006346 	180 	109 	130 	130 
006347 	180 	109 	130 	130 
006348 	180 	109 	130 	130 
006349 	180 	109 	130 	130 
006350 	180 	109 	130 	130 
006351 	180 	109 	130 	130 
006352 	165 	123 	130 	130 
006353 	165 	109 	130 	130 
006354 	165 	109 	130 	130 
006355 	165 	109 	130 	130 
006356 	165 	123 	130 	130 
006357 	165 	123 	130 	130 
006358 	165 	123 	130 	130 
006359 	165 	123 	130 	130 
006360 	165 	123 	130 	130 
006361 	165 	123 	130 	130 
006362 	165 	123 	130 	130 
006363 	165 	123 	130 	130 
006364 	165 	123 	130 	130 
006365 	165 	123 	130 	130 
006366 	165 	123 	130 	130 
006367 	165 	123 	130 	130 
006368 	165 	123 	130 	130 
006369 	165 	123 	130 	130 
006370 	165 	123 	130 	130 
006371 	165 	123 	130 	130 
006372 	165 	123 	130 	130 
006373 	165 	123 	130 	130 
006374 	165 	123 	130 	130 
006375 	165 	123 	130 	130 
006376 	165 	123 	130 	130 
006377 	165 	123 	130 	130 
006378 	165 	123 	130 	130 
006379 	165 	123 	130 	130 
006380 	165 	123 	130 	130 
006381 	165 	123 	130 	130 
006382 	165 	123 	130 	130 
006383 	165 	123 	130 	130 
006384 	165 	123 	130 	130 
006385 	165 	123 	130 	130 
006386 	165 	123 	130 	130 
006387 	165 	123 	130 	130 
006388 	165 	123 	130 	130 
006389 	165 	123 	130 	130 
006390 	165 	123 	130 	130 
006391 	165 	123 	130 	130 
006392 	165 	123 	130 	130 
006393 	165 	123 	130 	130 
006394 	165 	123 	130 	130 
006395 	165 	123 	130 	130 
006396 	165 	123 	130 	130 
006397 	165 	123 	130 	130 
006398 	165 	123 	130 	130 
006399 	165 	123 	130 	130 
006400 	165 	123 	130 	130 
006401 	165 	123 	130 	130 
006402 	165 	123 	130 	130 
006403 	165 	123 	130 	130 
006404 	165 	123 	130 	130 
006405 	165 	123 	130 	130 
006406 	165 	123 	130 	130 
006407 	165 	123 	130 	130 
006408 	165 	123 	130 	130 
006409 	165 	123 	130 	130 
006410 	165 	123 	130 	130 
006411 	165 	123 	130 	130 
006412 	165 	123 	130 	130 
006413 	165 	123 	130 	130 
