Identity  : 	id10270
Reference : 	OXdd7Gmluts
Offset    : 	1
FV Conf   : 	20.593
ASD Conf  : 	6.306

FRAME 	X 	Y 	W 	H 
005190 	285 	130 	155 	156 
005191 	285 	113 	155 	156 
005192 	285 	113 	155 	156 
005193 	285 	113 	155 	156 
005194 	285 	113 	155 	156 
005195 	294 	137 	130 	130 
005196 	294 	137 	130 	130 
005197 	285 	130 	155 	156 
005198 	285 	130 	155 	156 
005199 	285 	130 	155 	156 
005200 	285 	130 	155 	156 
005201 	285 	130 	155 	156 
005202 	285 	130 	155 	156 
005203 	285 	130 	155 	156 
005204 	285 	113 	155 	156 
005205 	285 	113 	155 	156 
005206 	285 	130 	155 	156 
005207 	285 	130 	155 	156 
005208 	285 	130 	155 	156 
005209 	285 	130 	155 	156 
005210 	285 	130 	155 	156 
005211 	285 	130 	155 	156 
005212 	285 	113 	155 	156 
005213 	285 	130 	155 	156 
005214 	285 	130 	155 	156 
005215 	285 	130 	155 	156 
005216 	285 	130 	155 	156 
005217 	285 	113 	155 	156 
005218 	285 	113 	155 	156 
005219 	285 	113 	155 	156 
005220 	285 	113 	155 	156 
005221 	285 	113 	155 	156 
005222 	285 	113 	155 	156 
005223 	285 	113 	155 	156 
005224 	285 	113 	155 	156 
005225 	285 	113 	155 	156 
005226 	285 	113 	155 	156 
005227 	285 	113 	155 	156 
005228 	285 	113 	155 	156 
005229 	285 	113 	155 	156 
005230 	285 	113 	155 	156 
005231 	285 	113 	155 	156 
005232 	285 	113 	155 	156 
005233 	285 	113 	155 	156 
005234 	285 	113 	155 	156 
005235 	285 	113 	155 	156 
005236 	285 	113 	155 	156 
005237 	285 	113 	155 	156 
005238 	285 	113 	155 	156 
005239 	267 	113 	156 	156 
005240 	267 	113 	156 	156 
005241 	267 	113 	156 	156 
005242 	267 	113 	156 	156 
005243 	267 	113 	156 	156 
005244 	267 	113 	156 	156 
005245 	267 	113 	156 	156 
005246 	280 	137 	130 	130 
005247 	267 	113 	156 	156 
005248 	280 	137 	130 	130 
005249 	267 	130 	156 	156 
005250 	267 	130 	156 	156 
005251 	267 	130 	156 	156 
005252 	267 	130 	156 	156 
005253 	267 	130 	156 	156 
005254 	280 	152 	130 	130 
005255 	280 	152 	130 	130 
005256 	280 	152 	130 	130 
005257 	267 	130 	156 	156 
005258 	285 	130 	155 	156 
005259 	285 	113 	155 	156 
005260 	285 	113 	155 	156 
005261 	285 	113 	155 	156 
005262 	285 	113 	155 	156 
005263 	285 	113 	155 	156 
005264 	285 	113 	155 	156 
005265 	285 	113 	155 	156 
005266 	285 	113 	155 	156 
005267 	285 	113 	155 	156 
005268 	267 	113 	156 	156 
005269 	267 	113 	156 	156 
005270 	267 	113 	156 	156 
005271 	267 	113 	156 	156 
005272 	267 	113 	156 	156 
005273 	267 	113 	156 	156 
005274 	267 	113 	156 	156 
005275 	267 	113 	156 	156 
005276 	267 	113 	156 	156 
005277 	267 	113 	156 	156 
005278 	267 	113 	156 	156 
005279 	267 	113 	156 	156 
005280 	267 	113 	156 	156 
005281 	267 	113 	156 	156 
005282 	267 	113 	156 	156 
005283 	267 	113 	156 	156 
005284 	267 	113 	156 	156 
005285 	267 	113 	156 	156 
005286 	267 	113 	156 	156 
005287 	267 	113 	156 	156 
005288 	267 	113 	156 	156 
005289 	250 	113 	156 	156 
005290 	250 	113 	156 	156 
005291 	250 	113 	156 	156 
005292 	250 	113 	156 	156 
005293 	250 	113 	156 	156 
005294 	250 	113 	156 	156 
005295 	250 	113 	156 	156 
