Identity  : 	id10270
Reference : 	OXdd7Gmluts
Offset    : 	1
FV Conf   : 	21.776
ASD Conf  : 	6.509

FRAME 	X 	Y 	W 	H 
002430 	164 	113 	156 	156 
002431 	164 	113 	156 	156 
002432 	164 	113 	156 	156 
002433 	164 	113 	156 	156 
002434 	164 	113 	156 	156 
002435 	164 	113 	156 	156 
002436 	164 	113 	156 	156 
002437 	164 	113 	156 	156 
002438 	156 	122 	156 	156 
002439 	147 	130 	156 	156 
002440 	147 	113 	156 	156 
002441 	147 	113 	156 	156 
002442 	130 	113 	156 	156 
002443 	130 	113 	156 	156 
002444 	130 	113 	156 	156 
002445 	137 	137 	130 	130 
002446 	113 	113 	155 	156 
002447 	113 	113 	155 	156 
002448 	104 	113 	156 	156 
002449 	95 	113 	156 	156 
002450 	95 	113 	156 	156 
002451 	95 	113 	156 	156 
002452 	95 	113 	156 	156 
002453 	95 	113 	156 	156 
002454 	95 	113 	156 	156 
002455 	95 	113 	156 	156 
002456 	122 	137 	130 	130 
002457 	122 	137 	130 	130 
002458 	113 	113 	155 	156 
002459 	122 	113 	156 	156 
002460 	130 	113 	156 	156 
002461 	130 	113 	156 	156 
002462 	130 	113 	156 	156 
002463 	130 	130 	156 	156 
002464 	130 	130 	156 	156 
002465 	130 	130 	156 	156 
002466 	130 	130 	156 	156 
002467 	130 	130 	156 	156 
002468 	130 	130 	156 	156 
002469 	130 	130 	156 	156 
002470 	130 	130 	156 	156 
002471 	130 	130 	156 	156 
002472 	130 	130 	156 	156 
002473 	130 	122 	156 	156 
002474 	130 	113 	156 	156 
002475 	130 	113 	156 	156 
002476 	130 	113 	156 	156 
002477 	137 	137 	130 	130 
002478 	130 	113 	156 	156 
002479 	130 	113 	156 	156 
002480 	130 	113 	156 	156 
002481 	130 	113 	156 	156 
002482 	130 	113 	156 	156 
002483 	151 	137 	130 	130 
002484 	151 	137 	130 	130 
002485 	151 	137 	130 	130 
002486 	151 	137 	130 	130 
002487 	147 	113 	156 	156 
002488 	165 	137 	130 	130 
002489 	165 	137 	130 	130 
002490 	147 	130 	156 	156 
002491 	151 	126 	156 	156 
002492 	156 	122 	156 	156 
002493 	160 	117 	156 	156 
002494 	164 	113 	156 	156 
002495 	164 	113 	156 	156 
002496 	164 	113 	156 	156 
002497 	164 	113 	156 	156 
002498 	164 	113 	156 	156 
002499 	164 	113 	156 	156 
002500 	181 	113 	156 	156 
002501 	181 	113 	156 	156 
002502 	181 	113 	156 	156 
002503 	199 	113 	155 	156 
002504 	199 	113 	155 	156 
002505 	199 	113 	155 	156 
002506 	199 	113 	155 	156 
002507 	199 	113 	155 	156 
002508 	199 	113 	155 	156 
002509 	199 	130 	155 	156 
002510 	199 	130 	155 	156 
002511 	199 	130 	155 	156 
002512 	199 	130 	155 	156 
002513 	199 	130 	155 	156 
002514 	199 	130 	155 	156 
002515 	199 	130 	155 	156 
002516 	199 	130 	155 	156 
002517 	199 	130 	155 	156 
002518 	199 	130 	155 	156 
002519 	199 	130 	155 	156 
002520 	199 	130 	155 	156 
002521 	199 	130 	155 	156 
002522 	199 	130 	155 	156 
002523 	199 	130 	155 	156 
002524 	199 	130 	155 	156 
002525 	199 	130 	155 	156 
002526 	199 	130 	155 	156 
002527 	199 	130 	155 	156 
002528 	199 	130 	155 	156 
002529 	199 	130 	155 	156 
002530 	199 	130 	155 	156 
002531 	199 	130 	155 	156 
002532 	199 	130 	155 	156 
002533 	199 	113 	155 	156 
002534 	199 	113 	155 	156 
002535 	199 	113 	155 	156 
002536 	199 	113 	155 	156 
002537 	199 	113 	155 	156 
002538 	199 	113 	155 	156 
002539 	199 	113 	155 	156 
002540 	199 	113 	155 	156 
002541 	199 	113 	155 	156 
002542 	199 	113 	155 	156 
002543 	199 	113 	155 	156 
002544 	199 	113 	155 	156 
002545 	199 	113 	155 	156 
002546 	199 	113 	155 	156 
002547 	199 	113 	155 	156 
002548 	190 	113 	156 	156 
002549 	181 	113 	156 	156 
002550 	181 	113 	156 	156 
002551 	181 	113 	156 	156 
002552 	181 	113 	156 	156 
002553 	181 	113 	156 	156 
002554 	181 	113 	156 	156 
002555 	181 	113 	156 	156 
002556 	181 	113 	156 	156 
002557 	181 	113 	156 	156 
002558 	181 	113 	156 	156 
002559 	181 	113 	156 	156 
002560 	181 	113 	156 	156 
002561 	181 	113 	156 	156 
002562 	181 	113 	156 	156 
002563 	181 	113 	156 	156 
002564 	181 	113 	156 	156 
002565 	181 	113 	156 	156 
002566 	181 	113 	156 	156 
002567 	181 	113 	156 	156 
002568 	181 	113 	156 	156 
002569 	181 	113 	156 	156 
002570 	181 	113 	156 	156 
002571 	181 	113 	156 	156 
002572 	181 	113 	156 	156 
002573 	181 	113 	156 	156 
002574 	181 	113 	156 	156 
002575 	181 	113 	156 	156 
002576 	181 	113 	156 	156 
002577 	188 	123 	150 	150 
002578 	194 	132 	143 	143 
002579 	201 	142 	136 	136 
002580 	208 	152 	130 	130 
002581 	205 	139 	138 	139 
002582 	202 	126 	147 	147 
002583 	199 	113 	155 	156 
002584 	199 	113 	155 	156 
002585 	199 	113 	155 	156 
002586 	216 	113 	156 	156 
002587 	216 	113 	156 	156 
002588 	216 	113 	156 	156 
002589 	237 	123 	130 	130 
002590 	216 	113 	156 	156 
002591 	237 	123 	130 	130 
002592 	237 	123 	130 	130 
002593 	216 	113 	156 	156 
002594 	216 	113 	156 	156 
002595 	216 	113 	156 	156 
002596 	216 	113 	156 	156 
002597 	216 	113 	156 	156 
002598 	216 	113 	156 	156 
002599 	216 	113 	156 	156 
002600 	216 	113 	156 	156 
002601 	216 	113 	156 	156 
002602 	216 	113 	156 	156 
002603 	216 	113 	156 	156 
002604 	216 	113 	156 	156 
002605 	223 	137 	130 	130 
002606 	216 	130 	156 	156 
002607 	216 	130 	156 	156 
002608 	223 	137 	130 	130 
002609 	223 	137 	130 	130 
002610 	216 	130 	156 	156 
002611 	216 	130 	156 	156 
002612 	216 	130 	156 	156 
002613 	223 	137 	130 	130 
