Identity  : 	id10271
Reference : 	zWyD72sHVwA
Offset    : 	0
FV Conf   : 	18.377
ASD Conf  : 	8.380

FRAME 	X 	Y 	W 	H 
000432 	257 	78 	109 	109 
000433 	257 	78 	109 	109 
000434 	257 	78 	109 	109 
000435 	257 	78 	109 	109 
000436 	257 	78 	109 	109 
000437 	257 	78 	109 	109 
000438 	257 	78 	109 	109 
000439 	257 	78 	109 	109 
000440 	269 	78 	108 	109 
000441 	269 	78 	108 	109 
000442 	269 	78 	108 	109 
000443 	269 	78 	108 	109 
000444 	269 	78 	108 	109 
000445 	269 	78 	108 	109 
000446 	269 	78 	108 	109 
000447 	257 	78 	109 	109 
000448 	257 	66 	109 	109 
000449 	257 	78 	109 	109 
000450 	257 	78 	109 	109 
000451 	257 	78 	109 	109 
000452 	257 	78 	109 	109 
000453 	257 	78 	109 	109 
000454 	257 	78 	109 	109 
000455 	257 	78 	109 	109 
000456 	257 	90 	109 	109 
000457 	257 	90 	109 	109 
000458 	257 	90 	109 	109 
000459 	251 	80 	130 	130 
000460 	251 	80 	130 	130 
000461 	251 	80 	130 	130 
000462 	251 	80 	130 	130 
000463 	251 	80 	130 	130 
000464 	251 	80 	130 	130 
000465 	257 	78 	109 	109 
000466 	251 	66 	130 	130 
000467 	257 	66 	109 	109 
000468 	257 	66 	109 	109 
000469 	257 	66 	109 	109 
000470 	251 	51 	130 	130 
000471 	257 	54 	109 	109 
000472 	257 	54 	109 	109 
000473 	257 	54 	109 	109 
000474 	257 	54 	109 	109 
000475 	257 	66 	109 	109 
000476 	257 	66 	109 	109 
000477 	257 	66 	109 	109 
000478 	257 	66 	109 	109 
000479 	257 	66 	109 	109 
000480 	257 	66 	109 	109 
000481 	257 	54 	109 	109 
000482 	257 	54 	109 	109 
000483 	257 	54 	109 	109 
000484 	257 	54 	109 	109 
000485 	245 	54 	109 	109 
000486 	245 	54 	109 	109 
000487 	245 	66 	109 	109 
000488 	245 	66 	109 	109 
000489 	245 	66 	109 	109 
000490 	233 	66 	109 	109 
000491 	233 	78 	109 	109 
000492 	221 	66 	109 	109 
000493 	221 	66 	109 	109 
000494 	221 	78 	109 	109 
000495 	221 	78 	109 	109 
000496 	221 	78 	109 	109 
000497 	208 	66 	130 	130 
000498 	221 	78 	109 	109 
000499 	221 	78 	109 	109 
000500 	221 	78 	109 	109 
000501 	221 	78 	109 	109 
000502 	221 	78 	109 	109 
000503 	221 	78 	109 	109 
000504 	221 	90 	109 	109 
000505 	221 	90 	109 	109 
000506 	221 	90 	109 	109 
000507 	221 	90 	109 	109 
000508 	221 	90 	109 	109 
000509 	209 	90 	109 	109 
000510 	209 	90 	109 	109 
000511 	209 	90 	109 	109 
000512 	209 	90 	109 	109 
000513 	209 	78 	109 	109 
000514 	209 	78 	109 	109 
000515 	209 	78 	109 	109 
000516 	209 	78 	109 	109 
000517 	221 	78 	109 	109 
000518 	221 	78 	109 	109 
000519 	221 	78 	109 	109 
000520 	221 	78 	109 	109 
000521 	221 	78 	109 	109 
000522 	221 	78 	109 	109 
000523 	233 	78 	109 	109 
000524 	233 	78 	109 	109 
000525 	233 	78 	109 	109 
000526 	233 	66 	109 	109 
000527 	233 	66 	109 	109 
000528 	233 	66 	109 	109 
000529 	233 	66 	109 	109 
000530 	233 	66 	109 	109 
000531 	233 	66 	109 	109 
000532 	233 	66 	109 	109 
000533 	233 	66 	109 	109 
000534 	233 	66 	109 	109 
000535 	233 	66 	109 	109 
000536 	233 	66 	109 	109 
000537 	233 	66 	109 	109 
000538 	233 	66 	109 	109 
000539 	233 	66 	109 	109 
000540 	233 	66 	109 	109 
000541 	233 	66 	109 	109 
000542 	233 	66 	109 	109 
000543 	233 	66 	109 	109 
000544 	233 	66 	109 	109 
000545 	233 	78 	109 	109 
000546 	233 	78 	109 	109 
000547 	233 	78 	109 	109 
000548 	233 	66 	109 	109 
000549 	233 	66 	109 	109 
000550 	233 	66 	109 	109 
000551 	233 	66 	109 	109 
000552 	233 	78 	109 	109 
000553 	233 	66 	109 	109 
000554 	233 	66 	109 	109 
000555 	233 	66 	109 	109 
000556 	233 	66 	109 	109 
000557 	233 	66 	109 	109 
000558 	221 	66 	109 	109 
000559 	221 	66 	109 	109 
000560 	221 	66 	109 	109 
000561 	221 	66 	109 	109 
000562 	221 	66 	109 	109 
000563 	221 	66 	109 	109 
000564 	221 	66 	109 	109 
000565 	221 	66 	109 	109 
000566 	221 	66 	109 	109 
000567 	221 	66 	109 	109 
000568 	221 	66 	109 	109 
000569 	221 	66 	109 	109 
000570 	221 	78 	109 	109 
000571 	221 	78 	109 	109 
000572 	209 	78 	109 	109 
000573 	209 	78 	109 	109 
000574 	209 	78 	109 	109 
000575 	209 	78 	109 	109 
000576 	209 	78 	109 	109 
000577 	197 	78 	109 	109 
000578 	197 	78 	109 	109 
000579 	197 	90 	109 	109 
000580 	197 	90 	109 	109 
000581 	197 	90 	109 	109 
000582 	197 	90 	109 	109 
000583 	180 	80 	130 	130 
000584 	185 	90 	109 	109 
000585 	185 	90 	109 	109 
000586 	185 	90 	109 	109 
000587 	185 	90 	109 	109 
000588 	185 	90 	109 	109 
000589 	185 	90 	109 	109 
000590 	185 	90 	109 	109 
000591 	185 	90 	109 	109 
000592 	185 	90 	109 	109 
000593 	185 	90 	109 	109 
000594 	185 	90 	109 	109 
000595 	189 	86 	109 	109 
000596 	193 	82 	109 	109 
