Identity  : 	id10271
Reference : 	zWyD72sHVwA
Offset    : 	0
FV Conf   : 	17.020
ASD Conf  : 	7.740

FRAME 	X 	Y 	W 	H 
001051 	221 	66 	109 	109 
001052 	221 	66 	109 	109 
001053 	221 	66 	109 	109 
001054 	221 	66 	109 	109 
001055 	224 	65 	91 	91 
001056 	209 	54 	109 	109 
001057 	209 	54 	109 	109 
001058 	209 	54 	109 	109 
001059 	209 	54 	109 	109 
001060 	224 	65 	91 	91 
001061 	224 	65 	91 	91 
001062 	224 	65 	91 	91 
001063 	224 	65 	91 	91 
001064 	224 	65 	91 	91 
001065 	224 	65 	91 	91 
001066 	224 	65 	91 	91 
001067 	221 	66 	109 	109 
001068 	221 	66 	109 	109 
001069 	221 	66 	109 	109 
001070 	221 	66 	109 	109 
001071 	221 	66 	109 	109 
001072 	221 	66 	109 	109 
001073 	221 	66 	109 	109 
001074 	221 	66 	109 	109 
001075 	221 	66 	109 	109 
001076 	234 	65 	90 	91 
001077 	234 	65 	90 	91 
001078 	234 	65 	90 	91 
001079 	234 	75 	90 	91 
001080 	234 	75 	90 	91 
001081 	234 	75 	90 	91 
001082 	234 	75 	90 	91 
001083 	234 	75 	90 	91 
001084 	234 	75 	90 	91 
001085 	234 	75 	90 	91 
001086 	234 	75 	90 	91 
001087 	234 	75 	90 	91 
001088 	234 	75 	90 	91 
001089 	234 	75 	90 	91 
001090 	234 	75 	90 	91 
001091 	233 	66 	109 	109 
001092 	233 	66 	109 	109 
001093 	233 	66 	109 	109 
001094 	233 	66 	109 	109 
001095 	233 	66 	109 	109 
001096 	233 	66 	109 	109 
001097 	233 	66 	109 	109 
001098 	244 	75 	90 	91 
001099 	244 	75 	90 	91 
001100 	244 	65 	90 	91 
001101 	233 	66 	109 	109 
001102 	233 	66 	109 	109 
001103 	233 	66 	109 	109 
001104 	233 	66 	109 	109 
001105 	233 	66 	109 	109 
001106 	233 	66 	109 	109 
001107 	233 	66 	109 	109 
001108 	233 	66 	109 	109 
001109 	233 	66 	109 	109 
001110 	233 	66 	109 	109 
001111 	233 	66 	109 	109 
001112 	233 	66 	109 	109 
001113 	233 	66 	109 	109 
001114 	233 	66 	109 	109 
001115 	233 	66 	109 	109 
001116 	233 	66 	109 	109 
001117 	233 	66 	109 	109 
001118 	233 	66 	109 	109 
001119 	233 	66 	109 	109 
001120 	233 	66 	109 	109 
001121 	244 	65 	90 	91 
001122 	244 	65 	90 	91 
001123 	244 	65 	90 	91 
001124 	244 	65 	90 	91 
001125 	244 	65 	90 	91 
001126 	244 	65 	90 	91 
001127 	245 	66 	109 	109 
001128 	254 	75 	90 	91 
001129 	254 	75 	90 	91 
001130 	254 	75 	90 	91 
001131 	254 	75 	90 	91 
001132 	254 	75 	90 	91 
001133 	254 	75 	90 	91 
001134 	254 	75 	90 	91 
001135 	254 	75 	90 	91 
001136 	254 	75 	90 	91 
001137 	254 	75 	90 	91 
001138 	254 	75 	90 	91 
001139 	254 	75 	90 	91 
001140 	264 	75 	90 	91 
001141 	264 	75 	90 	91 
001142 	264 	75 	90 	91 
001143 	257 	66 	109 	109 
001144 	257 	66 	109 	109 
001145 	257 	66 	109 	109 
001146 	257 	66 	109 	109 
001147 	257 	66 	109 	109 
001148 	257 	66 	109 	109 
001149 	257 	66 	109 	109 
001150 	257 	66 	109 	109 
001151 	257 	66 	109 	109 
001152 	257 	66 	109 	109 
001153 	257 	66 	109 	109 
001154 	257 	66 	109 	109 
001155 	264 	65 	90 	91 
001156 	264 	65 	90 	91 
001157 	245 	54 	109 	109 
001158 	245 	54 	109 	109 
001159 	245 	54 	109 	109 
001160 	257 	54 	109 	109 
001161 	257 	54 	109 	109 
001162 	257 	54 	109 	109 
001163 	257 	54 	109 	109 
001164 	257 	54 	109 	109 
001165 	257 	54 	109 	109 
001166 	257 	54 	109 	109 
001167 	257 	54 	109 	109 
001168 	257 	54 	109 	109 
001169 	264 	65 	90 	91 
001170 	264 	65 	90 	91 
001171 	264 	65 	90 	91 
001172 	245 	54 	109 	109 
001173 	245 	54 	109 	109 
001174 	245 	54 	109 	109 
001175 	254 	65 	90 	91 
001176 	254 	65 	90 	91 
001177 	244 	65 	90 	91 
001178 	244 	65 	90 	91 
001179 	234 	65 	90 	91 
001180 	224 	65 	91 	91 
001181 	209 	54 	109 	109 
001182 	209 	54 	109 	109 
001183 	214 	65 	91 	91 
001184 	214 	65 	91 	91 
001185 	214 	65 	91 	91 
