Identity  : 	id10271
Reference : 	zWyD72sHVwA
Offset    : 	0
FV Conf   : 	13.865
ASD Conf  : 	7.986

FRAME 	X 	Y 	W 	H 
000029 	221 	90 	109 	109 
000030 	221 	90 	109 	109 
000031 	221 	90 	109 	109 
000032 	208 	80 	130 	130 
000033 	209 	78 	109 	109 
000034 	209 	78 	109 	109 
000035 	209 	78 	109 	109 
000036 	209 	78 	109 	109 
000037 	209 	78 	109 	109 
000038 	209 	78 	109 	109 
000039 	209 	78 	109 	109 
000040 	209 	78 	109 	109 
000041 	209 	78 	109 	109 
000042 	209 	78 	109 	109 
000043 	209 	78 	109 	109 
000044 	221 	78 	109 	109 
000045 	221 	78 	109 	109 
000046 	221 	78 	109 	109 
000047 	221 	78 	109 	109 
000048 	221 	78 	109 	109 
000049 	221 	78 	109 	109 
000050 	233 	78 	109 	109 
000051 	233 	78 	109 	109 
000052 	233 	78 	109 	109 
000053 	245 	78 	109 	109 
000054 	245 	78 	109 	109 
000055 	245 	78 	109 	109 
000056 	245 	78 	109 	109 
000057 	245 	78 	109 	109 
000058 	245 	66 	109 	109 
000059 	245 	66 	109 	109 
000060 	245 	66 	109 	109 
000061 	245 	66 	109 	109 
000062 	245 	78 	109 	109 
000063 	245 	78 	109 	109 
000064 	245 	78 	109 	109 
000065 	245 	78 	109 	109 
000066 	245 	90 	109 	109 
000067 	245 	90 	109 	109 
000068 	245 	90 	109 	109 
000069 	245 	90 	109 	109 
000070 	245 	90 	109 	109 
000071 	245 	90 	109 	109 
000072 	245 	90 	109 	109 
000073 	245 	90 	109 	109 
000074 	245 	90 	109 	109 
000075 	245 	90 	109 	109 
000076 	245 	90 	109 	109 
000077 	245 	90 	109 	109 
000078 	237 	80 	130 	130 
000079 	237 	80 	130 	130 
000080 	257 	78 	109 	109 
000081 	257 	78 	109 	109 
000082 	257 	78 	109 	109 
000083 	257 	78 	109 	109 
000084 	257 	78 	109 	109 
000085 	269 	78 	108 	109 
000086 	269 	78 	108 	109 
000087 	269 	78 	108 	109 
000088 	269 	78 	108 	109 
000089 	269 	78 	108 	109 
000090 	269 	78 	108 	109 
000091 	269 	78 	108 	109 
000092 	266 	66 	130 	130 
000093 	266 	66 	130 	130 
000094 	266 	66 	130 	130 
000095 	266 	66 	130 	130 
000096 	269 	78 	108 	109 
000097 	269 	78 	108 	109 
000098 	269 	78 	108 	109 
000099 	269 	78 	108 	109 
000100 	269 	78 	108 	109 
000101 	269 	78 	108 	109 
000102 	269 	78 	108 	109 
000103 	269 	78 	108 	109 
000104 	269 	78 	108 	109 
000105 	269 	78 	108 	109 
000106 	269 	78 	108 	109 
000107 	269 	78 	108 	109 
000108 	251 	66 	130 	130 
000109 	257 	90 	109 	109 
000110 	251 	66 	130 	130 
000111 	257 	78 	109 	109 
000112 	257 	78 	109 	109 
000113 	257 	78 	109 	109 
000114 	257 	78 	109 	109 
000115 	257 	90 	109 	109 
000116 	257 	90 	109 	109 
000117 	257 	90 	109 	109 
000118 	257 	90 	109 	109 
000119 	245 	90 	109 	109 
000120 	245 	90 	109 	109 
000121 	245 	90 	109 	109 
000122 	245 	90 	109 	109 
000123 	245 	90 	109 	109 
000124 	245 	90 	109 	109 
000125 	245 	90 	109 	109 
000126 	245 	90 	109 	109 
000127 	245 	90 	109 	109 
000128 	245 	90 	109 	109 
000129 	245 	90 	109 	109 
000130 	245 	90 	109 	109 
000131 	233 	90 	109 	109 
000132 	233 	90 	109 	109 
000133 	233 	90 	109 	109 
000134 	233 	90 	109 	109 
000135 	233 	90 	109 	109 
000136 	233 	90 	109 	109 
000137 	233 	90 	109 	109 
000138 	233 	90 	109 	109 
000139 	233 	90 	109 	109 
000140 	233 	90 	109 	109 
000141 	233 	90 	109 	109 
000142 	233 	90 	109 	109 
000143 	233 	90 	109 	109 
000144 	233 	78 	109 	109 
000145 	233 	78 	109 	109 
000146 	233 	78 	109 	109 
000147 	233 	78 	109 	109 
000148 	233 	78 	109 	109 
000149 	233 	78 	109 	109 
000150 	233 	78 	109 	109 
000151 	233 	78 	109 	109 
000152 	233 	78 	109 	109 
000153 	233 	78 	109 	109 
000154 	233 	78 	109 	109 
000155 	245 	90 	109 	109 
000156 	245 	90 	109 	109 
000157 	245 	90 	109 	109 
000158 	245 	90 	109 	109 
000159 	245 	90 	109 	109 
000160 	245 	90 	109 	109 
000161 	245 	90 	109 	109 
000162 	245 	90 	109 	109 
000163 	245 	90 	109 	109 
000164 	245 	90 	109 	109 
000165 	245 	90 	109 	109 
000166 	245 	90 	109 	109 
000167 	245 	90 	109 	109 
000168 	245 	78 	109 	109 
000169 	245 	78 	109 	109 
000170 	223 	66 	130 	130 
000171 	233 	66 	109 	109 
000172 	233 	66 	109 	109 
000173 	233 	66 	109 	109 
000174 	233 	66 	109 	109 
000175 	233 	54 	109 	109 
000176 	233 	54 	109 	109 
000177 	233 	54 	109 	109 
000178 	233 	66 	109 	109 
000179 	233 	66 	109 	109 
000180 	233 	66 	109 	109 
000181 	233 	66 	109 	109 
000182 	233 	66 	109 	109 
000183 	233 	66 	109 	109 
000184 	233 	66 	109 	109 
000185 	233 	66 	109 	109 
000186 	233 	66 	109 	109 
000187 	233 	66 	109 	109 
000188 	233 	66 	109 	109 
000189 	233 	66 	109 	109 
000190 	233 	66 	109 	109 
000191 	208 	51 	130 	130 
000192 	208 	51 	130 	130 
000193 	221 	66 	109 	109 
000194 	221 	66 	109 	109 
000195 	221 	66 	109 	109 
000196 	221 	66 	109 	109 
000197 	221 	66 	109 	109 
000198 	221 	66 	109 	109 
000199 	209 	66 	109 	109 
000200 	194 	66 	130 	130 
000201 	194 	66 	130 	130 
000202 	194 	66 	130 	130 
000203 	194 	66 	130 	130 
000204 	221 	78 	109 	109 
000205 	208 	66 	130 	130 
000206 	233 	90 	109 	109 
000207 	233 	90 	109 	109 
000208 	233 	90 	109 	109 
000209 	233 	90 	109 	109 
000210 	223 	94 	130 	130 
000211 	245 	102 	109 	109 
000212 	245 	102 	109 	109 
000213 	245 	102 	109 	109 
000214 	245 	102 	109 	109 
000215 	245 	102 	109 	109 
000216 	245 	102 	109 	109 
000217 	245 	102 	109 	109 
000218 	233 	90 	109 	109 
000219 	233 	90 	109 	109 
000220 	233 	78 	109 	109 
000221 	245 	78 	109 	109 
000222 	245 	78 	109 	109 
000223 	245 	66 	109 	109 
000224 	245 	66 	109 	109 
000225 	245 	66 	109 	109 
000226 	245 	66 	109 	109 
000227 	245 	66 	109 	109 
000228 	245 	66 	109 	109 
000229 	245 	54 	109 	109 
000230 	245 	54 	109 	109 
000231 	245 	54 	109 	109 
000232 	245 	54 	109 	109 
000233 	245 	54 	109 	109 
000234 	245 	54 	109 	109 
000235 	245 	54 	109 	109 
000236 	245 	54 	109 	109 
000237 	245 	54 	109 	109 
000238 	245 	54 	109 	109 
000239 	245 	54 	109 	109 
000240 	245 	54 	109 	109 
000241 	237 	51 	130 	130 
000242 	245 	66 	109 	109 
000243 	245 	66 	109 	109 
000244 	245 	66 	109 	109 
000245 	245 	66 	109 	109 
000246 	257 	66 	109 	109 
000247 	257 	66 	109 	109 
000248 	257 	66 	109 	109 
000249 	257 	66 	109 	109 
000250 	257 	66 	109 	109 
000251 	251 	51 	130 	130 
000252 	251 	51 	130 	130 
000253 	251 	51 	130 	130 
000254 	269 	66 	108 	109 
000255 	269 	66 	108 	109 
000256 	269 	66 	108 	109 
