Identity  : 	id10271
Reference : 	zWyD72sHVwA
Offset    : 	0
FV Conf   : 	18.698
ASD Conf  : 	6.404

FRAME 	X 	Y 	W 	H 
001711 	234 	105 	90 	91 
001712 	234 	105 	90 	91 
001713 	234 	105 	90 	91 
001714 	234 	105 	90 	91 
001715 	234 	105 	90 	91 
001716 	234 	105 	90 	91 
001717 	234 	105 	90 	91 
001718 	234 	105 	90 	91 
001719 	234 	105 	90 	91 
001720 	234 	105 	90 	91 
001721 	221 	90 	109 	109 
001722 	221 	90 	109 	109 
001723 	221 	90 	109 	109 
001724 	234 	95 	90 	91 
001725 	234 	95 	90 	91 
001726 	234 	95 	90 	91 
001727 	234 	95 	90 	91 
001728 	234 	95 	90 	91 
001729 	221 	78 	109 	109 
001730 	234 	95 	90 	91 
001731 	234 	95 	90 	91 
001732 	234 	95 	90 	91 
001733 	234 	85 	90 	91 
001734 	234 	85 	90 	91 
001735 	233 	78 	109 	109 
001736 	233 	78 	109 	109 
001737 	233 	78 	109 	109 
001738 	233 	78 	109 	109 
001739 	233 	78 	109 	109 
001740 	245 	78 	109 	109 
001741 	245 	78 	109 	109 
001742 	245 	78 	109 	109 
001743 	245 	78 	109 	109 
001744 	245 	78 	109 	109 
001745 	257 	78 	109 	109 
001746 	257 	78 	109 	109 
001747 	257 	78 	109 	109 
001748 	257 	78 	109 	109 
001749 	245 	78 	109 	109 
001750 	245 	78 	109 	109 
001751 	254 	95 	90 	91 
001752 	233 	90 	109 	109 
001753 	233 	90 	109 	109 
001754 	254 	95 	90 	91 
001755 	254 	95 	90 	91 
001756 	245 	78 	109 	109 
001757 	245 	78 	109 	109 
001758 	245 	78 	109 	109 
001759 	264 	85 	90 	91 
001760 	264 	85 	90 	91 
001761 	257 	78 	109 	109 
001762 	257 	78 	109 	109 
001763 	257 	78 	109 	109 
001764 	257 	66 	109 	109 
001765 	257 	78 	109 	109 
001766 	274 	85 	90 	91 
001767 	274 	85 	90 	91 
001768 	274 	85 	90 	91 
001769 	274 	85 	90 	91 
001770 	274 	85 	90 	91 
001771 	274 	85 	90 	91 
001772 	274 	85 	90 	91 
001773 	274 	85 	90 	91 
001774 	274 	85 	90 	91 
001775 	257 	78 	109 	109 
001776 	257 	78 	109 	109 
001777 	257 	78 	109 	109 
001778 	257 	78 	109 	109 
001779 	257 	78 	109 	109 
001780 	257 	78 	109 	109 
001781 	257 	78 	109 	109 
001782 	257 	78 	109 	109 
001783 	274 	85 	90 	91 
001784 	274 	85 	90 	91 
001785 	274 	85 	90 	91 
001786 	274 	85 	90 	91 
001787 	274 	85 	90 	91 
001788 	274 	85 	90 	91 
001789 	274 	85 	90 	91 
001790 	257 	78 	109 	109 
001791 	264 	75 	90 	91 
001792 	264 	75 	90 	91 
001793 	245 	66 	109 	109 
001794 	254 	65 	90 	91 
001795 	254 	65 	90 	91 
001796 	254 	65 	90 	91 
001797 	244 	65 	90 	91 
001798 	244 	65 	90 	91 
001799 	244 	65 	90 	91 
001800 	244 	65 	90 	91 
001801 	244 	65 	90 	91 
001802 	244 	65 	90 	91 
001803 	244 	65 	90 	91 
001804 	244 	65 	90 	91 
001805 	233 	54 	109 	109 
001806 	233 	54 	109 	109 
001807 	244 	65 	90 	91 
001808 	244 	65 	90 	91 
001809 	233 	54 	109 	109 
001810 	244 	65 	90 	91 
001811 	244 	65 	90 	91 
001812 	244 	65 	90 	91 
001813 	244 	65 	90 	91 
001814 	244 	65 	90 	91 
001815 	244 	65 	90 	91 
001816 	244 	65 	90 	91 
001817 	233 	54 	109 	109 
001818 	233 	54 	109 	109 
001819 	233 	54 	109 	109 
001820 	233 	54 	109 	109 
001821 	233 	54 	109 	109 
001822 	234 	65 	90 	91 
001823 	234 	65 	90 	91 
001824 	234 	65 	90 	91 
001825 	221 	54 	109 	109 
001826 	221 	54 	109 	109 
001827 	221 	54 	109 	109 
001828 	221 	54 	109 	109 
001829 	221 	54 	109 	109 
001830 	224 	55 	91 	91 
001831 	221 	54 	109 	109 
001832 	221 	54 	109 	109 
001833 	221 	43 	109 	108 
001834 	221 	43 	109 	108 
001835 	234 	65 	90 	91 
001836 	234 	65 	90 	91 
001837 	234 	65 	90 	91 
001838 	234 	65 	90 	91 
001839 	234 	65 	90 	91 
001840 	234 	65 	90 	91 
001841 	234 	65 	90 	91 
001842 	234 	65 	90 	91 
001843 	234 	65 	90 	91 
001844 	234 	65 	90 	91 
001845 	234 	65 	90 	91 
001846 	233 	54 	109 	109 
001847 	244 	65 	90 	91 
001848 	244 	65 	90 	91 
001849 	244 	65 	90 	91 
001850 	244 	65 	90 	91 
001851 	254 	65 	90 	91 
001852 	245 	54 	109 	109 
001853 	245 	54 	109 	109 
001854 	245 	54 	109 	109 
001855 	245 	54 	109 	109 
001856 	245 	54 	109 	109 
001857 	245 	54 	109 	109 
