Identity  : 	id10270
Reference : 	zjwijMp0Qyw
Offset    : 	-3
FV Conf   : 	23.697
ASD Conf  : 	5.305

FRAME 	X 	Y 	W 	H 
000603 	174 	115 	91 	91 
000604 	173 	102 	109 	109 
000605 	173 	102 	109 	109 
000606 	173 	102 	109 	109 
000607 	173 	102 	109 	109 
000608 	173 	102 	109 	109 
000609 	173 	102 	109 	109 
000610 	173 	102 	109 	109 
000611 	173 	102 	109 	109 
000612 	173 	102 	109 	109 
000613 	173 	102 	109 	109 
000614 	173 	102 	109 	109 
000615 	173 	102 	109 	109 
000616 	173 	102 	109 	109 
000617 	173 	102 	109 	109 
000618 	173 	102 	109 	109 
000619 	173 	102 	109 	109 
000620 	173 	102 	109 	109 
000621 	173 	102 	109 	109 
000622 	161 	102 	109 	109 
000623 	161 	102 	109 	109 
000624 	161 	102 	109 	109 
000625 	161 	102 	109 	109 
000626 	161 	102 	109 	109 
000627 	161 	102 	109 	109 
000628 	161 	102 	109 	109 
000629 	161 	102 	109 	109 
000630 	161 	102 	109 	109 
000631 	161 	102 	109 	109 
000632 	150 	102 	108 	109 
000633 	150 	102 	108 	109 
000634 	150 	102 	108 	109 
000635 	150 	102 	108 	109 
000636 	150 	102 	108 	109 
000637 	150 	102 	108 	109 
000638 	150 	102 	108 	109 
000639 	161 	102 	109 	109 
000640 	161 	102 	109 	109 
000641 	161 	102 	109 	109 
000642 	161 	102 	109 	109 
000643 	161 	102 	109 	109 
000644 	161 	102 	109 	109 
000645 	173 	102 	109 	109 
000646 	173 	102 	109 	109 
000647 	173 	102 	109 	109 
000648 	173 	102 	109 	109 
000649 	173 	102 	109 	109 
000650 	173 	102 	109 	109 
000651 	173 	102 	109 	109 
000652 	173 	102 	109 	109 
000653 	173 	102 	109 	109 
000654 	173 	102 	109 	109 
000655 	161 	102 	109 	109 
000656 	161 	102 	109 	109 
000657 	161 	102 	109 	109 
000658 	161 	102 	109 	109 
000659 	161 	102 	109 	109 
000660 	150 	102 	108 	109 
000661 	150 	102 	108 	109 
000662 	150 	102 	108 	109 
000663 	150 	102 	108 	109 
000664 	150 	102 	108 	109 
000665 	150 	102 	108 	109 
000666 	150 	102 	108 	109 
000667 	150 	102 	108 	109 
000668 	150 	102 	108 	109 
000669 	138 	102 	108 	109 
000670 	138 	102 	108 	109 
000671 	138 	102 	108 	109 
000672 	138 	102 	108 	109 
000673 	138 	102 	108 	109 
000674 	138 	102 	108 	109 
000675 	138 	102 	108 	109 
000676 	138 	90 	108 	109 
000677 	138 	90 	108 	109 
000678 	126 	90 	108 	109 
000679 	126 	90 	108 	109 
000680 	126 	90 	108 	109 
000681 	126 	90 	108 	109 
000682 	138 	90 	108 	109 
000683 	138 	90 	108 	109 
000684 	138 	90 	108 	109 
000685 	138 	114 	108 	109 
000686 	138 	114 	108 	109 
000687 	138 	114 	108 	109 
000688 	138 	114 	108 	109 
000689 	138 	114 	108 	109 
000690 	150 	114 	108 	109 
000691 	150 	114 	108 	109 
000692 	150 	114 	108 	109 
000693 	150 	114 	108 	109 
000694 	150 	114 	108 	109 
000695 	150 	114 	108 	109 
000696 	150 	114 	108 	109 
000697 	150 	114 	108 	109 
000698 	150 	114 	108 	109 
000699 	150 	114 	108 	109 
000700 	150 	114 	108 	109 
000701 	150 	114 	108 	109 
000702 	150 	114 	108 	109 
000703 	150 	114 	108 	109 
000704 	150 	114 	108 	109 
000705 	150 	114 	108 	109 
000706 	150 	114 	108 	109 
000707 	150 	114 	108 	109 
000708 	150 	114 	108 	109 
000709 	150 	114 	108 	109 
000710 	150 	114 	108 	109 
000711 	150 	114 	108 	109 
000712 	150 	114 	108 	109 
000713 	150 	114 	108 	109 
000714 	150 	114 	108 	109 
000715 	150 	114 	108 	109 
000716 	150 	114 	108 	109 
000717 	150 	114 	108 	109 
000718 	150 	114 	108 	109 
000719 	150 	114 	108 	109 
000720 	150 	114 	108 	109 
000721 	150 	114 	108 	109 
000722 	150 	114 	108 	109 
000723 	150 	114 	108 	109 
000724 	150 	114 	108 	109 
000725 	150 	114 	108 	109 
000726 	150 	114 	108 	109 
000727 	150 	114 	108 	109 
000728 	150 	114 	108 	109 
000729 	150 	114 	108 	109 
000730 	150 	114 	108 	109 
000731 	150 	114 	108 	109 
000732 	150 	114 	108 	109 
000733 	150 	114 	108 	109 
000734 	150 	114 	108 	109 
000735 	150 	114 	108 	109 
000736 	150 	114 	108 	109 
000737 	150 	114 	108 	109 
000738 	150 	114 	108 	109 
000739 	150 	114 	108 	109 
000740 	150 	114 	108 	109 
000741 	150 	114 	108 	109 
000742 	150 	114 	108 	109 
000743 	150 	114 	108 	109 
000744 	150 	114 	108 	109 
000745 	138 	114 	108 	109 
000746 	138 	114 	108 	109 
000747 	138 	114 	108 	109 
000748 	138 	102 	108 	109 
000749 	138 	102 	108 	109 
000750 	138 	102 	108 	109 
000751 	138 	102 	108 	109 
000752 	138 	102 	108 	109 
000753 	126 	102 	108 	109 
000754 	126 	102 	108 	109 
000755 	126 	102 	108 	109 
000756 	126 	102 	108 	109 
000757 	126 	102 	108 	109 
000758 	126 	102 	108 	109 
000759 	114 	102 	108 	109 
000760 	114 	102 	108 	109 
000761 	114 	102 	108 	109 
000762 	114 	102 	108 	109 
000763 	114 	102 	108 	109 
000764 	114 	102 	108 	109 
000765 	102 	102 	108 	109 
000766 	102 	102 	108 	109 
000767 	102 	102 	108 	109 
000768 	102 	102 	108 	109 
000769 	94 	94 	130 	130 
000770 	114 	102 	108 	109 
000771 	114 	102 	108 	109 
000772 	114 	102 	108 	109 
000773 	114 	102 	108 	109 
000774 	114 	102 	108 	109 
000775 	114 	102 	108 	109 
000776 	108 	94 	130 	130 
000777 	108 	94 	130 	130 
000778 	126 	102 	108 	109 
000779 	126 	102 	108 	109 
000780 	126 	102 	108 	109 
000781 	126 	102 	108 	109 
000782 	126 	102 	108 	109 
000783 	126 	102 	108 	109 
000784 	126 	102 	108 	109 
000785 	126 	114 	108 	109 
000786 	126 	114 	108 	109 
000787 	126 	114 	108 	109 
000788 	126 	114 	108 	109 
000789 	126 	114 	108 	109 
000790 	126 	114 	108 	109 
000791 	126 	114 	108 	109 
000792 	126 	114 	108 	109 
000793 	126 	114 	108 	109 
000794 	126 	114 	108 	109 
000795 	126 	114 	108 	109 
000796 	126 	114 	108 	109 
000797 	126 	114 	108 	109 
000798 	126 	114 	108 	109 
000799 	126 	114 	108 	109 
000800 	126 	114 	108 	109 
000801 	126 	114 	108 	109 
000802 	126 	114 	108 	109 
000803 	138 	114 	108 	109 
000804 	138 	114 	108 	109 
000805 	138 	114 	108 	109 
000806 	138 	114 	108 	109 
000807 	138 	114 	108 	109 
000808 	138 	114 	108 	109 
000809 	138 	114 	108 	109 
000810 	138 	114 	108 	109 
000811 	138 	114 	108 	109 
000812 	138 	114 	108 	109 
000813 	138 	114 	108 	109 
000814 	138 	114 	108 	109 
000815 	138 	114 	108 	109 
000816 	138 	114 	108 	109 
000817 	138 	114 	108 	109 
000818 	138 	114 	108 	109 
000819 	138 	114 	108 	109 
000820 	126 	114 	108 	109 
000821 	138 	114 	108 	109 
000822 	126 	114 	108 	109 
000823 	138 	114 	108 	109 
000824 	138 	114 	108 	109 
000825 	138 	114 	108 	109 
000826 	138 	114 	108 	109 
000827 	138 	114 	108 	109 
