Identity  : 	id10270
Reference : 	zjwijMp0Qyw
Offset    : 	-3
FV Conf   : 	21.076
ASD Conf  : 	5.529

FRAME 	X 	Y 	W 	H 
001257 	185 	102 	109 	109 
001258 	185 	102 	109 	109 
001259 	185 	102 	109 	109 
001260 	185 	102 	109 	109 
001261 	185 	102 	109 	109 
001262 	191 	96 	109 	109 
001263 	197 	90 	109 	109 
001264 	197 	90 	109 	109 
001265 	197 	90 	109 	109 
001266 	197 	90 	109 	109 
001267 	197 	90 	109 	109 
001268 	209 	90 	109 	109 
001269 	209 	90 	109 	109 
001270 	209 	90 	109 	109 
001271 	209 	78 	109 	109 
001272 	209 	78 	109 	109 
001273 	209 	78 	109 	109 
001274 	209 	78 	109 	109 
001275 	208 	66 	130 	130 
001276 	208 	66 	130 	130 
001277 	209 	78 	109 	109 
001278 	209 	66 	109 	109 
001279 	209 	66 	109 	109 
001280 	209 	66 	109 	109 
001281 	209 	78 	109 	109 
001282 	209 	78 	109 	109 
001283 	214 	85 	91 	91 
001284 	197 	78 	109 	109 
001285 	197 	78 	109 	109 
001286 	197 	78 	109 	109 
001287 	197 	78 	109 	109 
001288 	185 	78 	109 	109 
001289 	185 	78 	109 	109 
001290 	185 	78 	109 	109 
001291 	185 	90 	109 	109 
001292 	185 	90 	109 	109 
001293 	173 	78 	109 	109 
001294 	173 	78 	109 	109 
001295 	173 	78 	109 	109 
001296 	173 	78 	109 	109 
001297 	174 	85 	91 	91 
001298 	161 	78 	109 	109 
001299 	161 	78 	109 	109 
001300 	161 	78 	109 	109 
001301 	161 	78 	109 	109 
001302 	161 	78 	109 	109 
001303 	150 	78 	108 	109 
001304 	150 	78 	108 	109 
001305 	150 	78 	108 	109 
001306 	154 	85 	91 	91 
001307 	138 	78 	108 	109 
001308 	138 	78 	108 	109 
001309 	138 	78 	108 	109 
001310 	126 	78 	108 	109 
001311 	126 	78 	108 	109 
001312 	126 	78 	108 	109 
001313 	126 	78 	108 	109 
001314 	114 	78 	108 	109 
001315 	114 	90 	108 	109 
001316 	114 	90 	108 	109 
001317 	114 	90 	108 	109 
001318 	102 	78 	108 	109 
001319 	102 	90 	108 	109 
001320 	102 	90 	108 	109 
001321 	102 	90 	108 	109 
001322 	102 	90 	108 	109 
001323 	102 	90 	108 	109 
001324 	102 	90 	108 	109 
001325 	102 	102 	108 	109 
001326 	102 	102 	108 	109 
001327 	102 	102 	108 	109 
001328 	102 	102 	108 	109 
001329 	104 	102 	107 	108 
001330 	105 	102 	107 	108 
001331 	107 	102 	106 	107 
001332 	109 	102 	105 	106 
001333 	110 	103 	105 	105 
001334 	112 	103 	104 	105 
001335 	114 	103 	103 	104 
001336 	115 	103 	103 	103 
001337 	117 	103 	102 	103 
001338 	119 	103 	101 	102 
001339 	120 	103 	101 	101 
001340 	122 	103 	100 	100 
001341 	124 	104 	99 	100 
001342 	126 	104 	98 	99 
001343 	127 	104 	98 	98 
001344 	129 	104 	97 	97 
001345 	131 	104 	96 	97 
001346 	132 	104 	96 	96 
001347 	134 	104 	95 	95 
001348 	136 	104 	94 	95 
001349 	137 	105 	94 	94 
001350 	139 	105 	93 	93 
001351 	141 	105 	92 	92 
001352 	142 	105 	92 	92 
001353 	144 	105 	91 	91 
001354 	147 	104 	91 	91 
001355 	149 	103 	91 	91 
001356 	152 	102 	91 	91 
001357 	155 	101 	91 	91 
001358 	157 	100 	91 	91 
001359 	160 	99 	91 	91 
001360 	162 	98 	91 	91 
001361 	165 	97 	91 	91 
001362 	168 	96 	91 	91 
001363 	170 	94 	91 	91 
001364 	173 	93 	91 	91 
001365 	176 	92 	91 	91 
001366 	178 	91 	91 	91 
001367 	181 	90 	91 	91 
001368 	183 	89 	91 	91 
001369 	186 	88 	91 	91 
001370 	189 	87 	91 	91 
001371 	191 	86 	91 	91 
