Identity  : 	id10270
Reference : 	OhfKF8FSq3Y
Offset    : 	-4
FV Conf   : 	18.268
ASD Conf  : 	6.922

FRAME 	X 	Y 	W 	H 
006745 	280 	95 	187 	186 
006746 	280 	115 	187 	187 
006747 	280 	115 	187 	187 
006748 	280 	115 	187 	187 
006749 	280 	115 	187 	187 
006750 	280 	115 	187 	187 
006751 	280 	115 	187 	187 
006752 	280 	115 	187 	187 
006753 	280 	115 	187 	187 
006754 	280 	115 	187 	187 
006755 	280 	115 	187 	187 
006756 	280 	115 	187 	187 
006757 	280 	115 	187 	187 
006758 	280 	115 	187 	187 
006759 	280 	115 	187 	187 
006760 	285 	148 	155 	155 
006761 	285 	148 	155 	155 
006762 	285 	148 	155 	155 
006763 	285 	148 	155 	155 
006764 	285 	148 	155 	155 
006765 	285 	148 	155 	155 
006766 	285 	148 	155 	155 
006767 	285 	148 	155 	155 
006768 	280 	136 	187 	187 
006769 	280 	115 	187 	187 
006770 	280 	115 	187 	187 
006771 	280 	115 	187 	187 
006772 	280 	115 	187 	187 
006773 	280 	115 	187 	187 
006774 	280 	115 	187 	187 
006775 	280 	115 	187 	187 
006776 	280 	115 	187 	187 
006777 	280 	115 	187 	187 
006778 	280 	115 	187 	187 
006779 	302 	148 	156 	155 
006780 	302 	148 	156 	155 
006781 	302 	148 	156 	155 
006782 	302 	148 	156 	155 
006783 	280 	115 	187 	187 
006784 	280 	115 	187 	187 
006785 	280 	115 	187 	187 
006786 	280 	115 	187 	187 
006787 	280 	115 	187 	187 
006788 	280 	115 	187 	187 
006789 	280 	115 	187 	187 
006790 	280 	115 	187 	187 
006791 	280 	115 	187 	187 
006792 	280 	115 	187 	187 
006793 	280 	115 	187 	187 
006794 	285 	130 	155 	156 
006795 	285 	130 	155 	156 
006796 	285 	130 	155 	156 
006797 	285 	130 	155 	156 
006798 	285 	130 	155 	156 
006799 	259 	115 	187 	187 
006800 	259 	115 	187 	187 
006801 	259 	115 	187 	187 
006802 	259 	115 	187 	187 
006803 	259 	115 	187 	187 
006804 	259 	115 	187 	187 
006805 	259 	115 	187 	187 
006806 	259 	115 	187 	187 
006807 	259 	115 	187 	187 
006808 	259 	115 	187 	187 
006809 	259 	115 	187 	187 
006810 	259 	115 	187 	187 
006811 	259 	115 	187 	187 
006812 	285 	130 	155 	156 
006813 	280 	95 	187 	186 
006814 	280 	95 	187 	186 
006815 	280 	95 	187 	186 
006816 	280 	95 	187 	186 
006817 	302 	148 	156 	155 
006818 	280 	115 	187 	187 
006819 	280 	115 	187 	187 
006820 	280 	115 	187 	187 
006821 	280 	115 	187 	187 
006822 	280 	115 	187 	187 
006823 	280 	115 	187 	187 
006824 	280 	115 	187 	187 
006825 	280 	115 	187 	187 
006826 	259 	115 	187 	187 
006827 	259 	136 	187 	187 
006828 	259 	136 	187 	187 
006829 	259 	115 	187 	187 
006830 	285 	130 	155 	156 
006831 	285 	130 	155 	156 
006832 	285 	130 	155 	156 
006833 	285 	130 	155 	156 
006834 	285 	130 	155 	156 
006835 	285 	148 	155 	155 
006836 	285 	148 	155 	155 
006837 	285 	130 	155 	156 
006838 	285 	130 	155 	156 
006839 	285 	130 	155 	156 
006840 	280 	95 	187 	186 
006841 	280 	95 	187 	186 
006842 	280 	95 	187 	186 
006843 	280 	95 	187 	186 
006844 	280 	95 	187 	186 
006845 	280 	95 	187 	186 
006846 	280 	95 	187 	186 
006847 	280 	95 	187 	186 
006848 	280 	95 	187 	186 
006849 	280 	95 	187 	186 
006850 	280 	115 	187 	187 
006851 	259 	95 	187 	186 
006852 	259 	115 	187 	187 
006853 	259 	115 	187 	187 
006854 	259 	115 	187 	187 
006855 	259 	115 	187 	187 
006856 	259 	115 	187 	187 
006857 	259 	115 	187 	187 
006858 	259 	115 	187 	187 
006859 	259 	115 	187 	187 
006860 	259 	95 	187 	186 
006861 	280 	95 	187 	186 
006862 	280 	95 	187 	186 
006863 	280 	95 	187 	186 
006864 	280 	95 	187 	186 
006865 	280 	115 	187 	187 
006866 	280 	115 	187 	187 
006867 	280 	115 	187 	187 
006868 	280 	115 	187 	187 
006869 	259 	115 	187 	187 
006870 	259 	115 	187 	187 
006871 	259 	115 	187 	187 
006872 	267 	148 	156 	155 
006873 	267 	148 	156 	155 
006874 	239 	136 	186 	187 
006875 	239 	136 	186 	187 
006876 	239 	136 	186 	187 
006877 	239 	136 	186 	187 
006878 	267 	148 	156 	155 
006879 	267 	148 	156 	155 
006880 	259 	115 	187 	187 
006881 	259 	115 	187 	187 
006882 	259 	115 	187 	187 
006883 	259 	95 	187 	186 
006884 	259 	95 	187 	186 
006885 	280 	95 	187 	186 
006886 	280 	95 	187 	186 
006887 	280 	95 	187 	186 
006888 	280 	95 	187 	186 
006889 	280 	95 	187 	186 
006890 	280 	95 	187 	186 
006891 	280 	95 	187 	186 
006892 	280 	95 	187 	186 
006893 	280 	95 	187 	186 
006894 	280 	95 	187 	186 
006895 	280 	95 	187 	186 
006896 	280 	95 	187 	186 
006897 	280 	95 	187 	186 
006898 	280 	95 	187 	186 
006899 	280 	95 	187 	186 
006900 	285 	113 	155 	156 
006901 	285 	113 	155 	156 
006902 	285 	113 	155 	156 
006903 	259 	115 	187 	187 
006904 	259 	115 	187 	187 
006905 	259 	115 	187 	187 
006906 	259 	115 	187 	187 
006907 	259 	115 	187 	187 
