Identity  : 	id10270
Reference : 	OhfKF8FSq3Y
Offset    : 	-2
FV Conf   : 	18.824
ASD Conf  : 	6.326

FRAME 	X 	Y 	W 	H 
016260 	430 	90 	109 	109 
016261 	424 	90 	109 	109 
016262 	424 	90 	109 	109 
016263 	424 	90 	109 	109 
016264 	424 	90 	109 	109 
016265 	424 	90 	109 	109 
016266 	424 	90 	109 	109 
016267 	424 	90 	109 	109 
016268 	424 	90 	109 	109 
016269 	424 	90 	109 	109 
016270 	424 	90 	109 	109 
016271 	424 	90 	109 	109 
016272 	424 	90 	109 	109 
016273 	424 	90 	109 	109 
016274 	424 	90 	109 	109 
016275 	424 	90 	109 	109 
016276 	424 	90 	109 	109 
016277 	424 	87 	109 	109 
016278 	424 	84 	109 	109 
016279 	424 	81 	109 	109 
016280 	424 	78 	109 	109 
016281 	424 	78 	109 	109 
016282 	424 	78 	109 	109 
016283 	424 	78 	109 	109 
016284 	424 	78 	109 	109 
016285 	424 	78 	109 	109 
016286 	424 	78 	109 	109 
016287 	424 	78 	109 	109 
016288 	424 	78 	109 	109 
016289 	424 	78 	109 	109 
016290 	424 	78 	109 	109 
016291 	424 	78 	109 	109 
016292 	424 	78 	109 	109 
016293 	423 	85 	91 	91 
016294 	412 	66 	109 	109 
016295 	412 	66 	109 	109 
016296 	400 	66 	109 	109 
016297 	400 	66 	109 	109 
016298 	400 	66 	109 	109 
016299 	403 	85 	91 	91 
016300 	403 	85 	91 	91 
016301 	403 	85 	91 	91 
016302 	403 	85 	91 	91 
016303 	388 	78 	109 	109 
016304 	388 	78 	109 	109 
016305 	388 	78 	109 	109 
016306 	388 	78 	109 	109 
016307 	388 	90 	109 	109 
016308 	388 	90 	109 	109 
016309 	388 	90 	109 	109 
016310 	393 	95 	91 	91 
016311 	393 	95 	91 	91 
016312 	393 	95 	91 	91 
016313 	388 	90 	109 	109 
016314 	388 	90 	109 	109 
016315 	388 	84 	109 	109 
016316 	388 	78 	109 	109 
016317 	388 	78 	109 	109 
016318 	388 	78 	109 	109 
016319 	388 	78 	109 	109 
016320 	388 	78 	109 	109 
016321 	388 	78 	109 	109 
016322 	388 	78 	109 	109 
016323 	388 	78 	109 	109 
016324 	388 	78 	109 	109 
016325 	388 	78 	109 	109 
016326 	388 	78 	109 	109 
016327 	388 	78 	109 	109 
016328 	388 	78 	109 	109 
016329 	388 	78 	109 	109 
016330 	388 	78 	109 	109 
016331 	388 	78 	109 	109 
016332 	388 	78 	109 	109 
016333 	388 	78 	109 	109 
016334 	388 	78 	109 	109 
016335 	388 	78 	109 	109 
016336 	388 	78 	109 	109 
016337 	388 	78 	109 	109 
016338 	376 	78 	109 	109 
016339 	376 	78 	109 	109 
016340 	376 	78 	109 	109 
016341 	376 	78 	109 	109 
016342 	365 	78 	108 	109 
016343 	365 	78 	108 	109 
016344 	365 	78 	108 	109 
016345 	365 	78 	108 	109 
016346 	365 	78 	108 	109 
016347 	353 	78 	108 	109 
016348 	353 	78 	108 	109 
016349 	353 	78 	108 	109 
016350 	353 	78 	108 	109 
016351 	353 	78 	108 	109 
016352 	353 	95 	91 	91 
016353 	353 	95 	91 	91 
016354 	353 	95 	91 	91 
016355 	353 	95 	91 	91 
016356 	353 	95 	91 	91 
016357 	353 	95 	91 	91 
016358 	341 	78 	108 	109 
016359 	341 	78 	108 	109 
016360 	341 	78 	108 	109 
016361 	341 	78 	108 	109 
016362 	341 	78 	108 	109 
016363 	341 	78 	108 	109 
016364 	341 	78 	108 	109 
016365 	341 	78 	108 	109 
016366 	345 	84 	102 	103 
016367 	349 	89 	97 	97 
016368 	353 	95 	91 	91 
016369 	353 	78 	108 	109 
016370 	353 	78 	108 	109 
016371 	353 	78 	108 	109 
016372 	353 	78 	108 	109 
016373 	353 	78 	108 	109 
