Identity  : 	id10270
Reference : 	OhfKF8FSq3Y
Offset    : 	-2
FV Conf   : 	18.250
ASD Conf  : 	5.401

FRAME 	X 	Y 	W 	H 
019792 	346 	78 	187 	187 
019793 	342 	74 	187 	187 
019794 	363 	74 	186 	187 
019795 	363 	74 	186 	187 
019796 	363 	64 	186 	187 
019797 	363 	53 	186 	187 
019798 	363 	53 	186 	187 
019799 	363 	53 	186 	187 
019800 	363 	53 	186 	187 
019801 	363 	53 	186 	187 
019802 	363 	53 	186 	187 
019803 	363 	53 	186 	187 
019804 	371 	79 	155 	156 
019805 	371 	79 	155 	156 
019806 	363 	74 	186 	187 
019807 	342 	74 	187 	187 
019808 	342 	74 	187 	187 
019809 	342 	74 	187 	187 
019810 	342 	74 	187 	187 
019811 	342 	74 	187 	187 
019812 	342 	74 	187 	187 
019813 	342 	74 	187 	187 
019814 	342 	74 	187 	187 
019815 	342 	74 	187 	187 
019816 	342 	74 	187 	187 
019817 	342 	74 	187 	187 
019818 	342 	74 	187 	187 
019819 	342 	74 	187 	187 
019820 	363 	74 	186 	187 
019821 	363 	74 	186 	187 
019822 	363 	74 	186 	187 
019823 	363 	74 	186 	187 
019824 	363 	74 	186 	187 
019825 	363 	74 	186 	187 
019826 	363 	74 	186 	187 
019827 	363 	74 	186 	187 
019828 	363 	74 	186 	187 
019829 	363 	74 	186 	187 
019830 	363 	74 	186 	187 
019831 	363 	74 	186 	187 
019832 	363 	74 	186 	187 
019833 	363 	74 	186 	187 
019834 	363 	74 	186 	187 
019835 	363 	74 	186 	187 
019836 	363 	74 	186 	187 
019837 	363 	74 	186 	187 
019838 	363 	74 	186 	187 
019839 	363 	74 	186 	187 
019840 	363 	74 	186 	187 
019841 	363 	74 	186 	187 
019842 	363 	74 	186 	187 
019843 	363 	74 	186 	187 
019844 	363 	74 	186 	187 
019845 	363 	74 	186 	187 
019846 	363 	74 	186 	187 
019847 	371 	96 	155 	156 
019848 	342 	74 	187 	187 
019849 	353 	96 	156 	156 
019850 	348 	96 	172 	171 
019851 	342 	95 	187 	186 
019852 	342 	95 	187 	186 
019853 	342 	95 	187 	186 
019854 	342 	95 	187 	186 
019855 	342 	95 	187 	186 
019856 	342 	95 	187 	186 
019857 	342 	74 	187 	187 
019858 	342 	74 	187 	187 
019859 	342 	74 	187 	187 
019860 	342 	74 	187 	187 
019861 	342 	74 	187 	187 
019862 	342 	74 	187 	187 
019863 	342 	74 	187 	187 
019864 	342 	74 	187 	187 
019865 	342 	74 	187 	187 
019866 	342 	74 	187 	187 
019867 	342 	74 	187 	187 
019868 	342 	74 	187 	187 
019869 	342 	74 	187 	187 
019870 	342 	74 	187 	187 
019871 	342 	74 	187 	187 
019872 	342 	74 	187 	187 
019873 	342 	74 	187 	187 
019874 	342 	74 	187 	187 
019875 	342 	74 	187 	187 
019876 	342 	74 	187 	187 
019877 	342 	74 	187 	187 
019878 	342 	74 	187 	187 
019879 	342 	74 	187 	187 
019880 	342 	74 	187 	187 
019881 	342 	74 	187 	187 
019882 	342 	74 	187 	187 
019883 	342 	74 	187 	187 
019884 	342 	74 	187 	187 
019885 	342 	74 	187 	187 
019886 	342 	74 	187 	187 
019887 	342 	74 	187 	187 
019888 	342 	74 	187 	187 
019889 	342 	74 	187 	187 
019890 	342 	74 	187 	187 
019891 	342 	74 	187 	187 
019892 	342 	74 	187 	187 
019893 	342 	74 	187 	187 
019894 	342 	74 	187 	187 
019895 	332 	74 	187 	187 
019896 	321 	74 	187 	187 
019897 	321 	74 	187 	187 
019898 	321 	74 	187 	187 
019899 	321 	74 	187 	187 
019900 	321 	74 	187 	187 
019901 	321 	74 	187 	187 
019902 	301 	74 	186 	187 
019903 	301 	74 	186 	187 
019904 	301 	74 	186 	187 
019905 	301 	74 	186 	187 
019906 	301 	53 	186 	187 
019907 	301 	53 	186 	187 
019908 	301 	53 	186 	187 
