Identity  : 	id10270
Reference : 	OhfKF8FSq3Y
Offset    : 	-2
FV Conf   : 	14.994
ASD Conf  : 	5.585

FRAME 	X 	Y 	W 	H 
023611 	400 	90 	109 	109 
023612 	403 	105 	91 	91 
023613 	403 	105 	91 	91 
023614 	403 	105 	91 	91 
023615 	403 	105 	91 	91 
023616 	403 	105 	91 	91 
023617 	403 	105 	91 	91 
023618 	403 	105 	91 	91 
023619 	400 	90 	109 	109 
023620 	403 	105 	91 	91 
023621 	400 	90 	109 	109 
023622 	400 	90 	109 	109 
023623 	400 	90 	109 	109 
023624 	400 	90 	109 	109 
023625 	400 	90 	109 	109 
023626 	400 	90 	109 	109 
023627 	400 	90 	109 	109 
023628 	400 	90 	109 	109 
023629 	400 	90 	109 	109 
023630 	400 	90 	109 	109 
023631 	400 	90 	109 	109 
023632 	403 	105 	91 	91 
023633 	403 	105 	91 	91 
023634 	403 	105 	91 	91 
023635 	400 	90 	109 	109 
023636 	403 	105 	91 	91 
023637 	400 	90 	109 	109 
023638 	400 	90 	109 	109 
023639 	400 	90 	109 	109 
023640 	400 	90 	109 	109 
023641 	403 	105 	91 	91 
023642 	400 	90 	109 	109 
023643 	400 	90 	109 	109 
023644 	400 	90 	109 	109 
023645 	400 	90 	109 	109 
023646 	400 	90 	109 	109 
023647 	400 	90 	109 	109 
023648 	400 	90 	109 	109 
023649 	400 	90 	109 	109 
023650 	400 	90 	109 	109 
023651 	400 	90 	109 	109 
023652 	400 	90 	109 	109 
023653 	400 	90 	109 	109 
023654 	403 	105 	91 	91 
023655 	403 	105 	91 	91 
023656 	403 	105 	91 	91 
023657 	388 	90 	109 	109 
023658 	388 	90 	109 	109 
023659 	388 	90 	109 	109 
023660 	388 	90 	109 	109 
023661 	388 	90 	109 	109 
023662 	388 	90 	109 	109 
023663 	388 	90 	109 	109 
023664 	388 	90 	109 	109 
023665 	388 	90 	109 	109 
023666 	388 	90 	109 	109 
023667 	388 	90 	109 	109 
023668 	388 	90 	109 	109 
023669 	388 	90 	109 	109 
023670 	388 	90 	109 	109 
023671 	388 	90 	109 	109 
023672 	388 	90 	109 	109 
023673 	388 	90 	109 	109 
023674 	388 	90 	109 	109 
023675 	388 	90 	109 	109 
023676 	388 	90 	109 	109 
023677 	388 	90 	109 	109 
023678 	388 	90 	109 	109 
023679 	388 	90 	109 	109 
023680 	388 	90 	109 	109 
023681 	388 	90 	109 	109 
023682 	388 	90 	109 	109 
023683 	388 	90 	109 	109 
023684 	388 	90 	109 	109 
023685 	388 	90 	109 	109 
023686 	388 	90 	109 	109 
023687 	388 	90 	109 	109 
023688 	388 	90 	109 	109 
023689 	388 	90 	109 	109 
023690 	388 	90 	109 	109 
023691 	388 	90 	109 	109 
023692 	388 	102 	109 	109 
023693 	388 	90 	109 	109 
023694 	388 	90 	109 	109 
023695 	388 	90 	109 	109 
023696 	388 	90 	109 	109 
023697 	388 	90 	109 	109 
023698 	366 	80 	130 	130 
023699 	376 	90 	109 	109 
023700 	366 	80 	130 	130 
023701 	366 	80 	130 	130 
023702 	366 	80 	130 	130 
023703 	376 	90 	109 	109 
023704 	376 	90 	109 	109 
023705 	376 	90 	109 	109 
023706 	388 	90 	109 	109 
023707 	388 	90 	109 	109 
023708 	388 	90 	109 	109 
023709 	388 	90 	109 	109 
023710 	388 	90 	109 	109 
023711 	388 	90 	109 	109 
023712 	388 	90 	109 	109 
023713 	388 	90 	109 	109 
023714 	388 	90 	109 	109 
023715 	388 	90 	109 	109 
023716 	388 	90 	109 	109 
023717 	388 	90 	109 	109 
023718 	388 	90 	109 	109 
023719 	388 	90 	109 	109 
023720 	388 	90 	109 	109 
023721 	388 	90 	109 	109 
023722 	388 	90 	109 	109 
023723 	388 	90 	109 	109 
023724 	388 	90 	109 	109 
023725 	388 	90 	109 	109 
023726 	388 	90 	109 	109 
023727 	388 	90 	109 	109 
023728 	388 	90 	109 	109 
023729 	388 	90 	109 	109 
023730 	388 	90 	109 	109 
023731 	388 	90 	109 	109 
023732 	388 	90 	109 	109 
023733 	388 	90 	109 	109 
023734 	388 	90 	109 	109 
023735 	388 	90 	109 	109 
023736 	388 	90 	109 	109 
023737 	388 	90 	109 	109 
023738 	388 	90 	109 	109 
023739 	388 	90 	109 	109 
