Identity  : 	id10270
Reference : 	OhfKF8FSq3Y
Offset    : 	-2
FV Conf   : 	16.182
ASD Conf  : 	5.459

FRAME 	X 	Y 	W 	H 
008751 	285 	18 	268 	268 
008752 	285 	18 	268 	268 
008753 	285 	18 	268 	268 
008754 	285 	18 	268 	268 
008755 	285 	18 	268 	268 
008756 	311 	39 	224 	224 
008757 	285 	18 	268 	268 
008758 	285 	18 	268 	268 
008759 	311 	39 	224 	224 
008760 	285 	18 	268 	268 
008761 	311 	39 	224 	224 
008762 	311 	39 	224 	224 
008763 	311 	39 	224 	224 
008764 	285 	18 	268 	268 
008765 	285 	18 	268 	268 
008766 	285 	18 	268 	268 
008767 	311 	39 	224 	224 
008768 	285 	18 	268 	268 
008769 	285 	18 	268 	268 
008770 	285 	48 	268 	268 
008771 	285 	48 	268 	268 
008772 	287 	39 	224 	224 
008773 	287 	39 	224 	224 
008774 	285 	18 	268 	268 
008775 	285 	18 	268 	268 
008776 	285 	18 	268 	268 
008777 	285 	18 	268 	268 
008778 	285 	18 	268 	268 
008779 	285 	18 	268 	268 
008780 	285 	18 	268 	268 
008781 	285 	18 	268 	268 
008782 	285 	18 	268 	268 
008783 	285 	18 	268 	268 
008784 	285 	18 	268 	268 
008785 	285 	18 	268 	268 
008786 	285 	18 	268 	268 
008787 	285 	18 	268 	268 
008788 	311 	39 	224 	224 
008789 	285 	18 	268 	268 
008790 	285 	18 	268 	268 
008791 	285 	18 	268 	268 
008792 	285 	18 	268 	268 
008793 	336 	64 	224 	224 
008794 	315 	48 	268 	268 
008795 	285 	18 	268 	268 
008796 	336 	64 	224 	224 
008797 	336 	64 	224 	224 
008798 	285 	18 	268 	268 
008799 	285 	18 	268 	268 
008800 	311 	64 	224 	224 
008801 	311 	64 	224 	224 
008802 	311 	64 	224 	224 
008803 	311 	64 	224 	224 
008804 	311 	64 	224 	224 
008805 	311 	64 	224 	224 
008806 	311 	64 	224 	224 
008807 	311 	64 	224 	224 
008808 	311 	64 	224 	224 
008809 	311 	64 	224 	224 
008810 	311 	64 	224 	224 
008811 	311 	64 	224 	224 
008812 	311 	64 	224 	224 
008813 	311 	64 	224 	224 
008814 	311 	64 	224 	224 
008815 	315 	48 	268 	268 
008816 	315 	48 	268 	268 
008817 	336 	64 	224 	224 
008818 	311 	64 	224 	224 
008819 	311 	64 	224 	224 
008820 	311 	64 	224 	224 
008821 	311 	64 	224 	224 
008822 	311 	64 	224 	224 
008823 	311 	64 	224 	224 
008824 	311 	64 	224 	224 
008825 	311 	64 	224 	224 
008826 	311 	64 	224 	224 
008827 	311 	64 	224 	224 
008828 	311 	64 	224 	224 
008829 	311 	64 	224 	224 
008830 	311 	39 	224 	224 
008831 	311 	39 	224 	224 
008832 	311 	39 	224 	224 
008833 	315 	18 	268 	268 
008834 	315 	18 	268 	268 
008835 	336 	39 	224 	224 
008836 	315 	18 	268 	268 
008837 	336 	39 	224 	224 
008838 	336 	39 	224 	224 
008839 	336 	39 	224 	224 
008840 	336 	39 	224 	224 
008841 	361 	39 	224 	224 
008842 	361 	39 	224 	224 
008843 	361 	39 	224 	224 
008844 	361 	39 	224 	224 
008845 	361 	39 	224 	224 
008846 	361 	15 	224 	224 
008847 	361 	15 	224 	224 
008848 	361 	15 	224 	224 
008849 	361 	15 	224 	224 
008850 	361 	15 	224 	224 
008851 	361 	15 	224 	224 
008852 	361 	15 	224 	224 
008853 	361 	39 	224 	224 
008854 	361 	39 	224 	224 
008855 	361 	39 	224 	224 
008856 	315 	18 	268 	268 
008857 	315 	18 	268 	268 
008858 	336 	39 	224 	224 
