Identity  : 	id10271
Reference : 	PfcJLmkhGbk
Offset    : 	-1
FV Conf   : 	14.529
ASD Conf  : 	5.417

FRAME 	X 	Y 	W 	H 
000954 	221 	114 	109 	109 
000955 	221 	114 	109 	109 
000956 	221 	114 	109 	109 
000957 	221 	114 	109 	109 
000958 	221 	114 	109 	109 
000959 	221 	114 	109 	109 
000960 	221 	114 	109 	109 
000961 	221 	114 	109 	109 
000962 	221 	114 	109 	109 
000963 	221 	114 	109 	109 
000964 	221 	114 	109 	109 
000965 	221 	114 	109 	109 
000966 	221 	114 	109 	109 
000967 	221 	114 	109 	109 
000968 	223 	94 	130 	130 
000969 	223 	94 	130 	130 
000970 	223 	94 	130 	130 
000971 	223 	94 	130 	130 
000972 	223 	94 	130 	130 
000973 	223 	94 	130 	130 
000974 	223 	94 	130 	130 
000975 	223 	94 	130 	130 
000976 	223 	94 	130 	130 
000977 	237 	94 	130 	130 
000978 	237 	94 	130 	130 
000979 	237 	94 	130 	130 
000980 	237 	94 	130 	130 
000981 	237 	94 	130 	130 
000982 	237 	94 	130 	130 
000983 	257 	102 	109 	109 
000984 	251 	94 	130 	130 
000985 	251 	94 	130 	130 
000986 	251 	80 	130 	130 
000987 	251 	80 	130 	130 
000988 	251 	80 	130 	130 
000989 	251 	80 	130 	130 
000990 	251 	80 	130 	130 
000991 	269 	90 	108 	109 
000992 	269 	90 	108 	109 
000993 	269 	90 	108 	109 
000994 	269 	90 	108 	109 
000995 	269 	90 	108 	109 
000996 	269 	90 	108 	109 
000997 	269 	90 	108 	109 
000998 	269 	78 	108 	109 
000999 	269 	78 	108 	109 
001000 	269 	78 	108 	109 
001001 	269 	78 	108 	109 
001002 	269 	78 	108 	109 
001003 	269 	78 	108 	109 
001004 	269 	78 	108 	109 
001005 	269 	78 	108 	109 
001006 	269 	78 	108 	109 
001007 	269 	78 	108 	109 
001008 	269 	78 	108 	109 
001009 	269 	78 	108 	109 
001010 	251 	66 	130 	130 
001011 	269 	78 	108 	109 
001012 	269 	78 	108 	109 
001013 	269 	78 	108 	109 
001014 	269 	78 	108 	109 
001015 	269 	78 	108 	109 
001016 	269 	78 	108 	109 
001017 	269 	90 	108 	109 
001018 	269 	90 	108 	109 
001019 	269 	90 	108 	109 
001020 	269 	90 	108 	109 
001021 	269 	90 	108 	109 
001022 	269 	90 	108 	109 
001023 	266 	80 	130 	130 
001024 	269 	102 	108 	109 
001025 	269 	102 	108 	109 
001026 	269 	102 	108 	109 
001027 	266 	94 	130 	130 
001028 	266 	94 	130 	130 
001029 	266 	94 	130 	130 
001030 	266 	94 	130 	130 
001031 	266 	94 	130 	130 
001032 	266 	94 	130 	130 
001033 	269 	114 	108 	109 
001034 	266 	94 	130 	130 
001035 	266 	94 	130 	130 
001036 	269 	102 	108 	109 
001037 	269 	102 	108 	109 
001038 	269 	102 	108 	109 
001039 	269 	102 	108 	109 
001040 	269 	102 	108 	109 
001041 	269 	102 	108 	109 
001042 	269 	102 	108 	109 
001043 	269 	102 	108 	109 
001044 	269 	102 	108 	109 
001045 	269 	102 	108 	109 
001046 	281 	102 	108 	109 
001047 	281 	102 	108 	109 
001048 	281 	102 	108 	109 
001049 	281 	102 	108 	109 
001050 	281 	102 	108 	109 
001051 	281 	102 	108 	109 
001052 	281 	102 	108 	109 
001053 	281 	102 	108 	109 
001054 	266 	80 	130 	130 
001055 	266 	80 	130 	130 
001056 	281 	90 	108 	109 
001057 	281 	90 	108 	109 
001058 	281 	90 	108 	109 
001059 	281 	90 	108 	109 
001060 	281 	78 	108 	109 
001061 	281 	78 	108 	109 
001062 	269 	78 	108 	109 
001063 	269 	78 	108 	109 
001064 	269 	78 	108 	109 
001065 	269 	78 	108 	109 
001066 	251 	66 	130 	130 
001067 	251 	66 	130 	130 
001068 	251 	66 	130 	130 
001069 	251 	66 	130 	130 
001070 	251 	66 	130 	130 
001071 	251 	66 	130 	130 
001072 	251 	66 	130 	130 
001073 	251 	66 	130 	130 
001074 	251 	66 	130 	130 
