Identity  : 	id10271
Reference : 	PfcJLmkhGbk
Offset    : 	-1
FV Conf   : 	11.449
ASD Conf  : 	5.066

FRAME 	X 	Y 	W 	H 
004283 	161 	102 	109 	109 
004284 	161 	102 	109 	109 
004285 	161 	102 	109 	109 
004286 	161 	102 	109 	109 
004287 	161 	102 	109 	109 
004288 	137 	80 	130 	130 
004289 	137 	80 	130 	130 
004290 	137 	80 	130 	130 
004291 	161 	102 	109 	109 
004292 	161 	102 	109 	109 
004293 	151 	80 	130 	130 
004294 	151 	80 	130 	130 
004295 	151 	80 	130 	130 
004296 	173 	90 	109 	109 
004297 	165 	80 	130 	130 
004298 	185 	102 	109 	109 
004299 	197 	102 	109 	109 
004300 	194 	94 	130 	130 
004301 	209 	102 	109 	109 
004302 	221 	102 	109 	109 
004303 	221 	102 	109 	109 
004304 	221 	114 	109 	109 
004305 	223 	94 	130 	130 
004306 	223 	94 	130 	130 
004307 	223 	94 	130 	130 
004308 	223 	94 	130 	130 
004309 	223 	94 	130 	130 
004310 	223 	94 	130 	130 
004311 	223 	94 	130 	130 
004312 	233 	114 	109 	109 
004313 	221 	114 	109 	109 
004314 	221 	114 	109 	109 
004315 	221 	114 	109 	109 
004316 	221 	114 	109 	109 
004317 	221 	114 	109 	109 
004318 	221 	114 	109 	109 
004319 	221 	114 	109 	109 
004320 	221 	114 	109 	109 
004321 	233 	102 	109 	109 
004322 	233 	102 	109 	109 
004323 	233 	102 	109 	109 
004324 	245 	102 	109 	109 
004325 	245 	102 	109 	109 
004326 	257 	102 	109 	109 
004327 	257 	102 	109 	109 
004328 	269 	102 	108 	109 
004329 	266 	94 	130 	130 
004330 	266 	94 	130 	130 
004331 	281 	102 	108 	109 
004332 	281 	102 	108 	109 
004333 	281 	102 	108 	109 
004334 	281 	114 	108 	109 
004335 	281 	114 	108 	109 
004336 	281 	114 	108 	109 
004337 	281 	114 	108 	109 
004338 	281 	114 	108 	109 
004339 	281 	114 	108 	109 
004340 	281 	114 	108 	109 
004341 	281 	114 	108 	109 
004342 	281 	114 	108 	109 
004343 	281 	114 	108 	109 
004344 	266 	94 	130 	130 
004345 	266 	94 	130 	130 
004346 	266 	94 	130 	130 
004347 	266 	94 	130 	130 
004348 	266 	94 	130 	130 
004349 	266 	94 	130 	130 
004350 	266 	94 	130 	130 
004351 	266 	94 	130 	130 
004352 	266 	94 	130 	130 
004353 	266 	94 	130 	130 
004354 	266 	94 	130 	130 
004355 	266 	94 	130 	130 
004356 	266 	94 	130 	130 
004357 	266 	94 	130 	130 
004358 	266 	94 	130 	130 
004359 	266 	94 	130 	130 
004360 	269 	102 	108 	109 
004361 	266 	80 	130 	130 
004362 	281 	102 	108 	109 
004363 	281 	102 	108 	109 
004364 	281 	102 	108 	109 
004365 	281 	102 	108 	109 
004366 	280 	80 	130 	130 
004367 	280 	80 	130 	130 
004368 	280 	80 	130 	130 
004369 	280 	80 	130 	130 
004370 	280 	80 	130 	130 
004371 	280 	80 	130 	130 
004372 	280 	80 	130 	130 
004373 	281 	102 	108 	109 
004374 	281 	102 	108 	109 
004375 	281 	102 	108 	109 
004376 	281 	102 	108 	109 
004377 	281 	102 	108 	109 
004378 	281 	102 	108 	109 
004379 	281 	102 	108 	109 
004380 	281 	102 	108 	109 
004381 	281 	102 	108 	109 
004382 	281 	102 	108 	109 
004383 	281 	102 	108 	109 
004384 	281 	102 	108 	109 
004385 	281 	102 	108 	109 
004386 	281 	102 	108 	109 
004387 	281 	102 	108 	109 
